time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-12-27T22:27:31.40Z,28.2458540,-82.1578306,340.488,47.14,2.21,-7.17,102.729,59.454,1.55,3,4
2015-12-27T22:27:31.80Z,28.2460204,-82.1578176,343.555,47.23,2.28,-7.01,59.316,29.828,1.09,3,4
2015-12-27T22:27:32.00Z,28.2461055,-82.1578161,344.724,47.20,2.34,-6.95,62.548,32.635,1.03,3,4
2015-12-27T22:27:32.20Z,28.2461880,-82.1578083,345.834,47.28,2.39,-6.96,56.729,30.066,1.01,3,4
2015-12-27T22:27:32.40Z,28.2462655,-82.1578041,346.767,47.27,2.38,-6.90,52.875,28.147,0.93,3,4
2015-12-27T22:27:32.60Z,28.2463383,-82.1577996,347.500,47.24,2.34,-6.89,49.538,26.502,0.88,3,4
2015-12-27T22:27:32.80Z,28.2464224,-82.1578001,349.069,47.21,2.46,-6.85,46.874,25.149,0.84,3,4
2015-12-27T22:27:33.00Z,28.2465065,-82.1577936,350.354,47.26,2.49,-6.81,44.604,23.984,0.81,3,4
2015-12-27T22:27:33.20Z,28.2465962,-82.1577923,351.968,47.13,2.47,-6.76,42.684,22.978,0.80,3,4
2015-12-27T22:27:33.40Z,28.2466850,-82.1577899,353.520,47.22,2.58,-6.79,41.238,22.184,0.78,3,4
2015-12-27T22:27:33.60Z,28.2467742,-82.1577915,355.256,47.08,2.68,-6.76,39.704,21.421,0.73,3,4
2015-12-27T22:27:33.80Z,28.2468633,-82.1577898,356.949,47.06,2.74,-6.72,38.348,20.736,0.72,3,4
2015-12-27T22:27:34.00Z,28.2469547,-82.1577823,358.637,47.01,2.83,-6.70,37.873,20.470,0.72,3,4
2015-12-27T22:27:34.20Z,28.2470426,-82.1577767,360.218,47.15,2.98,-6.67,37.621,20.303,0.77,3,4
2015-12-27T22:27:34.40Z,28.2471337,-82.1577686,361.965,47.13,3.01,-6.59,37.397,20.157,0.80,3,4
2015-12-27T22:27:34.60Z,28.2472198,-82.1577624,363.467,47.27,3.31,-6.54,37.022,19.956,0.82,3,4
2015-12-27T22:27:34.80Z,28.2473036,-82.1577600,364.964,47.14,3.01,-6.55,36.438,19.712,0.85,3,4
2015-12-27T22:27:35.00Z,28.2473867,-82.1577577,366.180,47.22,2.92,-6.40,35.893,19.384,0.81,3,4
2015-12-27T22:27:35.20Z,28.2474700,-82.1577545,367.420,47.27,3.08,-6.34,35.482,19.098,0.97,3,4
2015-12-27T22:27:35.40Z,28.2475536,-82.1577484,368.568,47.57,3.38,-6.34,35.048,18.812,1.07,3,4
2015-12-27T22:27:35.60Z,28.2476397,-82.1577437,369.846,47.89,3.70,-6.30,34.572,18.516,1.14,3,4
2015-12-27T22:27:35.80Z,28.2477220,-82.1577420,370.991,47.56,3.16,-6.25,34.113,18.235,1.18,3,4
2015-12-27T22:27:36.00Z,28.2478077,-82.1577424,372.399,47.60,3.18,-6.26,33.690,17.995,1.21,3,4
2015-12-27T22:27:36.20Z,28.2479005,-82.1577385,374.134,47.84,3.34,-6.22,33.280,17.793,1.25,3,4
2015-12-27T22:27:36.40Z,28.2479961,-82.1577328,375.938,48.23,3.62,-6.22,32.813,17.587,1.31,3,4
2015-12-27T22:27:36.60Z,28.2480900,-82.1577314,377.658,48.05,3.16,-6.10,32.307,17.391,1.29,3,4
2015-12-27T22:27:36.80Z,28.2481715,-82.1577324,378.852,47.86,2.96,-6.03,31.864,17.186,1.17,3,4
2015-12-27T22:27:37.00Z,28.2482556,-82.1577331,379.986,47.67,2.76,-5.96,31.458,16.987,0.90,3,4
2015-12-27T22:27:37.20Z,28.2483377,-82.1577296,380.903,47.56,2.74,-5.86,31.135,16.825,0.88,3,4
2015-12-27T22:27:37.40Z,28.2484187,-82.1577279,381.649,47.70,2.72,-5.69,30.897,16.685,0.87,3,4
2015-12-27T22:27:37.60Z,28.2485013,-82.1577248,382.435,47.92,2.99,-5.55,30.639,16.542,0.82,3,4
2015-12-27T22:27:37.80Z,28.2485834,-82.1577232,383.097,47.95,3.10,-5.49,30.016,16.241,0.82,3,4
2015-12-27T22:27:38.00Z,28.2486702,-82.1577278,384.668,47.70,3.15,-5.53,29.404,15.975,0.82,3,4
2015-12-27T22:27:38.20Z,28.2487540,-82.1577257,385.720,47.66,3.26,-5.40,28.840,15.738,0.82,3,4
2015-12-27T22:27:38.40Z,28.2488354,-82.1577199,386.633,47.77,3.31,-5.44,28.294,15.509,0.79,3,4
2015-12-27T22:27:38.60Z,28.2489181,-82.1577145,387.580,47.81,3.32,-5.41,27.783,15.289,0.77,3,4
2015-12-27T22:27:38.80Z,28.2490011,-82.1577121,388.664,47.76,3.52,-5.37,27.405,15.125,0.75,3,4
2015-12-27T22:27:39.00Z,28.2490863,-82.1577114,390.033,47.94,3.64,-5.33,27.028,14.947,0.74,3,4
2015-12-27T22:27:39.20Z,28.2491707,-82.1577080,391.189,47.87,3.62,-5.28,26.971,14.904,0.74,3,4
2015-12-27T22:27:39.40Z,28.2492567,-82.1577083,392.695,47.87,3.64,-5.26,26.830,14.807,0.73,3,4
2015-12-27T22:27:39.60Z,28.2493449,-82.1577086,394.200,47.99,3.72,-5.25,26.687,14.711,0.76,3,4
2015-12-27T22:27:39.80Z,28.2494352,-82.1577129,396.078,47.98,3.46,-5.17,26.574,14.630,0.76,3,4
2015-12-27T22:27:40.00Z,28.2495258,-82.1577156,397.790,48.22,3.50,-5.19,26.483,14.575,0.77,3,4
2015-12-27T22:27:40.20Z,28.2496136,-82.1577131,399.112,48.21,3.60,-5.25,26.403,14.534,0.78,3,4
2015-12-27T22:27:40.40Z,28.2497008,-82.1577094,400.357,48.30,3.63,-5.28,26.310,14.487,0.80,3,4
2015-12-27T22:27:40.60Z,28.2497900,-82.1577063,401.678,48.31,3.56,-5.37,26.220,14.441,0.81,3,4
2015-12-27T22:27:40.80Z,28.2498787,-82.1577031,403.095,48.34,3.56,-5.49,26.105,14.387,0.83,3,4
2015-12-27T22:27:41.00Z,28.2499669,-82.1576992,404.392,48.46,3.54,-5.51,25.966,14.323,0.86,3,4
2015-12-27T22:27:41.20Z,28.2500545,-82.1576948,405.776,48.40,3.68,-5.54,25.765,14.222,0.81,3,4
2015-12-27T22:27:41.40Z,28.2501431,-82.1576915,407.190,48.37,3.74,-5.59,25.553,14.117,0.77,3,4
2015-12-27T22:27:41.60Z,28.2502313,-82.1576878,408.472,48.38,3.83,-5.58,25.349,14.014,0.76,3,4
2015-12-27T22:27:41.80Z,28.2503191,-82.1576816,409.611,48.22,4.02,-5.50,25.160,13.928,0.78,3,4
2015-12-27T22:27:42.00Z,28.2504120,-82.1576813,411.446,48.54,4.06,-5.51,25.015,13.833,0.76,3,4
2015-12-27T22:27:42.20Z,28.2505016,-82.1576781,412.908,48.55,4.04,-5.51,24.891,13.749,0.73,3,4
2015-12-27T22:27:42.40Z,28.2505920,-82.1576759,414.490,48.56,3.93,-5.55,24.768,13.667,0.75,3,4
2015-12-27T22:27:42.60Z,28.2506814,-82.1576729,416.037,48.52,3.98,-5.60,24.664,13.595,0.76,3,4
2015-12-27T22:27:42.80Z,28.2507693,-82.1576678,417.403,48.54,3.98,-5.65,24.601,13.541,0.77,3,4
2015-12-27T22:27:43.00Z,28.2508581,-82.1576636,418.946,48.56,4.04,-5.70,24.537,13.487,0.78,3,4
2015-12-27T22:27:43.20Z,28.2509464,-82.1576582,420.417,48.51,4.17,-5.78,24.462,13.430,0.78,3,4
2015-12-27T22:27:43.40Z,28.2510333,-82.1576508,421.700,48.46,4.24,-5.84,24.430,13.393,0.77,3,4
2015-12-27T22:27:43.60Z,28.2511216,-82.1576450,423.163,48.43,4.32,-5.89,24.407,13.367,0.77,3,4
2015-12-27T22:27:43.80Z,28.2512094,-82.1576381,424.496,48.48,4.40,-5.91,24.385,13.341,0.78,3,4
2015-12-27T22:27:44.00Z,28.2512962,-82.1576302,425.808,48.35,4.53,-5.98,24.373,13.325,0.80,3,4
2015-12-27T22:27:44.20Z,28.2513851,-82.1576247,427.268,48.33,4.55,-6.04,24.165,13.218,0.83,3,4
2015-12-27T22:27:44.40Z,28.2514748,-82.1576190,428.715,48.41,4.85,-6.03,23.654,12.971,0.86,3,4
2015-12-27T22:27:44.60Z,28.2515638,-82.1576132,430.052,48.20,4.64,-5.91,23.420,12.847,0.96,3,4
2015-12-27T22:27:44.80Z,28.2516562,-82.1576101,431.660,48.34,4.99,-5.88,23.162,12.724,0.93,3,4
2015-12-27T22:27:45.00Z,28.2517477,-82.1576057,433.161,48.30,5.20,-5.79,22.973,12.637,0.91,3,4
2015-12-27T22:27:45.20Z,28.2518379,-82.1575981,434.444,48.44,5.27,-5.67,22.786,12.552,0.92,3,4
2015-12-27T22:27:45.40Z,28.2519303,-82.1575937,435.974,48.36,5.51,-5.67,22.365,12.357,1.05,3,4
2015-12-27T22:27:45.60Z,28.2520231,-82.1575855,437.403,48.85,5.92,-5.75,21.939,12.168,0.92,3,4
2015-12-27T22:27:45.80Z,28.2521130,-82.1575757,438.633,48.69,5.85,-5.65,21.430,11.929,0.86,3,4
2015-12-27T22:27:46.00Z,28.2522034,-82.1575676,439.948,48.46,5.76,-5.67,20.960,11.704,0.80,3,4
2015-12-27T22:27:46.20Z,28.2522898,-82.1575524,440.826,48.49,5.90,-5.63,20.616,11.539,0.82,3,4
2015-12-27T22:27:46.40Z,28.2523758,-82.1575363,441.715,48.51,6.20,-5.52,20.307,11.401,0.82,3,4
2015-12-27T22:27:46.60Z,28.2524627,-82.1575214,442.719,48.60,6.25,-5.44,20.021,11.279,0.79,3,4
2015-12-27T22:27:46.80Z,28.2525526,-82.1575090,443.881,48.63,6.35,-5.39,19.675,11.135,0.81,3,4
2015-12-27T22:27:47.00Z,28.2526384,-82.1574909,444.704,48.54,6.59,-5.33,19.352,11.003,0.81,3,4
