time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-07-30T13:26:06.40Z,39.6783741,-75.0280568,868.171,14.13,59.38,-7.43,216.081,137.594,8.80,3,4
2016-07-30T13:26:06.60Z,39.6783841,-75.0278665,868.989,14.14,59.24,-7.08,125.909,75.517,4.85,3,4
2016-07-30T13:26:07.20Z,39.6784423,-75.0274324,873.095,13.98,59.04,-7.23,46.169,34.424,1.30,3,4
2016-07-30T13:26:07.40Z,39.6784823,-75.0272188,867.251,14.04,58.84,-7.36,38.922,29.235,0.68,3,5
2016-07-30T13:26:07.60Z,39.6785091,-75.0270636,868.124,14.07,58.98,-7.19,34.597,25.941,0.86,3,5
2016-07-30T13:26:07.80Z,39.6785399,-75.0268918,866.241,14.33,58.98,-7.18,30.871,23.729,0.84,3,5
2016-07-30T13:26:08.00Z,39.6785761,-75.0267310,866.713,14.40,58.93,-7.09,27.767,21.933,0.54,3,5
2016-07-30T13:26:08.20Z,39.6786118,-75.0265717,866.334,14.51,58.93,-7.07,25.414,20.754,0.54,3,5
2016-07-30T13:26:08.40Z,39.6786445,-75.0264253,867.498,14.57,58.87,-7.17,23.614,20.002,0.55,3,5
2016-07-30T13:26:08.60Z,39.6786804,-75.0262837,868.875,14.88,58.95,-7.09,22.123,19.425,0.55,3,6
2016-07-30T13:26:08.80Z,39.6787169,-75.0261336,869.601,15.28,58.98,-7.05,20.951,18.952,0.55,3,5
2016-07-30T13:26:09.00Z,39.6787516,-75.0259879,870.540,15.56,58.88,-7.05,19.996,18.579,0.56,3,6
2016-07-30T13:26:09.20Z,39.6787865,-75.0258427,871.919,15.98,58.64,-7.56,19.266,18.286,0.58,3,6
2016-07-30T13:26:09.40Z,39.6788221,-75.0256977,873.069,16.17,58.91,-7.60,18.580,18.035,0.58,3,6
2016-07-30T13:26:09.60Z,39.6788550,-75.0255534,874.039,16.32,58.88,-7.59,18.008,17.814,0.59,3,6
2016-07-30T13:26:09.80Z,39.6788877,-75.0254117,875.284,16.37,58.89,-7.59,17.485,17.625,0.60,3,6
2016-07-30T13:26:10.00Z,39.6789212,-75.0252697,876.470,16.58,58.77,-7.60,17.009,17.448,0.60,3,6
2016-07-30T13:26:10.20Z,39.6789563,-75.0251290,877.598,17.12,58.68,-7.50,16.534,17.275,0.59,3,6
2016-07-30T13:26:10.40Z,39.6789911,-75.0249890,878.806,17.39,58.72,-7.42,16.099,17.111,0.64,3,6
2016-07-30T13:26:10.60Z,39.6790257,-75.0248487,879.998,17.42,58.61,-7.34,15.679,16.950,0.70,3,6
2016-07-30T13:26:10.80Z,39.6790597,-75.0247078,881.293,17.41,58.85,-7.28,15.262,16.762,0.70,3,6
2016-07-30T13:26:11.00Z,39.6790940,-75.0245693,882.772,17.47,58.64,-7.32,14.881,16.581,0.70,3,6
2016-07-30T13:26:11.20Z,39.6791268,-75.0244300,884.054,17.54,58.87,-7.33,14.523,16.389,0.64,3,6
