time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2016-08-06T21:52:19.00Z,39.7054820,-75.0329693,53.852,-10.42,-37.62,-3.17,11.742,24.276,1.28,254.51192,1.84429,3,5
2016-08-06T21:52:19.20Z,39.7054614,-75.0330539,55.229,-10.24,-38.01,-3.83,11.491,23.980,1.25,254.92753,1.71175,3,5
2016-08-06T21:52:19.40Z,39.7054448,-75.0331410,56.818,-8.26,-38.15,-4.49,11.364,23.797,1.42,257.78268,1.91291,3,5
2016-08-06T21:52:19.60Z,39.7054265,-75.0332219,59.681,-7.56,-36.72,-5.81,11.278,23.566,1.29,258.35865,2.95269,3,5
2016-08-06T21:52:19.80Z,39.7054093,-75.0333022,62.285,-7.96,-35.98,-6.99,11.222,23.350,1.29,257.52599,3.61109,3,5
2016-08-06T21:52:20.00Z,39.7053980,-75.0333892,62.512,-8.60,-37.22,-6.07,11.186,23.180,1.43,256.99476,3.57400,3,5
2016-08-06T21:52:20.20Z,39.7053766,-75.0334799,63.525,-11.82,-39.71,-5.69,11.107,22.960,1.60,253.42594,3.46783,3,5
2016-08-06T21:52:20.40Z,39.7053478,-75.0335730,63.221,-15.76,-38.77,-4.80,11.008,22.684,1.59,247.88336,3.11939,3,5
2016-08-06T21:52:20.60Z,39.7053198,-75.0336740,61.320,-17.52,-40.25,-2.60,10.912,22.441,1.50,246.47307,2.63885,3,5
2016-08-06T21:52:20.80Z,39.7052951,-75.0337755,59.291,-17.39,-40.75,-1.23,10.809,22.206,1.35,246.88769,2.51586,3,5
2016-08-06T21:52:21.00Z,39.7052704,-75.0338739,56.655,-17.71,-40.15,0.75,10.777,22.067,1.39,246.19210,2.91611,3,5
2016-08-06T21:52:21.20Z,39.7052446,-75.0339660,57.343,-15.38,-39.78,-1.11,10.754,21.938,1.45,248.86750,3.21485,3,5
2016-08-06T21:52:21.40Z,39.7052337,-75.0340627,56.658,-10.60,-40.35,-1.34,10.734,21.840,1.32,255.27760,2.92449,3,5
2016-08-06T21:52:21.60Z,39.7052234,-75.0341577,54.716,-9.73,-39.27,-0.19,10.690,21.693,1.19,256.08312,2.95562,3,5
2016-08-06T21:52:21.80Z,39.7052086,-75.0342498,55.553,-8.53,-39.46,-1.52,10.604,21.511,1.09,257.79505,2.73646,3,5
2016-08-06T21:52:22.00Z,39.7051953,-75.0343430,54.929,-9.45,-39.17,-0.97,10.504,21.327,1.23,256.43076,2.57243,3,5
2016-08-06T21:52:22.20Z,39.7051755,-75.0344362,55.562,-10.19,-40.17,-1.29,10.459,21.193,1.56,255.77063,3.17962,3,5
2016-08-06T21:52:22.40Z,39.7051475,-75.0345292,56.592,-12.79,-40.20,-1.50,10.413,21.043,1.49,252.34538,3.18715,3,5
2016-08-06T21:52:22.60Z,39.7051131,-75.0346213,58.625,-14.43,-40.36,-2.16,10.356,20.880,1.31,250.32563,3.14884,3,5
2016-08-06T21:52:22.80Z,39.7050796,-75.0347130,61.614,-14.03,-40.10,-3.44,10.285,20.697,1.21,250.71807,2.81837,3,5
2016-08-06T21:52:23.00Z,39.7050467,-75.0348059,64.222,-14.20,-40.15,-4.47,10.218,20.505,1.17,250.52128,2.70046,3,5
2016-08-06T21:52:23.20Z,39.7050178,-75.0348985,66.370,-13.66,-39.47,-5.11,10.153,20.328,1.21,250.91229,2.76533,3,5
2016-08-06T21:52:23.40Z,39.7049831,-75.0349867,69.705,-14.38,-38.41,-6.51,10.082,20.141,1.13,249.47176,2.58808,3,5
2016-08-06T21:52:23.60Z,39.7049553,-75.0350783,70.797,-14.56,-38.31,-5.83,10.021,19.999,1.13,249.18912,2.48631,3,5
2016-08-06T21:52:23.80Z,39.7049320,-75.0351708,70.548,-14.29,-37.89,-4.39,9.956,19.848,1.08,249.34233,2.35255,3,5
2016-08-06T21:52:24.00Z,39.7049058,-75.0352581,71.608,-13.82,-37.48,-4.38,9.935,19.761,1.38,249.76579,2.33706,3,5
2016-08-06T21:52:24.20Z,39.7048729,-75.0353471,73.430,-15.72,-39.15,-4.92,9.911,19.683,1.37,248.12575,2.26430,3,5
2016-08-06T21:52:24.40Z,39.7048417,-75.0354369,75.224,-15.40,-38.97,-5.46,9.902,19.642,1.45,248.43882,2.43408,3,5
2016-08-06T21:52:24.60Z,39.7048162,-75.0355277,75.658,-14.65,-38.48,-4.86,9.891,19.575,1.40,249.16444,2.46818,3,5
2016-08-06T21:52:24.80Z,39.7047981,-75.0356172,74.850,-12.89,-37.01,-3.83,9.886,19.506,1.46,250.79887,2.62077,3,5
2016-08-06T21:52:25.00Z,39.7047753,-75.0357048,75.277,-13.27,-37.73,-3.90,9.889,19.458,1.59,250.62138,2.60219,3,5
2016-08-06T21:52:25.20Z,39.7047509,-75.0357907,76.136,-13.38,-37.58,-3.85,9.892,19.416,1.54,250.40673,2.62532,3,5
2016-08-06T21:52:25.40Z,39.7047267,-75.0358801,75.445,-14.91,-37.93,-2.34,9.900,19.406,1.62,248.54206,2.61539,3,5
2016-08-06T21:52:25.60Z,39.7046998,-75.0359720,76.214,-14.71,-39.66,-3.32,9.895,19.365,1.55,249.64652,2.55367,3,5
2016-08-06T21:52:25.80Z,39.7046822,-75.0360651,75.365,-13.70,-39.36,-3.12,9.859,19.297,1.34,250.80735,2.50343,3,5
2016-08-06T21:52:26.00Z,39.7046707,-75.0361586,73.442,-12.76,-39.61,-2.44,9.762,19.199,1.09,252.13850,2.14438,3,5
2016-08-06T21:52:26.20Z,39.7046515,-75.0362509,73.178,-12.31,-39.33,-2.48,9.720,19.135,1.08,252.61786,2.10854,3,5
2016-08-06T21:52:26.40Z,39.7046270,-75.0363396,74.834,-12.14,-39.13,-3.55,9.682,19.063,1.17,252.76465,2.17835,3,5
2016-08-06T21:52:26.60Z,39.7046054,-75.0364310,75.828,-12.46,-39.63,-3.99,9.656,18.998,1.30,252.55079,2.12194,3,5
2016-08-06T21:52:26.80Z,39.7045833,-75.0365231,77.118,-12.51,-40.01,-4.35,9.637,18.914,1.32,252.64346,2.36125,3,5
2016-08-06T21:52:27.00Z,39.7045599,-75.0366165,78.817,-12.58,-40.66,-4.71,9.627,18.835,1.36,252.80471,2.40909,3,5
2016-08-06T21:52:27.20Z,39.7045331,-75.0367111,81.498,-12.59,-41.67,-5.51,9.622,18.752,1.39,253.19118,2.68645,3,5
2016-08-06T21:52:27.40Z,39.7045087,-75.0368060,83.455,-12.84,-41.02,-5.83,9.619,18.647,1.47,252.62415,2.99889,3,5
2016-08-06T21:52:27.60Z,39.7044827,-75.0368983,85.921,-12.96,-40.32,-6.23,9.612,18.525,1.46,252.18247,3.12296,3,5
2016-08-06T21:52:27.80Z,39.7044556,-75.0369906,88.226,-13.70,-40.15,-6.38,9.607,18.402,1.34,251.15821,3.06814,3,5
2016-08-06T21:52:28.00Z,39.7044295,-75.0370850,91.261,-12.62,-40.81,-6.72,9.597,18.277,1.31,252.81627,2.85735,3,5
2016-08-06T21:52:28.20Z,39.7043966,-75.0371707,95.766,-12.81,-38.54,-7.94,9.597,18.183,1.45,251.61793,2.90920,3,5
2016-08-06T21:52:28.40Z,39.7043675,-75.0372579,99.310,-13.13,-38.39,-8.49,9.602,18.109,1.48,251.11396,2.76172,3,5
2016-08-06T21:52:28.60Z,39.7043379,-75.0373457,102.805,-13.53,-38.69,-8.91,9.604,18.044,1.45,250.73217,2.59641,3,5
2016-08-06T21:52:28.80Z,39.7043104,-75.0374371,105.499,-13.80,-39.42,-8.81,9.619,18.014,1.51,250.70794,2.45126,3,5
2016-08-06T21:52:29.00Z,39.7042770,-75.0375262,109.515,-14.35,-39.68,-9.41,9.618,17.952,1.40,250.11363,2.51765,3,5
2016-08-06T21:52:29.20Z,39.7042458,-75.0376151,113.035,-14.46,-39.08,-9.82,9.631,17.925,1.53,249.68764,2.58574,3,5
2016-08-06T21:52:29.40Z,39.7042190,-75.0377063,115.613,-14.26,-39.15,-9.64,9.646,17.907,1.48,249.99245,2.56922,3,5
2016-08-06T21:52:29.60Z,39.7041909,-75.0377953,118.672,-14.01,-38.99,-9.71,9.632,17.834,1.28,250.22996,2.43031,3,5
2016-08-06T21:52:29.80Z,39.7041635,-75.0378859,121.421,-14.10,-39.55,-9.55,9.616,17.762,1.22,250.38294,2.30325,3,5
2016-08-06T21:52:30.00Z,39.7041360,-75.0379752,124.362,-14.09,-39.23,-9.66,9.596,17.689,1.17,250.24667,2.28160,3,5
2016-08-06T21:52:30.20Z,39.7041113,-75.0380681,126.373,-14.35,-40.00,-9.37,9.592,17.656,1.35,250.25947,2.28727,3,5
2016-08-06T21:52:30.40Z,39.7040811,-75.0381568,129.257,-15.77,-39.00,-9.42,9.592,17.624,1.34,247.98803,2.78215,3,5
2016-08-06T21:52:30.60Z,39.7040568,-75.0382505,130.803,-15.11,-39.96,-8.91,9.611,17.608,1.35,249.28251,3.06451,3,5
2016-08-06T21:52:30.80Z,39.7040369,-75.0383471,131.543,-14.23,-40.59,-8.01,9.611,17.554,1.18,250.68027,2.91564,3,5
2016-08-06T21:52:31.00Z,39.7040202,-75.0384483,131.143,-13.95,-41.13,-7.05,9.578,17.429,1.08,251.26960,2.88681,3,5
2016-08-06T21:52:31.20Z,39.7040064,-75.0385562,129.734,-13.41,-41.60,-6.63,9.470,17.200,0.98,252.13825,2.57264,3,5
2016-08-06T21:52:31.40Z,39.7039920,-75.0386606,128.576,-12.94,-41.70,-5.56,9.408,17.097,0.91,252.76079,2.34763,3,5
2016-08-06T21:52:31.60Z,39.7039684,-75.0387606,129.183,-13.75,-42.73,-4.84,9.390,17.068,1.21,252.15856,2.28470,3,5
2016-08-06T21:52:31.80Z,39.7039432,-75.0388604,130.679,-13.58,-42.78,-5.27,9.371,17.016,1.20,252.39168,2.19474,3,5
2016-08-06T21:52:32.00Z,39.7039193,-75.0389616,131.714,-13.51,-42.99,-5.26,9.356,16.970,1.20,252.55564,2.16881,3,5
2016-08-06T21:52:32.20Z,39.7038983,-75.0390641,132.299,-13.16,-42.91,-5.16,9.345,16.935,1.21,252.94857,2.19289,3,5
2016-08-06T21:52:32.40Z,39.7038762,-75.0391663,133.202,-13.22,-43.09,-5.25,9.327,16.877,1.18,252.93945,2.16640,3,5
2016-08-06T21:52:32.60Z,39.7038578,-75.0392687,133.865,-12.15,-42.83,-5.43,9.316,16.821,1.20,254.16049,2.31962,3,5
2016-08-06T21:52:32.80Z,39.7038285,-75.0393716,135.721,-13.61,-43.98,-5.52,9.307,16.767,1.23,252.79900,2.25647,3,5
2016-08-06T21:52:33.00Z,39.7038071,-75.0394752,136.485,-13.14,-43.51,-5.58,9.299,16.714,1.22,253.18854,2.33654,3,5
2016-08-06T21:52:33.20Z,39.7037814,-75.0395787,137.589,-13.68,-43.76,-5.41,9.299,16.656,1.30,252.63386,2.38088,3,5
2016-08-06T21:52:33.40Z,39.7037587,-75.0396822,138.401,-13.37,-43.67,-5.28,9.290,16.596,1.23,252.97676,2.31113,3,5
2016-08-06T21:52:33.60Z,39.7037294,-75.0397858,140.075,-14.01,-44.40,-5.36,9.293,16.542,1.30,252.49113,2.32114,3,5
2016-08-06T21:52:33.80Z,39.7037108,-75.0398885,140.859,-12.57,-43.62,-5.58,9.293,16.478,1.27,253.92500,2.38368,3,5
2016-08-06T21:52:34.00Z,39.7036921,-75.0399906,141.709,-11.67,-43.55,-5.56,9.284,16.412,1.20,255.00469,2.34859,3,5
2016-08-06T21:52:34.20Z,39.7036691,-75.0400928,143.074,-11.81,-43.89,-5.46,9.289,16.355,1.27,254.93409,2.32357,3,5
2016-08-06T21:52:34.40Z,39.7036528,-75.0401955,143.827,-10.77,-43.71,-5.44,9.298,16.302,1.28,256.15782,2.37789,3,5
2016-08-06T21:52:34.60Z,39.7036310,-75.0402986,145.058,-11.29,-44.04,-5.23,9.292,16.255,1.20,255.62378,2.25520,3,5
2016-08-06T21:52:34.80Z,39.7036156,-75.0404015,145.535,-10.61,-43.76,-4.98,9.285,16.210,1.17,256.36763,2.22910,3,5
2016-08-06T21:52:35.00Z,39.7035986,-75.0405044,146.240,-10.32,-44.01,-4.82,9.278,16.165,1.17,256.80498,2.22018,3,5
2016-08-06T21:52:35.20Z,39.7035842,-75.0406071,146.766,-9.69,-44.00,-4.76,9.258,16.121,1.09,257.58133,2.06810,3,5
2016-08-06T21:52:35.40Z,39.7035702,-75.0407098,147.384,-9.23,-43.99,-4.73,9.232,16.076,1.03,258.15486,1.97663,3,5
2016-08-06T21:52:35.60Z,39.7035562,-75.0408127,148.011,-9.15,-43.99,-4.70,9.203,16.030,1.00,258.25245,1.92854,3,5
2016-08-06T21:52:35.80Z,39.7035453,-75.0409171,148.074,-9.04,-44.38,-4.37,9.173,15.991,1.02,258.48331,1.87739,3,5
2016-08-06T21:52:36.00Z,39.7035327,-75.0410204,148.667,-8.63,-44.24,-4.47,9.144,15.953,1.02,258.96449,1.87430,3,5
2016-08-06T21:52:36.20Z,39.7035197,-75.0411238,149.186,-8.84,-44.32,-4.35,9.116,15.918,1.02,258.71440,1.88087,3,5
2016-08-06T21:52:36.40Z,39.7035060,-75.0412270,149.800,-8.97,-44.40,-4.42,9.082,15.881,0.99,258.57398,1.77891,3,5
2016-08-06T21:52:36.60Z,39.7034937,-75.0413308,150.065,-8.95,-44.47,-4.28,9.050,15.854,1.00,258.62526,1.76007,3,5
2016-08-06T21:52:36.80Z,39.7034812,-75.0414344,150.384,-8.87,-44.57,-4.19,9.019,15.827,1.00,258.74863,1.74333,3,5
2016-08-06T21:52:37.00Z,39.7034694,-75.0415383,150.749,-8.55,-44.61,-4.31,8.986,15.803,1.00,259.15219,1.69217,3,5
2016-08-06T21:52:37.20Z,39.7034571,-75.0416414,151.326,-8.43,-44.62,-4.63,8.953,15.779,0.99,259.30638,1.68189,3,5
2016-08-06T21:52:37.40Z,39.7034452,-75.0417453,151.905,-8.16,-44.74,-4.67,8.924,15.753,1.00,259.66434,1.71180,3,5
2016-08-06T21:52:37.60Z,39.7034330,-75.0418497,152.624,-8.10,-44.71,-4.65,8.893,15.718,0.99,259.73185,1.70444,3,5
2016-08-06T21:52:37.80Z,39.7034204,-75.0419547,153.252,-8.03,-44.73,-4.48,8.860,15.677,0.96,259.82565,1.69538,3,5
2016-08-06T21:52:38.00Z,39.7034094,-75.0420626,153.334,-7.96,-44.86,-4.53,8.798,15.570,0.81,259.94153,1.67954,3,5
2016-08-06T21:52:38.20Z,39.7033994,-75.0421710,153.425,-7.56,-44.92,-4.57,8.744,15.473,0.81,260.44193,1.72194,3,5
2016-08-06T21:52:38.40Z,39.7033893,-75.0422794,153.618,-7.57,-44.92,-4.71,8.690,15.376,0.81,260.43572,1.70526,3,5
2016-08-06T21:52:38.60Z,39.7033757,-75.0423849,154.982,-7.50,-44.91,-5.39,8.640,15.288,0.82,260.52153,1.64515,3,5
2016-08-06T21:52:38.80Z,39.7033636,-75.0424918,155.801,-7.38,-44.99,-5.66,8.595,15.222,0.84,260.68633,1.56287,3,5
2016-08-06T21:52:39.00Z,39.7033524,-75.0425986,156.375,-7.39,-44.70,-5.68,8.552,15.162,0.84,260.60752,1.55550,3,5
2016-08-06T21:52:39.20Z,39.7033415,-75.0427033,157.120,-7.13,-44.77,-5.40,8.530,15.144,1.05,260.95041,1.56991,3,5
2016-08-06T21:52:39.40Z,39.7033309,-75.0428077,158.059,-7.08,-44.92,-5.41,8.508,15.124,1.05,261.04816,1.60979,3,5
2016-08-06T21:52:39.60Z,39.7033195,-75.0429122,159.077,-7.14,-44.85,-5.55,8.487,15.104,1.05,260.95712,1.61107,3,5
2016-08-06T21:52:39.80Z,39.7033076,-75.0430168,160.271,-7.18,-44.91,-5.48,8.474,15.070,1.03,260.91449,1.92838,3,5
2016-08-06T21:52:40.00Z,39.7032961,-75.0431215,161.412,-6.97,-44.88,-5.33,8.462,15.028,1.00,261.17603,1.94920,3,5
2016-08-06T21:52:40.20Z,39.7032848,-75.0432261,162.533,-7.03,-44.87,-5.34,8.446,14.979,0.95,261.09416,1.84678,3,5
2016-08-06T21:52:40.40Z,39.7032734,-75.0433302,163.743,-7.02,-44.81,-5.37,8.430,14.930,0.95,261.09312,1.83556,3,5
2016-08-06T21:52:40.60Z,39.7032617,-75.0434347,164.857,-7.43,-44.68,-5.48,8.418,14.885,0.97,260.55336,1.83522,3,5
2016-08-06T21:52:40.80Z,39.7032504,-75.0435396,165.972,-7.53,-44.83,-5.59,8.395,14.840,0.93,260.46626,1.51537,3,5
2016-08-06T21:52:41.00Z,39.7032393,-75.0436452,166.906,-7.41,-44.74,-5.43,8.370,14.787,0.92,260.59948,1.51404,3,5
2016-08-06T21:52:41.20Z,39.7032274,-75.0437503,167.946,-7.66,-44.66,-5.08,8.349,14.725,0.95,260.26792,1.74180,3,5
2016-08-06T21:52:41.40Z,39.7032147,-75.0438548,169.025,-7.79,-44.59,-4.87,8.336,14.672,0.98,260.09182,1.76341,3,5
2016-08-06T21:52:41.60Z,39.7032034,-75.0439596,169.850,-7.19,-44.49,-4.67,8.328,14.631,1.00,260.81519,1.83303,3,5
2016-08-06T21:52:41.80Z,39.7031915,-75.0440639,170.777,-7.07,-44.61,-4.60,8.325,14.598,1.10,260.98948,1.79911,3,5
2016-08-06T21:52:42.00Z,39.7031794,-75.0441686,171.603,-7.13,-44.73,-4.59,8.327,14.570,1.12,260.94811,1.93675,3,5
2016-08-06T21:52:42.20Z,39.7031672,-75.0442733,172.414,-7.08,-44.75,-4.33,8.331,14.544,1.12,261.00714,1.94581,3,5
2016-08-06T21:52:42.40Z,39.7031568,-75.0443780,173.049,-6.50,-44.60,-4.54,8.338,14.519,1.13,261.70724,2.01503,3,5
2016-08-06T21:52:42.60Z,39.7031441,-75.0444831,173.788,-7.03,-44.89,-4.23,8.354,14.499,1.21,261.10396,2.04963,3,5
2016-08-06T21:52:42.80Z,39.7031308,-75.0445885,174.710,-7.25,-45.11,-4.19,8.362,14.470,1.12,260.86843,2.01502,3,5
2016-08-06T21:52:43.00Z,39.7031200,-75.0446942,175.434,-6.85,-45.12,-4.35,8.374,14.440,1.21,261.36783,2.43523,3,5
2016-08-06T21:52:43.20Z,39.7031056,-75.0447993,176.231,-7.72,-44.96,-4.01,8.398,14.409,1.27,260.25860,2.89728,3,5
2016-08-06T21:52:43.40Z,39.7030921,-75.0449051,177.021,-7.60,-45.20,-3.86,8.417,14.377,1.12,260.45448,2.64353,3,5
2016-08-06T21:52:43.60Z,39.7030801,-75.0450116,177.755,-7.17,-45.40,-3.83,8.433,14.343,1.08,261.02980,2.60252,3,5
2016-08-06T21:52:43.80Z,39.7030667,-75.0451179,178.317,-7.58,-45.43,-3.65,8.433,14.303,1.00,260.52423,2.22780,3,5
2016-08-06T21:52:44.00Z,39.7030567,-75.0452266,178.880,-6.55,-46.34,-3.53,8.442,14.272,1.06,261.95626,2.41263,3,5
2016-08-06T21:52:44.20Z,39.7030460,-75.0453349,179.411,-6.58,-46.21,-3.40,8.459,14.240,1.09,261.89358,2.71119,3,5
2016-08-06T21:52:44.40Z,39.7030366,-75.0454438,180.000,-6.14,-46.50,-3.42,8.482,14.211,1.12,262.47298,2.73016,3,5
2016-08-06T21:52:44.60Z,39.7030250,-75.0455512,180.817,-6.29,-46.07,-3.41,8.499,14.188,1.09,262.22976,2.52460,3,5
2016-08-06T21:52:44.80Z,39.7030088,-75.0456565,182.764,-6.82,-46.24,-4.00,8.516,14.203,1.25,261.60825,2.27989,3,5
2016-08-06T21:52:45.00Z,39.7029944,-75.0457623,183.117,-7.29,-45.90,-3.04,8.513,14.235,1.43,260.97274,2.17731,3,5
2016-08-06T21:52:45.20Z,39.7029789,-75.0458682,183.581,-8.27,-45.83,-2.86,8.496,14.259,1.27,259.77414,1.89954,3,5
2016-08-06T21:52:45.40Z,39.7029630,-75.0459740,184.313,-8.12,-45.80,-3.22,8.477,14.293,1.25,259.94671,1.66238,3,5
2016-08-06T21:52:45.60Z,39.7029469,-75.0460802,184.998,-8.15,-45.93,-3.43,8.443,14.289,1.41,259.93722,1.56899,3,5
2016-08-06T21:52:45.80Z,39.7029317,-75.0461873,185.309,-8.01,-45.78,-3.22,8.385,14.230,1.20,260.07106,1.36713,3,5
2016-08-06T21:52:46.00Z,39.7029178,-75.0462939,185.936,-7.99,-45.81,-3.07,8.378,14.213,1.12,260.10959,1.67200,3,5
2016-08-06T21:52:46.20Z,39.7029022,-75.0463981,186.716,-8.12,-45.06,-2.88,8.378,14.236,1.19,259.78024,1.58844,3,5
2016-08-06T21:52:46.40Z,39.7028872,-75.0465037,187.621,-8.10,-45.63,-2.71,8.353,14.236,1.36,259.93257,1.48770,3,5
2016-08-06T21:52:46.60Z,39.7028719,-75.0466105,188.438,-8.75,-45.88,-2.56,8.318,14.220,1.20,259.19657,1.32949,3,5
2016-08-06T21:52:46.80Z,39.7028572,-75.0467182,188.895,-9.00,-46.31,-2.57,8.309,14.197,1.13,258.99646,1.69006,3,5
2016-08-06T21:52:47.00Z,39.7028419,-75.0468257,189.285,-9.01,-46.28,-2.43,8.297,14.208,1.08,258.98164,1.46668,3,5
2016-08-06T21:52:47.20Z,39.7028259,-75.0469330,189.852,-8.67,-46.67,-2.45,8.252,14.197,1.02,259.47940,1.26439,3,5
2016-08-06T21:52:47.40Z,39.7028085,-75.0470400,190.679,-9.21,-46.35,-2.31,8.226,14.188,0.94,258.75566,1.44245,3,5
2016-08-06T21:52:47.60Z,39.7027898,-75.0471447,191.845,-8.61,-45.76,-2.42,8.208,14.219,1.35,259.34147,1.46842,3,5
2016-08-06T21:52:47.80Z,39.7027757,-75.0472524,192.138,-8.58,-46.16,-2.55,8.221,14.266,1.48,259.46924,1.68423,3,5
2016-08-06T21:52:48.00Z,39.7027593,-75.0473606,192.856,-9.38,-46.39,-2.60,8.237,14.304,1.48,258.56647,1.69033,3,5
2016-08-06T21:52:48.20Z,39.7027430,-75.0474693,193.629,-9.64,-46.56,-2.70,8.246,14.318,1.22,258.30747,1.57209,3,5
2016-08-06T21:52:48.40Z,39.7027294,-75.0475795,193.624,-9.73,-46.06,-2.87,8.243,14.291,1.17,258.07335,2.12363,3,5
2016-08-06T21:52:48.60Z,39.7027151,-75.0476882,193.976,-9.66,-46.10,-3.02,8.259,14.304,1.13,258.16391,1.77610,3,5
2016-08-06T21:52:48.80Z,39.7027010,-75.0477990,194.071,-10.10,-47.05,-3.36,8.268,14.333,1.33,257.88458,1.57424,3,5
2016-08-06T21:52:49.00Z,39.7026841,-75.0479083,194.888,-9.80,-46.78,-3.42,8.278,14.371,1.32,258.17156,1.62414,3,5
2016-08-06T21:52:49.20Z,39.7026645,-75.0480195,195.874,-10.56,-47.71,-3.35,8.299,14.410,1.37,257.51479,1.92821,3,5
2016-08-06T21:52:49.40Z,39.7026464,-75.0481294,196.560,-10.15,-47.17,-2.95,8.333,14.452,1.53,257.85104,2.34034,3,5
2016-08-06T21:52:49.60Z,39.7026308,-75.0482394,197.198,-9.36,-46.93,-3.19,8.379,14.489,1.67,258.72334,2.46428,3,5
2016-08-06T21:52:49.80Z,39.7026119,-75.0483490,198.062,-10.19,-46.94,-3.43,8.426,14.523,1.67,257.75479,2.47658,3,5
2016-08-06T21:52:50.00Z,39.7025884,-75.0484594,198.891,-11.71,-47.24,-3.17,8.446,14.489,1.60,256.08195,2.22498,3,5
