time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-06-18T11:56:03.80Z,39.6948568,-75.0329903,1685.012,25.07,46.95,-37.65,139.115,267.794,6.78,3,4
2016-06-18T11:56:04.00Z,39.6949245,-75.0328895,1690.860,25.12,47.30,-37.63,100.841,148.895,4.10,3,4
2016-06-18T11:56:04.60Z,39.6969423,-75.0303674,1034.715,24.07,50.89,-25.61,86.909,136.657,1.80,3,5
2016-06-18T11:56:04.80Z,39.6969635,-75.0302058,1004.458,23.11,52.52,-24.31,81.959,129.901,1.52,3,5
2016-06-18T11:56:05.00Z,39.6970005,-75.0300752,982.284,21.97,53.64,-23.84,77.150,122.586,1.32,3,5
2016-06-18T11:56:05.20Z,39.6969909,-75.0299430,968.607,21.12,54.17,-23.22,73.456,116.835,1.17,3,5
2016-06-18T11:56:05.40Z,39.6969844,-75.0297958,956.752,20.98,54.04,-22.76,70.144,111.219,1.04,3,5
2016-06-18T11:56:05.60Z,39.6970273,-75.0296515,951.428,21.67,53.79,-22.61,67.036,106.592,1.02,3,5
2016-06-18T11:56:05.80Z,39.6969664,-75.0294178,953.371,21.45,53.88,-22.31,65.482,105.380,0.98,3,5
2016-06-18T11:56:06.00Z,39.6967648,-75.0290668,918.246,21.34,54.01,-21.90,67.138,109.192,0.95,3,6
2016-06-18T11:56:06.20Z,39.6966043,-75.0287698,891.573,21.07,54.12,-21.65,67.781,111.302,0.91,3,6
2016-06-18T11:56:06.40Z,39.6964889,-75.0285201,871.438,20.72,54.35,-21.33,67.471,111.742,0.86,3,6
2016-06-18T11:56:06.60Z,39.6964047,-75.0283090,855.922,20.42,54.47,-20.97,66.711,111.656,0.83,3,6
2016-06-18T11:56:06.80Z,39.6963387,-75.0281149,844.483,19.86,54.81,-20.58,65.747,111.281,0.78,3,6
2016-06-18T11:56:07.00Z,39.6962682,-75.0279116,833.359,19.55,54.92,-20.02,65.025,111.487,0.76,3,6
2016-06-18T11:56:07.20Z,39.6962151,-75.0277393,823.640,19.35,54.88,-19.08,64.195,111.512,0.80,3,6
2016-06-18T11:56:07.40Z,39.6960987,-75.0275444,821.177,19.14,54.89,-18.51,63.626,112.637,0.79,3,7
2016-06-18T11:56:07.60Z,39.6959715,-75.0273356,818.064,18.51,55.03,-18.01,62.620,112.732,0.74,3,7
2016-06-18T11:56:07.80Z,39.6959019,-75.0271548,816.254,18.58,54.97,-17.41,61.773,112.991,0.76,3,7
2016-06-18T11:56:08.00Z,39.6958497,-75.0269800,815.608,18.38,55.11,-17.08,61.009,113.454,0.79,3,7
2016-06-18T11:56:08.20Z,39.6958271,-75.0268232,817.021,18.08,55.11,-16.70,60.151,113.586,0.80,3,7
