time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-05-29T20:56:01.40Z,39.7063252,-75.0392285,1561.420,-7.10,-11.18,6.66,20.207,19.414,0.21,3,5
2016-05-29T20:56:01.60Z,39.7062945,-75.0392649,1563.966,-6.92,-11.47,6.88,13.735,12.112,0.19,3,5
2016-05-29T20:56:02.20Z,39.7062792,-75.0393436,1557.242,-6.16,-11.79,6.99,10.862,10.005,0.18,3,5
2016-05-29T20:56:02.40Z,39.7062636,-75.0393724,1556.342,-5.92,-11.96,7.07,9.942,9.213,0.17,3,5
2016-05-29T20:56:02.60Z,39.7062576,-75.0394010,1554.402,-5.63,-12.29,7.22,9.205,8.583,0.17,3,5
2016-05-29T20:56:02.80Z,39.7062487,-75.0394303,1552.625,-5.46,-12.63,7.38,8.611,8.067,0.17,3,5
2016-05-29T20:56:03.00Z,39.7062396,-75.0394608,1550.744,-5.37,-12.98,7.47,8.118,7.633,0.17,3,5
2016-05-29T20:56:03.20Z,39.7062286,-75.0394925,1549.422,-5.08,-13.21,7.58,7.702,7.263,0.16,3,5
2016-05-29T20:56:03.40Z,39.7062184,-75.0395243,1548.574,-4.73,-13.30,7.65,7.362,6.942,0.17,3,5
2016-05-29T20:56:03.60Z,39.7062093,-75.0395538,1547.099,-4.44,-13.31,7.71,7.074,6.661,0.16,3,5
2016-05-29T20:56:03.80Z,39.7062006,-75.0395847,1545.660,-4.14,-13.43,7.77,6.808,6.412,0.16,3,5
2016-05-29T20:56:04.00Z,39.7061925,-75.0396154,1544.080,-4.15,-13.66,7.82,6.571,6.189,0.16,3,5
2016-05-29T20:56:04.20Z,39.7061846,-75.0396469,1542.512,-3.98,-13.84,7.86,6.357,5.987,0.16,3,5
2016-05-29T20:56:04.40Z,39.7061777,-75.0396779,1540.926,-3.91,-13.88,7.89,6.162,5.804,0.16,3,5
2016-05-29T20:56:04.60Z,39.7061702,-75.0397099,1539.432,-3.94,-13.94,7.88,5.978,5.636,0.16,3,5
2016-05-29T20:56:04.80Z,39.7061630,-75.0397418,1537.743,-3.92,-13.98,7.83,5.810,5.482,0.16,3,5
2016-05-29T20:56:05.00Z,39.7061552,-75.0397744,1536.147,-3.94,-14.02,7.86,5.656,5.340,0.16,3,5
2016-05-29T20:56:05.20Z,39.7061481,-75.0398074,1534.615,-3.86,-14.18,7.82,5.513,5.210,0.15,3,5
2016-05-29T20:56:05.40Z,39.7061408,-75.0398416,1533.020,-3.91,-14.40,7.84,5.376,5.088,0.15,3,5
2016-05-29T20:56:05.60Z,39.7061337,-75.0398752,1531.471,-3.70,-14.33,7.81,5.249,4.974,0.15,3,5
2016-05-29T20:56:05.80Z,39.7061271,-75.0399084,1529.904,-3.68,-14.08,7.74,5.131,4.868,0.15,3,5
2016-05-29T20:56:06.00Z,39.7061201,-75.0399423,1528.361,-3.58,-14.36,7.65,5.021,4.768,0.15,3,5
2016-05-29T20:56:06.20Z,39.7061135,-75.0399768,1526.793,-3.69,-14.53,7.69,4.917,4.675,0.15,3,5
2016-05-29T20:56:06.40Z,39.7061063,-75.0400117,1525.279,-3.78,-14.75,7.66,4.823,4.586,0.16,3,5
