time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-06-11T15:16:31.40Z,39.7063289,-75.0281082,42.922,2.67,10.96,1.42,70.762,147.420,0.65,3,4
2016-06-11T15:16:31.60Z,39.7063709,-75.0280698,42.296,2.57,10.76,1.10,52.841,75.785,0.55,3,4
2016-06-11T15:16:32.00Z,39.7063709,-75.0280698,42.296,2.57,10.76,1.10,52.841,75.785,0.55,3,5
2016-06-11T15:16:32.20Z,39.7063796,-75.0280166,44.911,2.90,10.59,-0.12,25.447,34.830,0.44,3,5
2016-06-11T15:16:32.40Z,39.7064028,-75.0279857,44.797,2.73,10.38,-0.13,21.334,27.095,0.58,3,7
2016-06-11T15:16:32.60Z,39.7064054,-75.0279622,43.819,3.02,10.28,0.02,18.328,22.527,0.53,3,8
2016-06-11T15:16:32.80Z,39.7064074,-75.0279363,44.339,2.71,10.13,-0.08,16.249,18.475,0.36,3,8
2016-06-11T15:16:33.00Z,39.7064103,-75.0279187,43.938,2.79,9.95,-0.12,14.773,16.566,0.39,3,8
2016-06-11T15:16:33.20Z,39.7064017,-75.0279067,43.233,2.73,9.87,-0.07,13.539,15.350,0.38,3,9
2016-06-11T15:16:33.40Z,39.7063968,-75.0278863,43.871,2.94,9.73,-0.09,12.477,14.288,0.31,3,9
2016-06-11T15:16:33.60Z,39.7063931,-75.0278662,43.921,2.84,9.60,-0.16,11.278,13.348,0.30,3,9
2016-06-11T15:16:33.80Z,39.7063916,-75.0278487,43.489,2.95,9.52,-0.08,10.284,12.483,0.26,3,9
2016-06-11T15:16:34.00Z,39.7063909,-75.0278317,43.222,2.95,9.37,-0.06,9.447,11.865,0.29,3,9
2016-06-11T15:16:34.20Z,39.7063839,-75.0278159,43.734,2.92,9.28,-0.04,8.817,11.425,0.32,3,9
2016-06-11T15:16:34.40Z,39.7063777,-75.0277987,43.970,2.95,9.16,-0.03,8.387,11.091,0.34,3,9
2016-06-11T15:16:34.60Z,39.7063798,-75.0277796,44.016,3.13,8.94,0.05,8.020,10.800,0.34,3,9
2016-06-11T15:16:34.80Z,39.7063845,-75.0277590,43.958,3.26,8.81,0.14,7.717,10.573,0.36,3,9
2016-06-11T15:16:35.00Z,39.7063901,-75.0277360,43.590,3.39,8.72,0.25,7.433,10.318,0.43,3,9
2016-06-11T15:16:35.20Z,39.7064001,-75.0277150,43.409,3.52,8.55,0.44,7.128,9.920,0.35,3,9
2016-06-11T15:16:35.40Z,39.7064086,-75.0276979,42.947,3.32,8.46,0.45,6.929,9.526,0.36,3,9
2016-06-11T15:16:35.60Z,39.7064161,-75.0276775,42.643,3.93,8.60,0.42,6.782,9.247,0.40,3,9
2016-06-11T15:16:35.80Z,39.7064217,-75.0276558,42.497,3.47,8.52,0.31,6.659,8.997,0.67,3,9
2016-06-11T15:16:36.00Z,39.7064275,-75.0276382,41.870,2.98,8.16,0.27,6.532,8.618,0.76,3,9
2016-06-11T15:16:36.20Z,39.7064320,-75.0276175,42.195,2.81,8.03,0.21,6.404,8.200,0.74,3,9
2016-06-11T15:16:36.40Z,39.7064366,-75.0275974,42.613,2.76,7.94,0.15,6.275,7.844,0.71,3,9
2016-06-11T15:16:36.60Z,39.7064425,-75.0275795,42.312,2.86,7.85,0.11,6.149,7.556,0.45,3,9
2016-06-11T15:16:36.80Z,39.7064486,-75.0275633,42.304,3.10,7.85,0.09,6.015,7.319,0.36,3,9
2016-06-11T15:16:37.00Z,39.7064546,-75.0275461,42.388,3.02,7.72,0.10,5.928,7.166,0.38,3,9
2016-06-11T15:16:37.20Z,39.7064588,-75.0275293,42.774,2.98,7.56,0.08,5.852,7.008,0.39,3,9
2016-06-11T15:16:37.40Z,39.7064640,-75.0275123,43.067,3.03,7.43,0.16,5.797,6.878,0.44,3,9
2016-06-11T15:16:37.60Z,39.7064681,-75.0274936,44.124,2.90,7.41,0.18,5.739,6.735,0.43,3,9
2016-06-11T15:16:37.80Z,39.7064716,-75.0274756,44.756,2.63,7.05,0.14,5.671,6.567,0.41,3,9
2016-06-11T15:16:38.00Z,39.7064762,-75.0274591,44.975,2.84,7.09,0.08,5.582,6.434,0.37,3,9
2016-06-11T15:16:38.20Z,39.7064820,-75.0274417,44.910,2.81,6.97,0.09,5.490,6.313,0.37,3,9
2016-06-11T15:16:38.40Z,39.7064872,-75.0274249,44.840,2.65,6.83,0.16,5.352,6.178,0.34,3,9
2016-06-11T15:16:38.60Z,39.7064916,-75.0274081,44.746,2.84,6.78,0.12,5.253,6.065,0.32,3,9
2016-06-11T15:16:38.80Z,39.7064963,-75.0273920,44.767,2.79,6.66,0.12,5.168,5.923,0.31,3,9
2016-06-11T15:16:39.00Z,39.7065004,-75.0273764,44.899,2.75,6.63,0.12,5.109,5.814,0.33,3,9
2016-06-11T15:16:39.20Z,39.7065068,-75.0273603,44.894,2.75,6.56,0.12,5.023,5.712,0.39,3,9
2016-06-11T15:16:39.40Z,39.7065129,-75.0273445,44.925,2.65,6.47,0.04,4.946,5.655,0.39,3,9
2016-06-11T15:16:39.60Z,39.7065188,-75.0273298,44.977,2.86,6.38,0.02,4.898,5.602,0.41,3,9
2016-06-11T15:16:39.80Z,39.7065241,-75.0273148,45.072,2.88,6.40,0.03,4.855,5.544,0.43,3,9
2016-06-11T15:16:40.00Z,39.7065288,-75.0272999,45.137,2.66,6.26,-0.05,4.816,5.507,0.44,3,9
