time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-03-05T21:05:15.60Z,28.2239661,-82.1582539,2022.659,30.67,-4.66,20.54,73.414,110.677,3.23,3,5
2016-03-05T21:05:15.80Z,28.2240795,-82.1582398,2012.402,30.94,-3.76,21.86,45.131,64.258,1.91,3,5
2016-03-05T21:05:16.20Z,28.2242331,-82.1582311,1996.181,29.52,-3.43,24.60,30.954,48.228,1.21,3,5
2016-03-05T21:05:16.40Z,28.2242898,-82.1582389,1990.212,28.80,-3.64,24.97,29.099,45.125,1.21,3,5
2016-03-05T21:05:16.60Z,28.2243446,-82.1582493,1982.990,27.97,-3.66,25.02,27.150,42.514,1.16,3,5
2016-03-05T21:05:16.80Z,28.2243879,-82.1582642,1976.306,26.00,-3.41,25.28,25.134,40.157,1.12,3,5
2016-03-05T21:05:17.00Z,28.2244524,-82.1582564,1967.002,24.61,-2.56,26.16,21.442,36.560,0.91,3,6
2016-03-05T21:05:17.20Z,28.2245070,-82.1582513,1959.802,23.87,-1.52,27.31,17.670,31.874,0.83,3,7
2016-03-05T21:05:17.40Z,28.2245581,-82.1582432,1951.977,22.76,-0.80,28.51,15.435,28.906,0.78,3,7
2016-03-05T21:05:17.60Z,28.2246037,-82.1582383,1943.761,21.57,-0.48,29.64,13.939,26.532,0.74,3,8
2016-03-05T21:05:17.80Z,28.2246425,-82.1582378,1936.349,20.87,-0.47,30.75,12.818,24.634,0.70,3,8
2016-03-05T21:05:18.00Z,28.2246738,-82.1582374,1929.723,19.27,-0.19,31.99,11.880,22.991,0.68,3,8
2016-03-05T21:05:18.20Z,28.2247046,-82.1582363,1923.116,18.62,-0.07,32.81,11.134,21.612,0.65,3,8
2016-03-05T21:05:18.40Z,28.2247373,-82.1582371,1916.147,18.74,-0.62,32.70,10.535,20.426,0.61,3,8
2016-03-05T21:05:18.60Z,28.2247728,-82.1582390,1908.108,17.88,-1.45,32.68,9.907,19.087,0.65,3,9
2016-03-05T21:05:18.80Z,28.2248035,-82.1582398,1901.030,16.99,-0.95,32.65,9.394,17.988,0.75,3,9
2016-03-05T21:05:19.00Z,28.2248306,-82.1582423,1894.780,15.64,-1.97,32.45,8.942,17.033,0.83,3,9
2016-03-05T21:05:19.20Z,28.2248547,-82.1582394,1889.315,14.90,-0.91,31.93,8.544,16.208,0.91,3,9
2016-03-05T21:05:19.40Z,28.2248774,-82.1582372,1883.839,13.96,-0.93,31.01,8.183,15.461,1.04,3,9
2016-03-05T21:05:19.60Z,28.2248964,-82.1582407,1880.125,13.67,-2.68,29.16,7.876,14.820,1.17,3,9
2016-03-05T21:05:19.80Z,28.2249105,-82.1582395,1877.996,12.49,-1.19,26.04,7.584,14.233,1.13,3,9
2016-03-05T21:05:20.00Z,28.2249253,-82.1582392,1875.639,11.21,-1.13,23.44,7.303,13.680,1.16,3,9
2016-03-05T21:05:20.20Z,28.2249428,-82.1582401,1872.763,11.32,-2.24,21.54,7.056,13.162,1.15,3,9
2016-03-05T21:05:20.40Z,28.2249649,-82.1582409,1870.184,12.91,-1.74,20.00,6.840,12.718,1.12,3,9
2016-03-05T21:05:20.60Z,28.2249900,-82.1582426,1866.926,13.63,-1.42,19.26,6.652,12.315,1.09,3,9
2016-03-05T21:05:20.80Z,28.2250145,-82.1582450,1863.862,13.68,-1.65,18.70,6.473,11.918,1.01,3,9
