time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-04-22T14:31:17.41Z,35.0164102,-79.1940081,58.889,2.13,0.15,0.90,335.504,511.793,3.78,3,5
2015-04-22T14:31:17.99Z,35.0164454,-79.1938244,102.623,0.52,-0.07,-0.45,50.890,91.027,1.97,3,7
2015-04-22T14:31:18.21Z,35.0164318,-79.1938653,90.438,0.72,-0.09,0.07,31.840,49.317,0.57,3,7
2015-04-22T14:31:18.39Z,35.0164279,-79.1938704,86.409,0.17,0.97,-0.51,22.510,30.085,0.95,3,9
2015-04-22T14:31:18.58Z,35.0164157,-79.1938395,87.521,0.84,0.64,-0.14,19.101,22.318,0.70,3,8
2015-04-22T14:31:18.79Z,35.0164492,-79.1938145,97.691,1.04,0.71,-0.31,26.685,39.475,1.03,3,9
2015-04-22T14:31:19.00Z,35.0164612,-79.1938166,97.335,0.88,0.57,-0.19,17.378,23.567,0.53,3,9
2015-04-22T14:31:19.20Z,35.0164625,-79.1938306,95.782,0.80,0.87,-0.26,18.789,26.146,0.70,3,8
2015-04-22T14:31:19.40Z,35.0164596,-79.1938394,94.498,1.14,0.69,-0.19,17.587,24.332,1.03,3,7
2015-04-22T14:31:19.60Z,35.0164496,-79.1938483,92.283,1.03,0.36,-0.31,14.048,20.087,0.60,3,9
2015-04-22T14:31:19.80Z,35.0164437,-79.1938601,89.837,0.78,-0.23,-0.28,12.526,17.306,0.63,3,9
2015-04-22T14:31:20.00Z,35.0164371,-79.1938573,88.918,-0.01,-0.68,-0.37,11.379,15.567,0.53,3,10
2015-04-22T14:31:20.20Z,35.0164383,-79.1938551,90.016,0.00,-0.60,-0.35,10.481,14.262,0.51,3,10
2015-04-22T14:31:20.40Z,35.0164412,-79.1938526,90.280,-0.06,-0.43,-0.38,9.608,13.262,0.55,3,10
2015-04-22T14:31:20.60Z,35.0164449,-79.1938488,89.906,-0.23,-0.40,-0.24,8.385,11.367,0.33,3,10
2015-04-22T14:31:20.80Z,35.0164454,-79.1938500,90.314,-0.17,-0.46,-0.23,7.777,10.755,0.31,3,10
2015-04-22T14:31:21.00Z,35.0164440,-79.1938522,90.254,-0.18,-0.33,-0.26,7.301,10.263,0.37,3,10
2015-04-22T14:31:21.20Z,35.0164425,-79.1938530,90.492,-0.06,-0.24,-0.26,6.845,9.672,0.41,3,10
2015-04-22T14:31:21.40Z,35.0164453,-79.1938527,90.197,-0.01,-0.45,-0.18,6.509,9.319,0.37,3,10
2015-04-22T14:31:21.60Z,35.0164475,-79.1938532,90.349,-0.08,-0.30,0.15,6.219,9.057,0.48,3,10
2015-04-22T14:31:21.80Z,35.0164471,-79.1938525,90.389,-0.18,-0.14,0.13,6.089,8.801,0.47,3,10
2015-04-22T14:31:22.00Z,35.0164452,-79.1938515,90.473,-0.28,0.09,0.23,5.957,8.511,0.43,3,10
