time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-05-14T14:40:37.60Z,39.6876685,-75.0434142,846.031,16.25,56.84,-3.46,144.355,241.606,4.07,3,4
2016-05-14T14:40:37.80Z,39.6876668,-75.0432360,841.025,16.07,56.59,-3.15,113.618,161.209,2.50,3,4
2016-05-14T14:40:38.20Z,39.6877274,-75.0429105,852.412,16.13,56.52,-2.54,86.549,134.759,1.18,3,4
2016-05-14T14:40:38.40Z,39.6877848,-75.0427892,858.561,16.14,56.44,-2.38,77.476,122.142,1.07,3,4
2016-05-14T14:40:38.60Z,39.6878365,-75.0426587,861.708,16.26,56.43,-2.01,71.432,113.209,0.99,3,4
2016-05-14T14:40:39.40Z,39.6878883,-75.0421570,846.074,18.66,56.39,-4.66,53.497,73.719,0.91,3,4
2016-05-14T14:40:39.60Z,39.6878920,-75.0420305,839.146,19.15,56.45,-5.53,46.403,59.047,0.81,3,4
2016-05-14T14:40:39.80Z,39.6879216,-75.0419023,838.165,20.69,56.41,-6.85,42.250,50.430,0.60,3,4
2016-05-14T14:40:40.00Z,39.6879622,-75.0417730,839.517,21.53,56.28,-7.19,39.477,44.797,0.55,3,4
2016-05-14T14:40:40.20Z,39.6879986,-75.0416432,840.018,22.09,56.24,-7.33,37.543,40.881,0.53,3,4
2016-05-14T14:40:40.40Z,39.6880437,-75.0415119,842.834,22.46,56.14,-7.28,36.112,37.988,0.52,3,4
2016-05-14T14:40:40.60Z,39.6880759,-75.0413805,845.109,23.00,56.07,-7.48,34.593,35.689,0.49,3,4
2016-05-14T14:40:40.80Z,39.6881232,-75.0412516,847.051,23.40,55.88,-7.52,33.288,33.820,0.52,3,4
2016-05-14T14:40:41.00Z,39.6881714,-75.0411227,849.438,23.57,55.87,-7.58,30.737,31.043,0.50,3,5
2016-05-14T14:40:41.20Z,39.6882109,-75.0409925,851.037,23.96,55.75,-7.68,25.266,27.101,0.50,3,8
2016-05-14T14:40:41.40Z,39.6882620,-75.0408631,853.246,24.08,55.79,-7.73,24.347,26.006,0.50,3,5
2016-05-14T14:40:41.60Z,39.6883095,-75.0407340,854.924,24.16,55.85,-7.74,21.608,23.977,0.48,3,8
2016-05-14T14:40:41.80Z,39.6883554,-75.0406051,856.476,24.26,55.81,-7.77,19.779,22.607,0.48,3,8
2016-05-14T14:40:42.00Z,39.6884024,-75.0404754,858.349,24.39,55.96,-7.71,18.478,21.575,0.47,3,8
2016-05-14T14:40:42.20Z,39.6884510,-75.0403471,860.340,24.55,55.81,-7.78,17.450,20.753,0.45,3,8
2016-05-14T14:40:42.40Z,39.6884961,-75.0402188,861.803,24.65,55.91,-7.67,16.610,20.090,0.45,3,8
2016-05-14T14:40:42.60Z,39.6885428,-75.0400903,863.447,24.70,55.87,-7.72,15.889,19.506,0.45,3,8
2016-05-14T14:40:42.80Z,39.6885862,-75.0399612,864.582,24.89,55.86,-7.82,15.172,18.935,0.46,3,8
2016-05-14T14:40:43.00Z,39.6886315,-75.0398320,865.890,24.86,55.89,-7.71,14.565,18.431,0.46,3,8
2016-05-14T14:40:43.20Z,39.6886774,-75.0397025,867.193,25.01,55.85,-7.59,14.080,18.002,0.46,3,8
2016-05-14T14:40:43.40Z,39.6887243,-75.0395725,868.642,25.24,55.99,-7.52,13.623,17.599,0.47,3,8
