time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-05-14T15:56:46.00Z,39.7065948,-75.0266993,27.084,2.56,-1.51,0.43,112.960,77.041,3.31,3,4
2016-05-14T15:56:46.20Z,39.7066846,-75.0269838,26.527,2.41,-1.40,0.43,99.636,80.697,3.51,3,4
2016-05-14T15:56:46.60Z,39.7066993,-75.0271226,39.704,2.23,-0.92,0.13,44.427,43.261,0.58,3,5
2016-05-14T15:56:46.80Z,39.7067042,-75.0271665,44.203,2.46,-0.84,0.26,38.158,38.407,0.69,3,5
2016-05-14T15:56:47.00Z,39.7067145,-75.0272852,50.613,2.56,-1.26,0.19,30.294,34.072,0.51,3,6
2016-05-14T15:56:47.20Z,39.7067299,-75.0272850,50.191,2.89,-1.37,0.59,23.233,28.203,0.45,3,7
2016-05-14T15:56:47.40Z,39.7067348,-75.0272935,49.009,2.64,-1.81,0.43,20.258,25.496,0.50,3,7
2016-05-14T15:56:47.60Z,39.7067316,-75.0272816,47.604,2.27,-1.82,0.37,18.388,23.475,0.56,3,7
2016-05-14T15:56:47.80Z,39.7067286,-75.0272680,46.488,2.23,-1.89,0.40,17.027,21.895,0.60,3,7
2016-05-14T15:56:48.00Z,39.7067308,-75.0272584,46.479,2.41,-2.14,0.33,15.526,20.520,0.64,3,8
2016-05-14T15:56:48.20Z,39.7067309,-75.0272534,46.195,2.12,-1.87,0.36,14.546,19.419,0.70,3,8
2016-05-14T15:56:48.40Z,39.7067342,-75.0272485,46.136,1.84,-2.04,0.33,13.452,18.728,0.91,3,7
2016-05-14T15:56:48.60Z,39.7067343,-75.0272327,46.644,1.83,-2.76,0.34,12.150,18.181,0.91,3,7
2016-05-14T15:56:48.80Z,39.7067352,-75.0272239,47.539,1.95,-3.00,0.37,11.275,17.837,0.32,3,8
2016-05-14T15:56:49.00Z,39.7067354,-75.0272178,48.413,1.92,-3.09,0.31,10.548,17.519,0.36,3,8
2016-05-14T15:56:49.20Z,39.7067385,-75.0272244,49.195,1.49,-3.24,0.40,9.970,17.212,0.33,3,8
2016-05-14T15:56:49.40Z,39.7067391,-75.0272284,49.270,1.37,-3.40,0.45,9.472,16.857,0.33,3,9
2016-05-14T15:56:49.60Z,39.7067391,-75.0272350,49.131,1.18,-3.71,0.56,9.037,16.531,0.38,3,9
2016-05-14T15:56:49.80Z,39.7067401,-75.0272447,48.893,1.02,-3.77,0.56,8.704,16.240,0.46,3,9
2016-05-14T15:56:50.00Z,39.7067386,-75.0272490,48.517,0.82,-4.04,0.87,8.387,15.867,0.36,3,9
2016-05-14T15:56:50.20Z,39.7067371,-75.0272558,48.549,0.75,-4.09,0.81,8.191,15.607,0.74,3,8
2016-05-14T15:56:50.40Z,39.7067358,-75.0272646,48.451,0.29,-4.00,0.81,8.043,15.375,0.69,3,8
2016-05-14T15:56:50.60Z,39.7067342,-75.0272735,48.821,0.14,-4.49,0.71,7.904,15.126,0.65,3,8
2016-05-14T15:56:50.80Z,39.7067324,-75.0272864,49.172,-0.33,-5.29,0.64,7.750,14.858,0.51,3,8
2016-05-14T15:56:51.00Z,39.7067299,-75.0273000,49.629,-0.55,-5.75,0.55,7.631,14.631,0.52,3,8
2016-05-14T15:56:51.20Z,39.7067265,-75.0273118,50.402,-0.87,-5.75,0.41,7.530,14.414,0.42,3,8
2016-05-14T15:56:51.40Z,39.7067238,-75.0273246,50.942,-1.08,-6.07,0.50,7.440,14.206,0.46,3,8
2016-05-14T15:56:51.60Z,39.7067200,-75.0273377,51.589,-1.33,-6.22,0.37,7.358,14.015,0.66,3,8
2016-05-14T15:56:51.80Z,39.7067164,-75.0273521,52.167,-1.49,-6.52,0.41,7.288,13.848,0.64,3,8
2016-05-14T15:56:52.00Z,39.7067138,-75.0273676,52.395,-1.32,-6.78,0.44,7.238,13.728,0.51,3,7
2016-05-14T15:56:52.20Z,39.7067103,-75.0273836,52.404,-1.47,-7.02,0.49,7.197,13.687,0.69,3,7
2016-05-14T15:56:52.40Z,39.7067069,-75.0274003,52.388,-1.47,-7.35,0.52,7.158,13.640,0.48,3,7
2016-05-14T15:56:52.60Z,39.7067026,-75.0274189,52.544,-1.71,-8.10,0.55,7.097,13.507,0.40,3,8
2016-05-14T15:56:52.80Z,39.7066982,-75.0274364,52.819,-1.78,-7.98,0.58,7.011,13.284,0.65,3,8
2016-05-14T15:56:53.00Z,39.7066947,-75.0274532,52.845,-1.86,-7.92,0.63,6.969,13.142,0.69,3,7
2016-05-14T15:56:53.20Z,39.7066904,-75.0274718,52.649,-2.09,-8.28,0.65,6.910,12.988,0.76,3,6
2016-05-14T15:56:53.40Z,39.7066862,-75.0274923,52.543,-2.24,-8.83,0.64,6.878,12.908,0.69,3,6
2016-05-14T15:56:53.60Z,39.7066815,-75.0275137,52.064,-2.30,-9.12,0.69,6.846,12.797,0.74,3,6
2016-05-14T15:56:53.80Z,39.7066760,-75.0275358,51.733,-2.31,-9.44,0.74,6.813,12.692,0.47,3,6
2016-05-14T15:56:54.00Z,39.7066708,-75.0275581,51.543,-2.58,-9.65,0.77,6.796,12.663,0.83,3,6
2016-05-14T15:56:54.20Z,39.7066648,-75.0275810,51.292,-2.74,-9.85,0.76,6.777,12.635,0.81,3,7
2016-05-14T15:56:54.40Z,39.7066586,-75.0276040,51.197,-2.93,-9.94,0.74,6.742,12.549,0.67,3,7
2016-05-14T15:56:54.60Z,39.7066520,-75.0276282,51.342,-3.02,-10.27,0.69,6.707,12.467,0.64,3,7
2016-05-14T15:56:54.80Z,39.7066468,-75.0276516,51.148,-3.10,-10.60,0.69,6.589,12.305,0.70,3,7
2016-05-14T15:56:55.00Z,39.7066406,-75.0276781,51.270,-3.09,-11.45,0.55,6.528,12.188,0.52,3,6
2016-05-14T15:56:55.20Z,39.7066343,-75.0277042,51.233,-3.39,-11.47,0.51,6.481,12.106,0.41,3,6
2016-05-14T15:56:55.40Z,39.7066268,-75.0277310,51.390,-3.66,-11.80,0.45,6.435,12.035,0.42,3,6
2016-05-14T15:56:55.60Z,39.7066208,-75.0277577,51.304,-3.36,-11.87,0.42,6.398,11.975,0.82,3,6
2016-05-14T15:56:55.80Z,39.7066147,-75.0277855,51.089,-3.54,-12.31,0.40,6.367,11.919,0.96,3,6
2016-05-14T15:56:56.00Z,39.7066076,-75.0278147,50.933,-3.77,-12.70,0.42,6.333,11.867,0.98,3,6
2016-05-14T15:56:56.20Z,39.7065987,-75.0278472,50.748,-4.19,-13.64,0.55,6.292,11.830,0.66,3,7
2016-05-14T15:56:56.40Z,39.7065904,-75.0278793,50.547,-4.22,-13.95,0.63,6.253,11.795,0.63,3,7
2016-05-14T15:56:56.60Z,39.7065825,-75.0279127,50.309,-4.29,-14.56,0.69,6.215,11.767,0.60,3,7
2016-05-14T15:56:56.80Z,39.7065752,-75.0279466,49.981,-4.18,-14.76,0.79,6.170,11.724,0.55,3,8
2016-05-14T15:56:57.00Z,39.7065679,-75.0279821,49.669,-4.17,-15.30,0.84,6.131,11.687,0.55,3,8
2016-05-14T15:56:57.20Z,39.7065608,-75.0280190,49.603,-4.03,-15.72,0.74,6.099,11.662,0.49,3,8
2016-05-14T15:56:57.40Z,39.7065529,-75.0280577,49.870,-3.91,-16.40,0.53,6.032,11.558,0.48,3,9
2016-05-14T15:56:57.60Z,39.7065440,-75.0280971,49.806,-4.10,-16.86,0.57,5.961,11.456,0.47,3,9
2016-05-14T15:56:57.80Z,39.7065356,-75.0281383,49.628,-4.13,-17.49,0.67,5.895,11.374,0.51,3,9
2016-05-14T15:56:58.00Z,39.7065273,-75.0281803,49.594,-4.33,-18.02,0.61,5.825,11.291,0.54,3,9
2016-05-14T15:56:58.20Z,39.7065186,-75.0282230,49.534,-4.63,-18.31,0.55,5.713,11.124,0.54,3,9
2016-05-14T15:56:58.40Z,39.7065104,-75.0282661,49.106,-5.08,-18.64,0.59,5.573,10.943,0.52,3,9
2016-05-14T15:56:58.60Z,39.7065018,-75.0283112,48.635,-5.29,-19.43,0.66,5.446,10.782,0.37,3,9
2016-05-14T15:56:58.80Z,39.7064927,-75.0283582,48.409,-5.28,-19.96,0.68,5.336,10.656,0.37,3,9
2016-05-14T15:56:59.00Z,39.7064827,-75.0284059,48.064,-5.50,-20.49,0.78,5.243,10.559,0.48,3,9
2016-05-14T15:56:59.20Z,39.7064720,-75.0284556,48.180,-5.52,-20.94,0.69,5.160,10.476,0.51,3,9
2016-05-14T15:56:59.40Z,39.7064625,-75.0285053,48.169,-5.35,-21.27,0.58,5.106,10.409,0.76,3,9
2016-05-14T15:56:59.60Z,39.7064530,-75.0285556,48.112,-5.21,-21.55,0.54,5.072,10.384,0.83,3,9
2016-05-14T15:56:59.80Z,39.7064431,-75.0286078,47.876,-5.54,-22.08,0.61,5.021,10.351,0.77,3,9
2016-05-14T15:57:00.00Z,39.7064306,-75.0286619,47.684,-6.62,-23.03,0.70,4.946,10.243,0.53,3,9
2016-05-14T15:57:00.20Z,39.7064201,-75.0287158,47.294,-6.34,-23.61,0.82,4.872,10.132,0.52,3,9
2016-05-14T15:57:00.40Z,39.7064086,-75.0287710,47.201,-6.58,-23.93,0.81,4.796,10.003,0.51,3,9
2016-05-14T15:57:00.60Z,39.7063973,-75.0288279,47.153,-6.60,-24.45,0.79,4.725,9.880,0.51,3,9
2016-05-14T15:57:00.80Z,39.7063853,-75.0288854,46.872,-6.90,-24.73,0.84,4.665,9.734,0.51,3,9
2016-05-14T15:57:01.00Z,39.7063728,-75.0289447,46.769,-7.06,-25.32,0.83,4.611,9.624,0.51,3,9
2016-05-14T15:57:01.20Z,39.7063592,-75.0290054,46.937,-7.18,-25.91,0.73,4.568,9.546,0.51,3,9
2016-05-14T15:57:01.40Z,39.7063454,-75.0290666,47.349,-7.33,-26.19,0.54,4.528,9.494,0.51,3,9
2016-05-14T15:57:01.60Z,39.7063316,-75.0291290,47.329,-7.67,-26.74,0.54,4.480,9.420,0.51,3,9
2016-05-14T15:57:01.80Z,39.7063184,-75.0291925,47.103,-7.67,-27.09,0.55,4.430,9.349,0.39,3,9
2016-05-14T15:57:02.00Z,39.7063047,-75.0292575,46.974,-7.78,-27.71,0.57,4.387,9.292,0.38,3,9
2016-05-14T15:57:02.20Z,39.7062904,-75.0293221,46.956,-7.84,-28.04,0.56,4.343,9.231,0.38,3,9
2016-05-14T15:57:02.40Z,39.7062761,-75.0293880,46.860,-7.79,-28.57,0.60,4.302,9.176,0.33,3,9
2016-05-14T15:57:02.60Z,39.7062615,-75.0294559,46.823,-8.12,-29.03,0.55,4.272,9.147,0.35,3,9
2016-05-14T15:57:02.80Z,39.7062468,-75.0295252,46.809,-8.25,-29.54,0.47,4.240,9.114,0.34,3,9
2016-05-14T15:57:03.00Z,39.7062321,-75.0295948,46.824,-8.28,-29.85,0.38,4.212,9.086,0.35,3,9
2016-05-14T15:57:03.20Z,39.7062168,-75.0296655,46.734,-8.49,-30.35,0.43,4.184,9.062,0.35,3,9
2016-05-14T15:57:03.40Z,39.7062020,-75.0297367,46.355,-8.63,-30.67,0.55,4.148,9.005,0.35,3,9
2016-05-14T15:57:03.60Z,39.7061860,-75.0298091,45.923,-9.16,-31.04,0.67,4.117,8.958,0.34,3,9
