time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-05-07T22:34:29.00Z,35.0185893,-79.1919525,43.411,14.96,9.93,-1.03,32.146,55.687,0.76,3,7
2016-05-07T22:34:29.20Z,35.0185338,-79.1920078,62.348,15.18,10.22,-0.84,27.842,52.328,0.40,3,6
2016-05-07T22:34:29.60Z,35.0185461,-79.1919993,76.490,14.98,10.59,-0.68,19.361,36.938,0.36,3,7
2016-05-07T22:34:29.80Z,35.0185629,-79.1919779,79.081,15.22,10.89,-0.54,16.616,30.735,0.45,3,9
2016-05-07T22:34:30.00Z,35.0185955,-79.1919675,81.353,15.22,10.77,-0.13,14.665,25.725,0.58,3,10
2016-05-07T22:34:30.20Z,35.0186290,-79.1919479,81.791,15.08,10.79,0.00,13.047,22.326,0.55,3,10
2016-05-07T22:34:30.40Z,35.0186561,-79.1919231,81.074,15.11,10.98,0.03,11.945,19.944,0.57,3,9
2016-05-07T22:34:30.60Z,35.0186932,-79.1919052,79.987,15.26,10.74,0.08,11.003,18.389,0.47,3,9
2016-05-07T22:34:30.80Z,35.0187214,-79.1918823,79.881,15.09,10.88,0.06,10.478,17.351,0.36,3,10
2016-05-07T22:34:31.00Z,35.0187485,-79.1918581,79.953,15.56,10.84,0.15,10.027,16.492,0.44,3,10
2016-05-07T22:34:31.20Z,35.0187784,-79.1918361,80.337,15.49,10.70,0.11,9.570,15.707,0.39,3,11
2016-05-07T22:34:31.40Z,35.0188078,-79.1918157,80.451,15.49,10.71,0.09,9.226,15.017,0.42,3,11
2016-05-07T22:34:31.60Z,35.0188380,-79.1917950,80.379,15.67,10.63,0.13,8.925,14.393,0.42,3,11
2016-05-07T22:34:31.80Z,35.0188668,-79.1917733,80.460,15.68,10.46,0.13,8.635,13.777,0.42,3,11
2016-05-07T22:34:32.00Z,35.0188953,-79.1917515,80.268,15.71,10.38,0.04,8.393,13.212,0.46,3,11
2016-05-07T22:34:32.20Z,35.0189251,-79.1917310,80.094,16.05,9.95,0.11,8.157,12.680,0.44,3,11
2016-05-07T22:34:32.40Z,35.0189553,-79.1917090,80.125,15.99,10.16,0.17,7.937,12.196,0.55,3,11
2016-05-07T22:34:32.60Z,35.0189832,-79.1916878,79.972,15.75,10.38,0.14,7.736,11.755,0.56,3,11
2016-05-07T22:34:32.80Z,35.0190108,-79.1916673,79.650,15.85,10.65,0.19,7.550,11.391,0.47,3,11
2016-05-07T22:34:33.00Z,35.0190400,-79.1916462,79.540,15.80,10.59,0.15,7.371,11.045,0.48,3,11
2016-05-07T22:34:33.20Z,35.0190691,-79.1916248,79.475,15.68,10.61,0.19,7.201,10.718,0.50,3,11
2016-05-07T22:34:33.40Z,35.0190981,-79.1916021,79.932,15.80,10.55,0.08,7.045,10.425,0.49,3,11
2016-05-07T22:34:33.60Z,35.0191266,-79.1915804,80.351,15.73,10.58,0.06,6.885,10.141,0.48,3,11
2016-05-07T22:34:33.80Z,35.0191549,-79.1915584,80.798,15.71,10.42,0.04,6.739,9.884,0.54,3,11
2016-05-07T22:34:34.00Z,35.0191831,-79.1915361,81.339,15.61,10.59,-0.06,6.602,9.645,0.55,3,11
2016-05-07T22:34:34.20Z,35.0192116,-79.1915133,81.788,15.81,10.53,-0.04,6.486,9.438,0.65,3,11
2016-05-07T22:34:34.40Z,35.0192395,-79.1914917,82.119,15.46,10.57,-0.08,6.378,9.254,0.64,3,11
2016-05-07T22:34:34.60Z,35.0192677,-79.1914699,82.330,15.55,10.45,-0.04,6.283,9.111,0.63,3,11
2016-05-07T22:34:34.80Z,35.0192966,-79.1914473,82.594,15.62,10.57,-0.07,6.198,8.980,0.64,3,11
2016-05-07T22:34:35.00Z,35.0193253,-79.1914255,82.835,15.39,10.52,0.01,6.108,8.826,0.54,3,11
2016-05-07T22:34:35.20Z,35.0193541,-79.1914041,82.868,15.57,10.39,0.05,6.022,8.675,0.55,3,11
2016-05-07T22:34:35.40Z,35.0193816,-79.1913813,82.863,15.19,10.60,0.07,5.944,8.534,0.55,3,11
2016-05-07T22:34:35.60Z,35.0194091,-79.1913588,82.811,15.20,10.63,0.08,5.882,8.440,0.56,3,11
2016-05-07T22:34:35.80Z,35.0194364,-79.1913367,82.786,15.14,10.57,0.12,5.808,8.327,0.57,3,11
2016-05-07T22:34:36.00Z,35.0194650,-79.1913145,82.669,15.43,10.45,0.29,5.732,8.217,0.45,3,11
2016-05-07T22:34:36.20Z,35.0194932,-79.1912917,82.595,15.46,10.59,0.21,5.655,8.095,0.43,3,11
2016-05-07T22:34:36.40Z,35.0195214,-79.1912690,82.546,15.35,10.48,0.20,5.579,7.964,0.39,3,11
2016-05-07T22:34:36.60Z,35.0195495,-79.1912456,82.362,15.20,10.72,0.06,5.482,7.805,0.38,3,11
2016-05-07T22:34:36.80Z,35.0195789,-79.1912234,82.045,15.48,10.35,0.10,5.373,7.636,0.34,3,11
2016-05-07T22:34:37.00Z,35.0196083,-79.1912012,81.839,15.50,10.17,0.05,5.259,7.461,0.33,3,11
2016-05-07T22:34:37.20Z,35.0196385,-79.1911790,81.608,15.51,10.01,0.00,5.153,7.308,0.33,3,11
2016-05-07T22:34:37.40Z,35.0196687,-79.1911565,81.513,15.57,9.95,-0.07,5.041,7.141,0.31,3,11
2016-05-07T22:34:37.60Z,35.0196975,-79.1911346,81.606,15.58,9.81,-0.10,4.966,7.042,0.31,3,11
2016-05-07T22:34:37.80Z,35.0197268,-79.1911131,81.598,15.63,9.76,-0.08,4.892,6.942,0.31,3,11
2016-05-07T22:34:38.00Z,35.0197558,-79.1910923,81.830,15.69,9.56,-0.22,4.837,6.858,0.40,3,11
2016-05-07T22:34:38.20Z,35.0197833,-79.1910705,81.873,15.30,9.58,-0.20,4.791,6.771,0.52,3,11
2016-05-07T22:34:38.40Z,35.0198121,-79.1910490,82.129,15.63,9.65,-0.25,4.733,6.635,0.52,3,11
2016-05-07T22:34:38.60Z,35.0198402,-79.1910274,82.077,15.58,9.62,-0.19,4.673,6.494,0.40,3,11
2016-05-07T22:34:38.80Z,35.0198695,-79.1910071,82.225,15.63,9.64,-0.16,4.616,6.361,0.40,3,11
2016-05-07T22:34:39.00Z,35.0198978,-79.1909857,82.259,15.54,9.59,-0.10,4.559,6.257,0.37,3,11
2016-05-07T22:34:39.20Z,35.0199265,-79.1909650,82.435,15.56,9.63,-0.10,4.503,6.156,0.36,3,11
2016-05-07T22:34:39.40Z,35.0199556,-79.1909444,82.417,15.52,9.56,-0.02,4.446,6.057,0.31,3,11
2016-05-07T22:34:39.60Z,35.0199839,-79.1909235,82.439,15.50,9.66,-0.10,4.395,5.969,0.31,3,11
2016-05-07T22:34:39.80Z,35.0200132,-79.1909031,82.452,15.76,9.44,0.04,4.347,5.884,0.31,3,11
