time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-09-14T16:52:44.80Z,35.0262024,-79.1861689,258.635,41.70,24.66,-13.98,108.963,120.202,3.12,3,4
2015-09-14T16:52:45.40Z,35.0261607,-79.1863235,283.130,41.82,24.31,-13.38,36.628,52.045,1.20,3,4
2015-09-14T16:52:45.60Z,35.0261966,-79.1863430,285.974,40.84,23.54,-12.92,28.685,42.209,1.01,3,5
2015-09-14T16:52:45.80Z,35.0262485,-79.1863298,285.694,39.78,22.90,-12.41,24.699,37.157,0.90,3,5
2015-09-14T16:52:46.00Z,35.0262868,-79.1863053,285.269,38.24,21.88,-11.75,21.717,33.500,0.61,3,5
2015-09-14T16:52:46.20Z,35.0263223,-79.1862781,285.924,37.83,21.71,-11.41,19.500,30.774,0.58,3,5
2015-09-14T16:52:46.40Z,35.0263180,-79.1862435,277.205,37.59,21.61,-11.10,17.406,27.783,0.55,3,6
2015-09-14T16:52:46.60Z,35.0263248,-79.1862096,270.228,37.43,21.50,-10.79,15.832,25.489,0.54,3,6
2015-09-14T16:52:46.80Z,35.0263476,-79.1861690,264.620,37.15,21.38,-10.40,14.578,23.634,0.47,3,6
2015-09-14T16:52:47.00Z,35.0263758,-79.1861285,260.801,36.69,21.30,-10.00,13.586,21.963,0.46,3,6
2015-09-14T16:52:47.20Z,35.0264223,-79.1860901,260.230,36.95,21.25,-9.86,12.946,20.754,0.53,3,6
2015-09-14T16:52:47.40Z,35.0264705,-79.1860514,259.743,36.96,21.18,-9.83,12.394,19.731,0.54,3,6
2015-09-14T16:52:47.60Z,35.0265197,-79.1860100,259.843,36.49,21.21,-9.87,11.955,18.973,0.56,3,6
2015-09-14T16:52:47.80Z,35.0265729,-79.1859619,259.403,36.44,21.03,-9.93,11.660,18.342,0.86,3,5
2015-09-14T16:52:48.00Z,35.0266249,-79.1859133,258.828,36.10,20.93,-10.11,11.378,17.759,0.98,3,5
2015-09-14T16:52:48.20Z,35.0266799,-79.1858658,258.933,36.28,20.73,-10.14,11.115,17.220,0.97,3,5
2015-09-14T16:52:48.40Z,35.0267351,-79.1858207,259.289,36.09,20.75,-10.10,10.884,16.719,0.93,3,5
2015-09-14T16:52:48.60Z,35.0267876,-79.1857748,259.173,36.00,20.89,-10.07,10.633,16.177,0.64,3,5
2015-09-14T16:52:48.80Z,35.0268392,-79.1857301,259.499,36.05,20.92,-9.99,10.402,15.686,0.67,3,5
2015-09-14T16:52:49.00Z,35.0268913,-79.1856844,259.589,35.99,21.12,-9.81,10.215,15.265,0.73,3,5
2015-09-14T16:52:49.20Z,35.0269483,-79.1856380,260.517,35.93,21.39,-9.56,10.094,14.942,0.81,3,5
2015-09-14T16:52:49.40Z,35.0270070,-79.1855917,261.487,36.21,21.72,-9.28,9.969,14.638,0.83,3,6
2015-09-14T16:52:49.60Z,35.0270664,-79.1855476,262.633,36.35,21.73,-8.94,9.850,14.353,0.82,3,6
2015-09-14T16:52:49.80Z,35.0271246,-79.1855030,263.499,36.43,21.81,-8.58,9.712,14.021,0.77,3,6
2015-09-14T16:52:50.00Z,35.0271852,-79.1854596,264.353,36.58,21.58,-8.32,9.570,13.757,0.65,3,6
2015-09-14T16:52:50.20Z,35.0272445,-79.1854156,265.087,36.48,21.28,-8.12,9.451,13.587,0.64,3,6
2015-09-14T16:52:50.40Z,35.0273055,-79.1853709,266.066,36.50,21.48,-7.87,9.339,13.422,0.70,3,6
2015-09-14T16:52:50.60Z,35.0273661,-79.1853269,267.131,36.40,21.26,-7.73,9.225,13.255,0.71,3,6
2015-09-14T16:52:50.80Z,35.0274279,-79.1852828,268.396,36.40,21.09,-7.62,9.104,13.074,0.70,3,6
2015-09-14T16:52:51.00Z,35.0274898,-79.1852388,269.652,36.31,20.97,-7.62,8.932,12.874,0.65,3,6
2015-09-14T16:52:51.20Z,35.0275538,-79.1851966,270.742,36.38,21.02,-7.63,8.715,12.650,0.58,3,6
