time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-04-23T19:23:41.50Z,35.0186515,-79.1768624,1575.087,-5.56,-37.31,-8.60,66.108,145.331,1.73,3,5
2015-04-23T19:23:41.80Z,35.0187300,-79.1769663,1593.178,-3.89,-37.11,-8.88,46.848,47.875,1.15,3,7
2015-04-23T19:23:42.00Z,35.0187035,-79.1770358,1596.650,-4.20,-37.06,-8.97,51.835,52.879,0.95,3,4
2015-04-23T19:23:43.20Z,35.0186566,-79.1775262,1606.845,-3.18,-35.92,-9.46,38.327,38.454,0.87,3,6
2015-04-23T19:23:43.40Z,35.0186568,-79.1776028,1609.969,-3.53,-35.64,-9.64,33.099,30.674,0.59,3,7
2015-04-23T19:23:43.60Z,35.0186445,-79.1776711,1611.672,-3.81,-35.63,-9.65,29.567,25.706,0.44,3,6
2015-04-23T19:23:43.80Z,35.0186354,-79.1777475,1613.710,-4.01,-35.64,-9.65,27.176,22.731,0.47,3,7
2015-04-23T19:23:44.00Z,35.0186185,-79.1778243,1615.600,-3.89,-35.57,-9.49,22.976,20.117,0.45,3,8
2015-04-23T19:23:44.20Z,35.0186101,-79.1778942,1616.450,-3.96,-35.40,-9.42,19.731,17.574,0.41,3,8
2015-04-23T19:23:44.40Z,35.0186145,-79.1779644,1618.966,-3.96,-35.30,-9.24,17.028,15.518,0.28,3,8
2015-04-23T19:23:44.60Z,35.0186137,-79.1780401,1620.997,-3.71,-35.02,-8.99,15.163,14.147,0.25,3,8
2015-04-23T19:23:44.80Z,35.0186082,-79.1781173,1622.519,-4.12,-35.21,-8.88,13.989,13.398,0.28,3,8
2015-04-23T19:23:45.00Z,35.0186011,-79.1781967,1624.677,-3.97,-35.18,-8.80,12.947,12.710,0.29,3,9
2015-04-23T19:23:45.20Z,35.0185949,-79.1782752,1626.544,-3.83,-34.99,-8.65,12.070,12.147,0.32,3,9
2015-04-23T19:23:45.40Z,35.0185890,-79.1783528,1628.204,-3.86,-35.06,-8.62,11.364,11.664,0.31,3,9
2015-04-23T19:23:45.60Z,35.0185797,-79.1784310,1629.710,-3.90,-35.01,-8.41,10.575,11.188,0.30,3,10
2015-04-23T19:23:45.80Z,35.0185741,-79.1785097,1631.465,-3.87,-35.06,-8.22,10.108,10.868,0.34,3,9
2015-04-23T19:23:46.00Z,35.0185673,-79.1785889,1633.030,-4.10,-35.18,-8.07,9.345,10.492,0.33,3,10
2015-04-23T19:23:46.20Z,35.0185622,-79.1786676,1634.604,-4.06,-35.13,-7.82,8.745,10.123,0.31,3,10
2015-04-23T19:23:46.40Z,35.0185564,-79.1787452,1636.040,-4.05,-35.09,-7.54,8.245,9.771,0.29,3,10
2015-04-23T19:23:46.60Z,35.0185505,-79.1788219,1637.468,-3.99,-35.16,-7.39,7.862,9.456,0.29,3,10
2015-04-23T19:23:46.80Z,35.0185445,-79.1788987,1638.875,-4.18,-35.19,-7.19,7.539,9.143,0.30,3,10
2015-04-23T19:23:47.00Z,35.0185392,-79.1789762,1640.453,-4.15,-35.21,-6.89,7.227,8.804,0.26,3,10
2015-04-23T19:23:47.20Z,35.0185323,-79.1790529,1641.638,-4.16,-35.26,-6.73,6.953,8.461,0.25,3,10
2015-04-23T19:23:47.40Z,35.0185258,-79.1791302,1643.209,-4.15,-35.25,-6.52,6.708,8.155,0.25,3,10
2015-04-23T19:23:47.60Z,35.0185180,-79.1792082,1644.642,-4.25,-35.28,-6.42,6.493,7.843,0.25,3,10
2015-04-23T19:23:47.80Z,35.0185117,-79.1792853,1645.823,-4.32,-35.32,-6.30,6.308,7.569,0.25,3,10
2015-04-23T19:23:48.00Z,35.0185045,-79.1793638,1647.150,-4.33,-35.35,-6.16,6.139,7.325,0.27,3,10
2015-04-23T19:23:48.20Z,35.0184953,-79.1794421,1648.446,-4.49,-35.36,-6.03,6.005,7.148,0.28,3,10
2015-04-23T19:23:48.40Z,35.0184865,-79.1795199,1649.534,-4.63,-35.40,-5.99,5.888,6.992,0.30,3,10
2015-04-23T19:23:48.60Z,35.0184783,-79.1795971,1650.612,-4.62,-35.34,-5.96,5.784,6.877,0.30,3,10
2015-04-23T19:23:48.80Z,35.0184688,-79.1796747,1651.807,-4.88,-35.51,-5.92,5.689,6.766,0.31,3,10
2015-04-23T19:23:49.00Z,35.0184587,-79.1797527,1652.953,-4.94,-35.49,-5.77,5.601,6.659,0.31,3,10
2015-04-23T19:23:49.20Z,35.0184486,-79.1798302,1654.009,-4.95,-35.50,-5.75,5.511,6.533,0.30,3,10
2015-04-23T19:23:49.40Z,35.0184389,-79.1799088,1655.089,-4.98,-35.60,-5.66,5.421,6.408,0.30,3,10
2015-04-23T19:23:49.60Z,35.0184289,-79.1799866,1656.177,-5.02,-35.63,-5.61,5.340,6.290,0.30,3,10
2015-04-23T19:23:49.80Z,35.0184187,-79.1800646,1657.232,-5.12,-35.63,-5.48,5.261,6.175,0.30,3,10
2015-04-23T19:23:50.00Z,35.0184084,-79.1801427,1658.211,-5.19,-35.75,-5.43,5.185,6.067,0.30,3,10
2015-04-23T19:23:50.20Z,35.0183986,-79.1802200,1658.963,-5.13,-35.75,-5.33,5.099,5.955,0.29,3,10
2015-04-23T19:23:50.40Z,35.0183880,-79.1802983,1659.902,-5.08,-35.81,-5.31,5.013,5.856,0.29,3,10
2015-04-23T19:23:50.60Z,35.0183774,-79.1803764,1660.760,-5.17,-35.82,-5.27,4.933,5.770,0.30,3,10
2015-04-23T19:23:50.80Z,35.0183659,-79.1804548,1661.577,-5.54,-35.88,-5.30,4.842,5.668,0.27,3,10
2015-04-23T19:23:51.00Z,35.0183553,-79.1805329,1662.577,-5.48,-35.89,-5.43,4.767,5.581,0.27,3,10
2015-04-23T19:23:51.20Z,35.0183441,-79.1806107,1663.522,-5.67,-35.88,-5.42,4.693,5.493,0.27,3,10
2015-04-23T19:23:51.40Z,35.0183330,-79.1806892,1664.530,-5.92,-35.91,-5.38,4.620,5.408,0.27,3,10
2015-04-23T19:23:51.60Z,35.0183214,-79.1807675,1665.543,-6.02,-35.99,-5.31,4.555,5.328,0.29,3,10
2015-04-23T19:23:51.80Z,35.0183102,-79.1808463,1666.588,-6.06,-35.91,-5.27,4.495,5.254,0.28,3,10
2015-04-23T19:23:52.00Z,35.0182987,-79.1809254,1667.657,-6.20,-36.02,-5.28,4.435,5.182,0.27,3,10
2015-04-23T19:23:52.20Z,35.0182867,-79.1810045,1668.700,-6.34,-36.03,-5.30,4.379,5.112,0.28,3,10
2015-04-23T19:23:52.40Z,35.0182748,-79.1810837,1669.709,-6.36,-36.04,-5.32,4.322,5.042,0.26,3,10
2015-04-23T19:23:52.60Z,35.0182628,-79.1811633,1670.832,-6.45,-36.15,-5.41,4.263,4.975,0.26,3,10
2015-04-23T19:23:52.80Z,35.0182510,-79.1812428,1671.944,-6.45,-36.05,-5.50,4.203,4.907,0.25,3,10
2015-04-23T19:23:53.00Z,35.0182394,-79.1813219,1673.076,-6.34,-36.09,-5.60,4.145,4.849,0.24,3,10
2015-04-23T19:23:53.20Z,35.0182278,-79.1814011,1674.244,-6.36,-36.07,-5.73,4.092,4.794,0.25,3,10
2015-04-23T19:23:53.40Z,35.0182159,-79.1814804,1675.439,-6.44,-36.12,-5.91,4.052,4.743,0.25,3,10
2015-04-23T19:23:53.60Z,35.0182041,-79.1815596,1676.635,-6.42,-36.15,-6.04,4.015,4.694,0.25,3,10
2015-04-23T19:23:53.80Z,35.0181920,-79.1816387,1677.860,-6.64,-36.06,-6.06,3.983,4.648,0.27,3,10
2015-04-23T19:23:54.00Z,35.0181801,-79.1817180,1679.128,-6.70,-36.16,-6.05,3.953,4.608,0.28,3,10
2015-04-23T19:23:54.20Z,35.0181675,-79.1817972,1680.323,-6.86,-36.07,-6.04,3.924,4.573,0.28,3,10
