time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2016-07-20T20:26:36.80Z,41.5805825,-74.1780036,1807.838,-28.83,50.81,-9.97,70.775,52.730,3.54,119.56973,3.59898,3,5
2016-07-20T20:26:37.00Z,41.5805207,-74.1778763,1809.494,-29.20,51.22,-10.06,69.177,51.996,3.48,119.68153,3.48875,3,5
2016-07-20T20:26:37.20Z,41.5804632,-74.1777534,1811.012,-28.60,51.51,-10.13,67.775,51.302,3.40,119.03861,3.46563,3,5
2016-07-20T20:26:37.40Z,41.5804073,-74.1776304,1812.593,-28.44,51.64,-10.07,66.537,50.647,3.39,118.84305,3.40422,3,5
2016-07-20T20:26:37.60Z,41.5803475,-74.1775091,1813.467,-27.64,51.67,-9.90,65.365,50.000,3.37,118.14302,3.28481,3,5
2016-07-20T20:26:37.80Z,41.5802816,-74.1773900,1813.802,-27.88,51.04,-9.48,64.247,49.359,3.37,118.64295,3.25957,3,5
2016-07-20T20:26:38.00Z,41.5802187,-74.1772686,1814.898,-28.58,50.53,-9.55,63.292,48.773,3.45,119.49495,3.28269,3,5
2016-07-20T20:26:38.20Z,41.5801567,-74.1771480,1815.786,-28.41,50.58,-9.41,62.381,48.213,3.49,119.32290,3.26352,3,5
2016-07-20T20:26:38.40Z,41.5801016,-74.1770256,1817.501,-28.56,50.34,-9.31,61.551,47.699,3.53,119.56559,3.20421,3,5
2016-07-20T20:26:38.60Z,41.5800458,-74.1769017,1818.989,-28.56,50.69,-9.01,60.799,47.264,3.56,119.39559,3.31106,3,5
2016-07-20T20:26:38.80Z,41.5799783,-74.1767883,1818.153,-27.79,50.53,-8.05,60.051,46.797,3.60,118.81006,3.26960,3,5
2016-07-20T20:26:39.00Z,41.5799049,-74.1766695,1817.343,-28.36,50.70,-7.53,59.384,46.350,3.71,119.22227,3.19416,3,5
2016-07-20T20:26:39.20Z,41.5798346,-74.1765441,1817.349,-29.34,51.28,-7.21,58.756,45.929,3.81,119.77657,3.15184,3,5
2016-07-20T20:26:39.40Z,41.5797625,-74.1764165,1817.263,-29.89,52.06,-6.94,58.110,45.522,3.72,119.86310,3.15733,3,5
2016-07-20T20:26:39.60Z,41.5796753,-74.1762941,1815.583,-31.22,51.77,-6.25,53.151,39.203,3.42,121.08790,2.76210,3,6
2016-07-20T20:26:39.80Z,41.5795959,-74.1761691,1814.735,-31.65,51.78,-5.87,50.162,35.402,3.40,121.43703,2.73314,3,6
2016-07-20T20:26:40.00Z,41.5795194,-74.1760385,1814.655,-32.50,51.95,-5.68,48.133,32.917,3.40,122.03332,2.56690,3,6
2016-07-20T20:26:40.20Z,41.5794480,-74.1759077,1815.181,-33.14,52.02,-5.66,46.561,31.041,3.39,122.49597,2.48114,3,6
2016-07-20T20:26:40.40Z,41.5793919,-74.1757805,1816.561,-32.45,51.87,-5.46,45.409,29.660,3.55,122.03259,2.65833,3,6
2016-07-20T20:26:40.60Z,41.5793351,-74.1756536,1817.915,-31.81,51.75,-5.65,44.390,28.515,3.51,121.57853,2.57217,3,6
2016-07-20T20:26:40.80Z,41.5792803,-74.1755282,1819.389,-31.15,51.45,-5.89,43.498,27.544,3.43,121.19378,2.56475,3,6
2016-07-20T20:26:41.00Z,41.5792213,-74.1754035,1820.504,-31.11,51.23,-6.01,43.190,27.467,3.55,121.26515,2.57801,3,5
2016-07-20T20:26:41.20Z,41.5791606,-74.1752781,1821.491,-31.16,51.17,-6.01,42.897,27.400,3.60,121.33951,2.56293,3,5
2016-07-20T20:26:41.40Z,41.5791059,-74.1751555,1822.871,-30.56,50.80,-6.31,42.614,27.350,3.61,121.03056,2.59468,3,5
2016-07-20T20:26:41.60Z,41.5790472,-74.1750292,1823.910,-30.53,51.06,-6.07,42.396,27.364,3.68,120.87692,2.58837,3,4
2016-07-20T20:26:41.80Z,41.5789858,-74.1748988,1825.002,-30.89,51.82,-6.09,42.200,27.387,3.73,120.79923,2.55252,3,4
2016-07-20T20:26:42.00Z,41.5789229,-74.1747653,1826.015,-31.41,52.62,-5.91,42.013,27.417,3.67,120.83470,2.50935,3,4
2016-07-20T20:26:42.20Z,41.5788612,-74.1746322,1827.103,-31.71,53.14,-5.88,41.866,27.460,3.70,120.82217,2.48890,3,4
2016-07-20T20:26:42.40Z,41.5787995,-74.1745031,1828.208,-31.89,52.65,-6.12,41.680,27.446,3.82,121.20314,2.50518,3,5
2016-07-20T20:26:42.60Z,41.5787392,-74.1743748,1829.354,-31.53,52.54,-6.34,41.523,27.435,3.92,120.96455,2.53946,3,5
2016-07-20T20:26:42.80Z,41.5786809,-74.1742463,1830.821,-31.45,52.42,-6.67,41.376,27.435,3.93,120.96131,2.54967,3,5
2016-07-20T20:26:43.00Z,41.5786225,-74.1741174,1832.433,-31.61,52.26,-6.99,41.234,27.435,3.93,121.16950,2.53572,3,5
2016-07-20T20:26:43.20Z,41.5785644,-74.1739941,1833.627,-30.81,51.80,-7.20,41.095,27.432,3.97,120.74493,2.64880,3,5
2016-07-20T20:26:43.40Z,41.5785049,-74.1738692,1834.755,-30.38,51.65,-7.36,40.973,27.430,4.03,120.46061,2.68691,3,5
2016-07-20T20:26:43.60Z,41.5784430,-74.1737514,1835.589,-30.18,50.35,-7.67,40.837,27.433,3.99,120.93753,2.81697,3,5
2016-07-20T20:26:43.80Z,41.5783737,-74.1736240,1836.384,-31.86,49.97,-7.17,40.746,27.466,4.13,122.52058,2.79379,3,5
2016-07-20T20:26:44.00Z,41.5783084,-74.1734981,1837.797,-32.70,49.99,-7.30,40.656,27.500,4.22,123.18605,2.79606,3,5
2016-07-20T20:26:44.20Z,41.5782450,-74.1733726,1839.382,-33.13,50.22,-7.45,40.613,27.546,4.34,123.41232,2.99541,3,5
2016-07-20T20:26:44.40Z,41.5781941,-74.1732533,1841.210,-32.08,50.15,-7.37,40.600,27.601,4.45,122.60572,3.15167,3,5
2016-07-20T20:26:44.60Z,41.5781500,-74.1731312,1843.171,-30.22,50.87,-7.36,40.589,27.642,4.46,120.71587,2.79282,3,5
2016-07-20T20:26:44.80Z,41.5780972,-74.1730016,1844.938,-29.54,51.87,-7.51,40.574,27.695,4.49,119.65833,2.81793,3,5
2016-07-20T20:26:45.00Z,41.5780420,-74.1728596,1846.766,-30.13,53.25,-6.95,40.552,27.743,4.47,119.49993,2.74426,3,5
2016-07-20T20:26:45.20Z,41.5779928,-74.1727215,1848.376,-30.12,53.92,-6.10,40.568,27.795,4.57,119.18584,2.69746,3,5
2016-07-20T20:26:45.40Z,41.5779454,-74.1725852,1850.014,-29.96,54.29,-5.54,40.607,27.853,4.65,118.88927,2.71393,3,5
2016-07-20T20:26:45.60Z,41.5778994,-74.1724619,1851.429,-29.25,53.46,-5.66,40.662,27.915,4.75,118.68402,2.79313,3,5
2016-07-20T20:26:45.80Z,41.5778476,-74.1723292,1852.797,-29.40,53.52,-5.52,40.665,28.017,4.69,118.78240,3.08317,3,5
2016-07-20T20:26:46.00Z,41.5777908,-74.1721973,1853.984,-30.27,53.11,-5.36,40.687,28.122,4.68,119.68508,3.03911,3,5
2016-07-20T20:26:46.20Z,41.5777323,-74.1720654,1855.083,-30.81,53.02,-5.25,40.720,28.234,4.68,120.16444,3.00843,3,5
2016-07-20T20:26:46.40Z,41.5776742,-74.1719343,1855.999,-30.89,53.13,-5.10,40.747,28.334,4.66,120.17184,2.74089,3,5
2016-07-20T20:26:46.60Z,41.5776105,-74.1717959,1856.923,-31.02,54.24,-5.22,40.861,28.435,4.88,119.76748,2.65787,3,4
2016-07-20T20:26:46.80Z,41.5775427,-74.1716588,1857.309,-31.49,54.70,-5.06,40.995,28.538,5.07,119.92804,2.61188,3,4
2016-07-20T20:26:47.00Z,41.5774735,-74.1715206,1857.588,-31.95,55.15,-4.88,41.146,28.638,5.23,120.08192,2.57114,3,4
2016-07-20T20:26:47.20Z,41.5774085,-74.1713895,1858.274,-32.01,55.05,-5.17,41.320,28.743,5.36,120.17826,2.57960,3,4
2016-07-20T20:26:47.40Z,41.5773433,-74.1712593,1858.960,-32.07,54.93,-5.42,41.510,28.853,5.47,120.27762,2.60185,3,4
2016-07-20T20:26:47.60Z,41.5772792,-74.1711299,1860.198,-32.63,54.51,-5.93,41.650,28.934,5.48,120.90344,2.65062,3,4
2016-07-20T20:26:47.80Z,41.5772150,-74.1709993,1860.978,-32.45,54.68,-5.99,41.836,29.013,5.51,120.68716,2.63112,3,4
2016-07-20T20:26:48.00Z,41.5771479,-74.1708635,1862.221,-33.32,54.67,-6.24,41.969,29.100,5.45,121.36370,2.67027,3,4
2016-07-20T20:26:48.20Z,41.5770790,-74.1707270,1862.898,-33.46,55.06,-6.13,42.110,29.182,5.40,121.28517,2.57901,3,4
2016-07-20T20:26:48.40Z,41.5770110,-74.1705916,1863.680,-33.54,55.31,-6.09,42.237,29.261,5.34,121.23018,2.54755,3,4
2016-07-20T20:26:48.60Z,41.5769445,-74.1704618,1864.485,-33.59,55.12,-6.17,42.357,29.343,5.30,121.36204,2.57510,3,4
2016-07-20T20:26:48.80Z,41.5768816,-74.1703398,1865.769,-33.61,54.42,-6.70,42.468,29.426,5.25,121.69938,2.59268,3,4
2016-07-20T20:26:49.00Z,41.5768320,-74.1702290,1866.970,-32.09,53.56,-6.74,42.574,29.504,5.16,120.92620,2.63795,3,4
2016-07-20T20:26:49.20Z,41.5767774,-74.1701088,1867.962,-31.64,52.94,-6.41,42.671,29.583,5.10,120.86681,2.66292,3,4
2016-07-20T20:26:49.40Z,41.5767224,-74.1699995,1868.362,-30.82,51.91,-6.10,42.771,29.665,5.05,120.70275,2.73591,3,4
2016-07-20T20:26:49.60Z,41.5766667,-74.1698710,1869.218,-30.28,52.39,-5.60,42.890,29.764,5.07,120.02643,2.78767,3,4
2016-07-20T20:26:49.80Z,41.5766150,-74.1697431,1870.580,-30.58,52.07,-5.25,42.992,29.874,5.07,120.42849,2.97376,3,4
2016-07-20T20:26:50.00Z,41.5765611,-74.1696159,1871.884,-31.02,51.72,-5.02,43.043,29.951,4.99,120.95254,2.73698,3,4
2016-07-20T20:26:50.20Z,41.5765081,-74.1694929,1872.738,-30.40,51.84,-4.72,43.097,30.041,4.91,120.38666,2.83496,3,4
2016-07-20T20:26:50.40Z,41.5764527,-74.1693717,1873.422,-30.48,51.41,-4.46,43.150,30.124,4.86,120.66270,2.75168,3,4
2016-07-20T20:26:50.60Z,41.5764021,-74.1692614,1874.306,-29.84,50.71,-4.76,43.218,30.218,4.83,120.47600,2.77107,3,4
2016-07-20T20:26:50.80Z,41.5763514,-74.1691507,1875.199,-29.38,50.06,-4.96,43.276,30.313,4.78,120.40651,2.82038,3,4
2016-07-20T20:26:51.00Z,41.5763060,-74.1690394,1876.027,-28.82,49.40,-4.45,43.398,30.414,4.86,120.26387,2.86933,3,4
2016-07-20T20:26:51.20Z,41.5762649,-74.1689221,1877.414,-28.11,49.39,-4.21,43.528,30.523,4.91,119.64901,2.90969,3,4
2016-07-20T20:26:51.40Z,41.5762152,-74.1688025,1878.758,-28.01,49.67,-4.76,43.703,30.646,5.04,119.41509,2.92575,3,4
2016-07-20T20:26:52.60Z,41.5759120,-74.1680669,1884.288,-27.58,51.14,-4.50,46.771,32.333,6.18,118.33814,3.20644,3,4
2016-07-20T20:26:52.80Z,41.5758444,-74.1679177,1885.210,-28.85,52.43,-4.61,46.780,32.449,5.85,118.81889,2.88398,3,4
2016-07-20T20:26:53.00Z,41.5757735,-74.1677782,1885.459,-30.26,52.78,-4.49,46.808,32.586,5.65,119.82163,2.77836,3,4
2016-07-20T20:26:53.20Z,41.5756972,-74.1677033,1883.412,-29.88,51.12,-4.91,46.382,32.685,4.77,120.30438,2.81350,3,5
2016-07-20T20:26:53.40Z,41.5756186,-74.1675851,1882.126,-30.56,51.38,-4.56,46.159,32.799,4.37,120.74277,2.75553,3,5
2016-07-20T20:26:53.60Z,41.5755379,-74.1674800,1880.451,-30.81,51.21,-4.57,46.006,32.918,4.14,121.02939,2.73538,3,5
2016-07-20T20:26:53.80Z,41.5754609,-74.1673746,1878.868,-30.47,51.38,-4.54,45.879,33.041,3.99,120.66458,2.81856,3,5
2016-07-20T20:26:54.00Z,41.5753849,-74.1672666,1877.377,-30.91,51.00,-4.18,45.801,33.188,3.92,121.22107,2.82632,3,5
2016-07-20T20:26:54.20Z,41.5753087,-74.1671705,1875.258,-30.18,50.26,-4.16,45.706,33.336,3.81,120.97910,2.92237,3,5
2016-07-20T20:26:54.40Z,41.5752294,-74.1670577,1873.484,-30.37,50.76,-3.84,45.593,33.461,3.76,120.89547,2.76085,3,5
2016-07-20T20:26:54.60Z,41.5751494,-74.1669448,1871.597,-30.74,51.02,-3.51,45.500,33.594,3.73,121.06611,2.73028,3,5
2016-07-20T20:26:54.80Z,41.5750860,-74.1668255,1871.917,-31.02,51.47,-4.02,45.516,33.799,3.85,121.08032,2.71970,3,4
2016-07-20T20:26:55.00Z,41.5754390,-74.1667037,1908.178,-27.49,50.52,-6.97,36.153,26.615,2.98,118.54849,2.07570,3,5
2016-07-20T20:26:55.20Z,41.5755242,-74.1665933,1920.935,-27.06,50.12,-7.58,32.313,23.860,2.89,118.36905,1.97291,3,5
2016-07-20T20:26:55.40Z,41.5755453,-74.1664835,1928.212,-27.08,49.94,-7.75,29.907,22.162,2.83,118.46283,1.93453,3,5
2016-07-20T20:26:55.60Z,41.5755224,-74.1663843,1930.742,-27.39,49.83,-7.15,28.401,21.168,2.88,118.79677,2.10363,3,5
2016-07-20T20:26:55.80Z,41.5754939,-74.1662693,1933.804,-27.90,50.72,-7.11,27.267,20.454,3.03,118.81001,2.13456,3,5
2016-07-20T20:26:56.00Z,41.5754638,-74.1661543,1936.860,-27.82,50.59,-7.19,26.324,19.873,3.07,118.80736,2.12594,3,5
2016-07-20T20:26:56.20Z,41.5754334,-74.1660364,1939.701,-26.45,50.59,-7.15,25.528,19.381,2.99,117.60502,2.21117,3,5
2016-07-20T20:26:56.40Z,41.5754025,-74.1659191,1942.478,-25.55,50.29,-7.29,24.859,18.985,2.97,116.92942,2.26129,3,5
2016-07-20T20:26:56.60Z,41.5753671,-74.1657974,1945.156,-25.23,50.30,-7.50,24.278,18.650,2.95,116.63997,2.20360,3,5
2016-07-20T20:26:56.80Z,41.5753294,-74.1656745,1947.998,-25.33,50.17,-7.85,23.795,18.400,2.94,116.78371,2.25918,3,5
2016-07-20T20:26:57.00Z,41.5752873,-74.1655550,1949.961,-25.84,50.67,-7.83,23.350,18.177,2.94,117.02436,2.21020,3,5
2016-07-20T20:26:57.20Z,41.5752443,-74.1654395,1951.745,-26.09,50.36,-7.94,22.956,17.958,2.94,117.38672,2.04700,3,5
2016-07-20T20:26:57.40Z,41.5752003,-74.1653267,1953.094,-26.24,49.98,-7.66,22.642,17.813,3.08,117.70628,2.01904,3,5
2016-07-20T20:26:57.60Z,41.5751560,-74.1652050,1954.970,-26.36,50.75,-7.57,22.360,17.675,3.17,117.44965,2.04507,3,5
2016-07-20T20:26:57.80Z,41.5751151,-74.1650782,1957.482,-25.50,51.25,-7.72,22.019,17.469,2.96,116.45291,1.92089,3,5
2016-07-20T20:26:58.00Z,41.5750731,-74.1649493,1960.080,-25.34,51.46,-8.00,21.711,17.283,2.88,116.21577,1.88192,3,5
2016-07-20T20:26:58.20Z,41.5750304,-74.1648277,1962.073,-25.29,51.50,-8.35,21.455,17.119,2.96,116.15612,1.87423,3,5
2016-07-20T20:26:58.40Z,41.5749875,-74.1647128,1963.571,-25.34,50.79,-8.28,21.222,16.964,3.03,116.51253,1.88653,3,5
2016-07-20T20:26:58.60Z,41.5749439,-74.1645930,1965.228,-25.52,50.84,-8.02,21.003,16.809,3.04,116.65351,1.81407,3,5
2016-07-20T20:26:58.80Z,41.5749001,-74.1644726,1966.888,-25.58,51.02,-7.86,20.800,16.664,3.06,116.62831,1.79521,3,5
2016-07-20T20:26:59.00Z,41.5748576,-74.1643529,1968.650,-25.17,50.92,-7.80,20.573,16.524,2.89,116.29855,1.78596,3,5
2016-07-20T20:26:59.20Z,41.5748159,-74.1642337,1970.707,-24.74,50.85,-8.24,20.373,16.392,2.88,115.94292,1.78610,3,5
2016-07-20T20:26:59.40Z,41.5747736,-74.1641124,1972.353,-24.39,51.17,-8.02,20.177,16.260,2.84,115.47998,1.77342,3,5
2016-07-20T20:26:59.60Z,41.5747319,-74.1639925,1974.011,-24.23,51.10,-7.90,19.987,16.142,2.78,115.37108,1.79208,3,5
2016-07-20T20:26:59.80Z,41.5746922,-74.1638685,1976.179,-23.49,50.93,-7.94,19.809,16.030,2.77,114.76479,1.87942,3,5
2016-07-20T20:27:00.00Z,41.5746531,-74.1637422,1978.584,-23.04,51.10,-8.23,19.649,15.926,2.80,114.26398,1.88948,3,5
2016-07-20T20:27:00.20Z,41.5746133,-74.1636133,1980.787,-22.91,51.81,-8.19,19.477,15.804,2.71,113.85282,1.78757,3,5
2016-07-20T20:27:00.40Z,41.5745720,-74.1634836,1982.900,-23.49,51.91,-7.97,19.341,15.700,2.81,114.34531,1.83376,3,5
2016-07-20T20:27:00.60Z,41.5745274,-74.1633548,1984.429,-24.34,52.71,-7.61,19.227,15.614,2.94,114.78712,1.86513,3,5
2016-07-20T20:27:00.80Z,41.5744833,-74.1632318,1985.697,-24.51,52.97,-7.54,19.118,15.519,2.97,114.82660,1.83090,3,5
2016-07-20T20:27:01.00Z,41.5744398,-74.1631122,1987.000,-24.52,52.71,-7.65,18.996,15.437,2.87,114.94854,1.80713,3,5
2016-07-20T20:27:01.20Z,41.5743952,-74.1629820,1988.685,-24.63,53.67,-7.71,18.902,15.381,2.95,114.65025,1.75540,3,5
2016-07-20T20:27:01.40Z,41.5743498,-74.1628501,1990.624,-25.15,53.96,-7.87,18.823,15.339,3.01,114.99364,1.77553,3,5
2016-07-20T20:27:01.60Z,41.5743049,-74.1627214,1992.706,-25.32,53.78,-8.32,18.756,15.304,3.04,115.20944,1.75905,3,5
2016-07-20T20:27:01.80Z,41.5742584,-74.1625930,1994.549,-25.62,54.11,-8.58,18.679,15.250,2.99,115.33902,1.75342,3,5
2016-07-20T20:27:02.00Z,41.5742128,-74.1624667,1996.181,-25.42,54.42,-8.67,18.597,15.200,2.93,115.03479,1.77338,3,5
2016-07-20T20:27:02.20Z,41.5741655,-74.1623372,1997.689,-26.12,54.24,-8.14,18.561,15.173,3.06,115.71278,1.97819,3,5
2016-07-20T20:27:02.40Z,41.5741191,-74.1622126,1999.002,-25.95,54.12,-7.94,18.527,15.152,3.10,115.61868,2.03231,3,5
2016-07-20T20:27:02.60Z,41.5740739,-74.1620929,1999.980,-25.52,53.77,-7.65,18.457,15.116,2.99,115.39077,1.82816,3,5
2016-07-20T20:27:02.80Z,41.5740313,-74.1619755,2001.381,-24.74,52.60,-7.66,18.395,15.085,2.98,115.19130,1.86784,3,5
2016-07-20T20:27:03.00Z,41.5739898,-74.1618584,2002.607,-23.84,52.05,-7.55,18.338,15.067,2.97,114.60812,2.10532,3,5
2016-07-20T20:27:03.20Z,41.5739484,-74.1617372,2004.119,-23.31,52.13,-7.74,18.291,15.050,3.01,114.08852,1.94236,3,5
2016-07-20T20:27:03.40Z,41.5739054,-74.1616109,2005.881,-23.69,52.09,-7.72,18.248,15.041,3.03,114.45968,1.99811,3,5
2016-07-20T20:27:03.60Z,41.5738619,-74.1614901,2007.158,-23.99,51.77,-7.39,18.192,15.025,2.95,114.86291,1.96394,3,5
2016-07-20T20:27:03.80Z,41.5738212,-74.1613665,2008.379,-23.09,52.05,-6.84,18.135,15.007,2.92,113.92484,2.08995,3,5
2016-07-20T20:27:04.00Z,41.5737802,-74.1612411,2009.880,-23.03,51.91,-6.57,18.074,14.991,2.88,113.92583,2.13839,3,5
2016-07-20T20:27:04.20Z,41.5737385,-74.1611150,2011.561,-23.22,51.68,-6.49,18.009,14.958,2.86,114.19162,1.91783,3,5
2016-07-20T20:27:04.40Z,41.5736951,-74.1609904,2012.788,-23.63,52.15,-6.41,17.951,14.931,2.89,114.37571,1.90538,3,5
2016-07-20T20:27:04.60Z,41.5736511,-74.1608589,2014.485,-23.84,53.24,-6.71,17.908,14.921,2.96,114.12256,1.88070,3,5
2016-07-20T20:27:04.80Z,41.5736117,-74.1607377,2015.524,-22.60,53.12,-6.60,17.879,14.927,3.00,113.04288,1.96753,3,5
2016-07-20T20:27:05.00Z,41.5735700,-74.1606154,2016.629,-22.98,52.90,-6.68,17.842,14.900,2.93,113.48354,1.88878,3,6
2016-07-20T20:27:05.20Z,41.5735273,-74.1604924,2017.855,-23.65,52.42,-6.52,17.808,14.881,2.91,114.28393,1.97713,3,6
2016-07-20T20:27:05.40Z,41.5734842,-74.1603711,2019.077,-24.11,51.89,-6.40,17.778,14.873,2.90,114.91980,2.00889,3,6
2016-07-20T20:27:05.60Z,41.5734429,-74.1602496,2020.658,-23.60,51.23,-6.59,17.785,14.879,3.13,114.73961,2.14671,3,6
2016-07-20T20:27:05.80Z,41.5734018,-74.1601291,2022.261,-23.34,50.74,-6.78,17.787,14.883,3.07,114.69798,2.07653,3,6
2016-07-20T20:27:06.00Z,41.5733607,-74.1600033,2023.561,-22.96,51.50,-6.42,17.805,14.894,3.11,114.02744,2.07637,3,6
2016-07-20T20:27:06.20Z,41.5733173,-74.1598753,2024.602,-23.46,52.42,-6.05,17.808,14.872,3.07,114.10743,2.05003,3,6
2016-07-20T20:27:06.40Z,41.5732743,-74.1597452,2025.545,-23.53,53.42,-5.74,17.823,14.855,3.11,113.77320,2.10946,3,6
2016-07-20T20:27:06.60Z,41.5732300,-74.1596056,2026.922,-23.97,54.45,-5.34,17.800,14.815,2.96,113.75730,1.83298,3,6
2016-07-20T20:27:06.80Z,41.5731853,-74.1594650,2028.650,-24.33,55.33,-5.59,17.774,14.773,2.89,113.74060,1.76000,3,6
