time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-06-11T20:17:01.00Z,35.0187157,-79.1903522,70.737,0.02,1.24,5.87,71.813,119.620,14.48,3,4
2015-06-11T20:17:01.20Z,35.0186878,-79.1903371,67.712,-2.02,0.74,4.63,86.634,89.143,8.56,3,4
2015-06-11T20:17:01.40Z,35.0184632,-79.1903780,66.076,-1.30,0.61,4.13,46.856,67.471,3.66,3,5
2015-06-11T20:17:01.60Z,35.0184503,-79.1903633,62.863,-0.94,0.48,3.48,37.887,59.670,2.36,3,5
2015-06-11T20:17:01.80Z,35.0184488,-79.1903495,60.842,-0.83,0.35,3.24,32.617,53.574,1.95,3,5
2015-06-11T20:17:02.00Z,35.0184616,-79.1903396,56.497,-0.78,0.42,2.65,28.188,46.510,1.62,3,6
2015-06-11T20:17:02.20Z,35.0184769,-79.1903257,53.328,-1.07,0.17,1.97,25.914,41.424,1.34,3,5
2015-06-11T20:17:02.40Z,35.0184887,-79.1903140,52.358,-0.63,0.30,1.83,24.879,38.797,1.33,3,5
2015-06-11T20:17:02.60Z,35.0184899,-79.1903123,51.091,-0.95,0.20,1.53,23.826,36.228,1.31,3,6
2015-06-11T20:17:02.80Z,35.0184939,-79.1903075,49.351,-0.76,0.24,1.51,22.920,34.145,1.26,3,6
2015-06-11T20:17:03.00Z,35.0184867,-79.1903072,47.966,-0.63,0.21,1.46,21.750,32.423,1.21,3,7
2015-06-11T20:17:03.20Z,35.0184740,-79.1903096,47.260,-0.65,0.23,1.41,20.742,30.909,1.18,3,7
2015-06-11T20:17:03.40Z,35.0184635,-79.1903118,46.789,-0.63,0.22,1.37,19.773,29.548,1.14,3,7
2015-06-11T20:17:03.60Z,35.0184593,-79.1903154,48.181,-0.33,0.22,1.34,18.581,28.268,1.08,3,8
2015-06-11T20:17:03.80Z,35.0184540,-79.1903185,48.900,-0.45,0.20,1.35,17.658,27.188,1.06,3,8
2015-06-11T20:17:04.00Z,35.0184510,-79.1903227,49.409,-0.24,0.29,1.37,16.840,26.221,1.04,3,8
2015-06-11T20:17:04.20Z,35.0184536,-79.1903269,50.781,-0.49,0.23,1.32,16.187,25.432,1.05,3,8
2015-06-11T20:17:04.40Z,35.0184587,-79.1903289,51.865,-0.55,0.25,1.26,15.638,24.792,1.07,3,8
2015-06-11T20:17:04.60Z,35.0184656,-79.1903320,53.313,-0.57,0.10,1.22,15.102,24.203,1.06,3,8
2015-06-11T20:17:04.80Z,35.0184721,-79.1903367,55.305,-0.12,0.27,1.20,14.566,23.379,1.01,3,9
2015-06-11T20:17:05.00Z,35.0184777,-79.1903395,56.919,-0.01,0.35,1.04,14.082,22.644,0.99,3,9
2015-06-11T20:17:05.20Z,35.0184831,-79.1903418,58.524,-0.12,0.15,0.73,13.656,21.978,1.00,3,9
2015-06-11T20:17:05.40Z,35.0184906,-79.1903443,60.305,0.00,0.14,0.39,13.250,21.349,0.97,3,9
2015-06-11T20:17:05.60Z,35.0184981,-79.1903461,61.683,0.09,-0.11,0.07,12.870,20.787,0.43,3,9
2015-06-11T20:17:05.80Z,35.0185035,-79.1903468,62.886,-0.04,-0.08,-0.14,12.529,20.290,0.89,3,9
