time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-08-08T12:48:33.19Z,39.6801459,-75.0250848,1762.369,54.93,-26.16,1.89,28.856,44.797,1.23,3,6
2015-08-08T12:48:33.41Z,39.6802331,-75.0251544,1764.258,55.08,-25.73,1.74,19.976,22.970,0.73,3,6
2015-08-08T12:48:33.60Z,39.6803417,-75.0252134,1766.197,55.39,-25.33,1.70,17.716,18.946,0.59,3,6
2015-08-08T12:48:33.80Z,39.6804511,-75.0252705,1767.499,55.52,-24.88,1.56,14.014,13.491,0.58,3,7
2015-08-08T12:48:34.00Z,39.6805527,-75.0253112,1768.374,55.62,-24.46,1.58,11.723,10.103,0.58,3,7
2015-08-08T12:48:34.21Z,39.6806521,-75.0253490,1768.250,55.70,-23.96,1.77,10.451,8.183,0.59,3,6
2015-08-08T12:48:34.40Z,39.6807599,-75.0253823,1769.355,55.22,-23.47,1.59,9.295,6.631,0.66,3,7
2015-08-08T12:48:34.60Z,39.6808653,-75.0254315,1769.292,55.08,-23.34,1.45,8.176,5.487,0.56,3,9
2015-08-08T12:48:34.79Z,39.6810173,-75.0254705,1791.076,55.30,-23.48,0.58,25.614,36.877,0.72,3,9
2015-08-08T12:48:35.00Z,39.6811080,-75.0254912,1790.726,55.37,-22.49,1.27,17.375,17.070,0.58,3,9
2015-08-08T12:48:35.20Z,39.6812084,-75.0255557,1792.141,55.73,-21.91,1.35,14.852,17.676,0.44,3,9
2015-08-08T12:48:35.40Z,39.6812933,-75.0256115,1791.166,56.01,-21.72,1.19,11.520,15.315,0.40,3,9
2015-08-08T12:48:35.60Z,39.6813959,-75.0256624,1791.198,56.38,-21.32,0.86,10.038,13.224,0.44,3,8
2015-08-08T12:48:35.80Z,39.6814992,-75.0257090,1791.534,56.86,-20.78,0.70,9.108,11.957,0.43,3,9
2015-08-08T12:48:36.00Z,39.6815997,-75.0257566,1790.822,56.98,-20.36,0.80,8.496,11.119,0.51,3,9
2015-08-08T12:48:36.20Z,39.6817019,-75.0258097,1790.155,57.23,-20.01,0.83,7.905,10.440,0.43,3,9
2015-08-08T12:48:36.40Z,39.6817995,-75.0258546,1789.234,56.68,-19.60,0.55,7.415,10.028,0.52,3,9
