time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-07-04T15:06:55.60Z,39.7009435,-74.9802967,1174.160,55.87,-14.45,2.59,146.529,971.587,1.88,3,4
2015-07-04T15:06:55.80Z,39.7010600,-74.9802721,1164.242,54.39,-14.00,2.28,102.406,476.959,1.19,3,4
2015-07-04T15:06:56.00Z,39.7011439,-74.9803194,1155.128,53.51,-14.17,2.39,102.393,520.855,1.26,3,4
2015-07-04T15:06:56.20Z,39.7012542,-74.9803558,1146.147,52.81,-14.51,3.12,89.688,472.772,1.29,3,4
2015-07-04T15:06:56.40Z,39.7013580,-74.9804000,1134.473,53.01,-15.45,3.12,75.708,422.576,1.34,3,4
2015-07-04T15:06:56.60Z,39.7014921,-74.9804712,1144.190,53.34,-16.59,2.54,66.234,383.844,1.10,3,4
2015-07-04T15:06:56.80Z,39.7015952,-74.9805223,1146.733,53.72,-17.70,1.97,59.741,353.041,1.04,3,4
2015-07-04T15:06:57.00Z,39.7016939,-74.9805731,1145.035,54.10,-18.92,0.53,54.229,326.522,0.85,3,4
2015-07-04T15:06:57.20Z,39.7018086,-74.9806484,1155.918,54.06,-19.90,-0.24,50.005,303.966,0.84,3,4
2015-07-04T15:06:57.40Z,39.7019152,-74.9807097,1160.602,54.12,-20.66,-0.92,46.773,286.017,0.86,3,4
2015-07-04T15:06:57.60Z,39.7020157,-74.9807614,1161.406,53.93,-21.33,-1.49,44.399,272.468,0.89,3,4
2015-07-04T15:06:57.80Z,39.7021139,-74.9808141,1166.196,53.74,-22.26,-2.85,30.671,155.768,0.92,3,5
2015-07-04T15:06:58.00Z,39.7022151,-74.9808673,1168.327,53.49,-23.10,-3.10,27.891,132.031,1.02,3,5
2015-07-04T15:06:58.20Z,39.7023212,-74.9809350,1175.745,53.59,-23.63,-3.42,26.019,116.817,1.15,3,5
2015-07-04T15:06:58.40Z,39.7024251,-74.9810014,1181.440,53.68,-24.44,-3.94,24.608,105.652,1.22,3,5
2015-07-04T15:06:58.60Z,39.7025266,-74.9810640,1185.122,53.64,-25.06,-4.24,23.737,97.891,1.27,3,5
2015-07-04T15:06:58.80Z,39.7026275,-74.9811311,1189.624,53.22,-25.54,-4.49,23.012,91.634,1.28,3,5
2015-07-04T15:06:59.00Z,39.7027290,-74.9812010,1193.962,53.08,-26.33,-4.69,22.390,86.444,1.28,3,5
2015-07-04T15:06:59.20Z,39.7028293,-74.9812715,1197.913,52.95,-27.13,-4.93,21.863,82.184,1.27,3,5
2015-07-04T15:06:59.40Z,39.7029281,-74.9813453,1202.246,52.56,-27.91,-5.44,21.372,78.328,1.32,3,5
2015-07-04T15:06:59.60Z,39.7030248,-74.9814191,1205.822,52.07,-28.87,-5.69,20.736,74.386,1.31,3,5
2015-07-04T15:06:59.80Z,39.7031235,-74.9814958,1209.837,51.81,-29.42,-5.95,19.953,68.683,1.27,3,5
2015-07-04T15:07:00.00Z,39.7032211,-74.9815759,1215.391,51.59,-30.18,-6.32,18.761,62.792,1.22,3,5
2015-07-04T15:07:00.20Z,39.7033125,-74.9816530,1218.844,50.99,-30.97,-6.51,17.804,57.952,0.97,3,5
2015-07-04T15:07:00.40Z,39.7034056,-74.9817316,1222.860,50.69,-31.51,-7.01,17.108,55.426,0.91,3,5
2015-07-04T15:07:00.60Z,39.7034925,-74.9818075,1224.755,50.46,-32.40,-7.36,16.522,53.381,0.89,3,5
2015-07-04T15:07:00.80Z,39.7035762,-74.9818877,1225.673,49.94,-33.08,-7.72,15.603,48.480,0.93,3,6
2015-07-04T15:07:01.00Z,39.7036626,-74.9819671,1226.814,49.70,-33.73,-8.08,14.907,44.826,1.13,3,6
2015-07-04T15:07:01.20Z,39.7037503,-74.9820469,1227.714,49.54,-34.58,-8.15,14.335,41.897,1.29,3,6
2015-07-04T15:07:01.40Z,39.7038357,-74.9821268,1227.682,49.41,-35.29,-8.18,13.905,39.722,1.37,3,6
2015-07-04T15:07:01.60Z,39.7039210,-74.9822091,1227.868,49.30,-35.95,-8.22,13.534,37.871,1.42,3,6
2015-07-04T15:07:01.80Z,39.7039959,-74.9822886,1225.986,48.34,-36.56,-8.07,12.978,35.736,1.23,3,7
2015-07-04T15:07:02.00Z,39.7040770,-74.9823742,1226.887,47.84,-37.31,-8.05,11.935,31.139,1.07,3,8
2015-07-04T15:07:02.20Z,39.7041589,-74.9824616,1228.112,47.52,-38.06,-8.18,11.200,27.854,1.00,3,8
2015-07-04T15:07:02.40Z,39.7042409,-74.9825518,1229.746,46.99,-38.71,-8.06,10.639,25.362,0.97,3,8
2015-07-04T15:07:02.60Z,39.7043220,-74.9826447,1232.389,46.48,-39.41,-8.54,10.206,23.468,0.93,3,8
2015-07-04T15:07:02.80Z,39.7044054,-74.9827402,1235.586,45.94,-39.96,-8.67,9.818,21.915,0.89,3,8
2015-07-04T15:07:03.00Z,39.7044877,-74.9828370,1238.514,45.54,-40.59,-8.90,9.491,20.689,0.83,3,8
2015-07-04T15:07:03.20Z,39.7045665,-74.9829345,1241.379,44.76,-41.13,-8.95,9.205,19.694,0.69,3,8
2015-07-04T15:07:03.40Z,39.7046467,-74.9830339,1243.834,44.57,-41.80,-8.97,8.962,18.818,0.68,3,8
2015-07-04T15:07:03.60Z,39.7047271,-74.9831357,1246.020,43.73,-42.54,-9.12,8.710,17.668,0.66,3,9
2015-07-04T15:07:03.80Z,39.7048066,-74.9832370,1248.037,43.45,-43.08,-9.19,8.443,16.652,0.64,3,9
2015-07-04T15:07:04.00Z,39.7048857,-74.9833413,1250.235,42.90,-43.62,-9.20,8.216,15.829,0.64,3,9
2015-07-04T15:07:04.20Z,39.7049634,-74.9834454,1251.896,42.57,-44.09,-9.18,7.999,15.097,0.63,3,9
2015-07-04T15:07:04.40Z,39.7050397,-74.9835502,1253.621,41.91,-44.58,-9.25,7.816,14.477,0.66,3,9
2015-07-04T15:07:04.60Z,39.7051148,-74.9836561,1255.367,41.47,-45.10,-9.13,7.659,14.021,0.68,3,9
2015-07-04T15:07:04.80Z,39.7051892,-74.9837615,1257.232,40.84,-45.62,-9.10,7.512,13.619,0.59,3,9
2015-07-04T15:07:05.00Z,39.7052644,-74.9838680,1259.288,40.58,-46.22,-9.06,7.376,13.260,0.59,3,9
2015-07-04T15:07:05.20Z,39.7053384,-74.9839764,1260.998,40.46,-46.62,-8.97,7.240,12.886,0.57,3,9
2015-07-04T15:07:05.40Z,39.7054109,-74.9840859,1262.888,39.82,-47.15,-8.96,7.111,12.543,0.57,3,9
2015-07-04T15:07:05.60Z,39.7054827,-74.9841975,1264.942,39.15,-47.71,-9.00,6.966,12.215,0.56,3,9
2015-07-04T15:07:05.80Z,39.7055516,-74.9843104,1267.091,38.51,-48.19,-9.12,6.800,11.892,0.55,3,9
2015-07-04T15:07:06.00Z,39.7056179,-74.9844250,1268.824,37.89,-48.48,-9.03,6.628,11.591,0.55,3,9
2015-07-04T15:07:06.20Z,39.7056844,-74.9845402,1270.755,37.47,-49.02,-8.96,6.466,11.307,0.53,3,9
2015-07-04T15:07:06.40Z,39.7057509,-74.9846557,1272.754,36.84,-49.39,-8.87,6.319,11.051,0.46,3,9
2015-07-04T15:07:06.60Z,39.7058169,-74.9847728,1274.771,36.43,-49.91,-8.89,6.224,10.835,0.48,3,9
2015-07-04T15:07:06.80Z,39.7058816,-74.9848906,1276.770,35.99,-50.18,-8.93,6.141,10.632,0.47,3,9
2015-07-04T15:07:07.00Z,39.7059455,-74.9850094,1278.754,35.52,-50.64,-8.96,6.059,10.420,0.46,3,9
2015-07-04T15:07:07.20Z,39.7060082,-74.9851292,1280.686,34.89,-51.02,-9.00,5.975,10.212,0.46,3,9
2015-07-04T15:07:07.40Z,39.7060710,-74.9852510,1282.789,34.31,-51.62,-9.08,5.893,10.011,0.38,3,9
2015-07-04T15:07:07.60Z,39.7061324,-74.9853726,1284.983,33.86,-51.75,-9.21,5.817,9.846,0.47,3,9
2015-07-04T15:07:07.80Z,39.7061926,-74.9854955,1287.068,33.60,-52.23,-9.26,5.769,9.696,0.60,3,9
2015-07-04T15:07:08.00Z,39.7062498,-74.9856193,1289.153,32.60,-52.62,-9.27,5.718,9.571,0.85,3,9
2015-07-04T15:07:08.20Z,39.7063061,-74.9857438,1291.181,31.66,-53.09,-9.33,5.637,9.450,0.85,3,9
