time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-07-03T20:09:05.80Z,39.7067666,-75.0271206,37.005,2.36,0.78,-0.20,153.746,295.941,2.75,3,4
2016-07-03T20:09:06.00Z,39.7067666,-75.0270412,34.275,1.92,0.77,0.52,89.719,149.390,3.26,3,4
2016-07-03T20:09:06.40Z,39.7067666,-75.0270412,34.275,1.92,0.77,0.52,89.719,149.390,3.26,3,4
2016-07-03T20:09:06.60Z,39.7066211,-75.0268805,76.801,2.58,0.80,1.04,69.251,119.254,2.68,3,4
2016-07-03T20:09:06.80Z,39.7066623,-75.0269549,65.025,2.82,0.14,1.30,51.307,91.818,2.74,3,5
2016-07-03T20:09:07.00Z,39.7066722,-75.0269598,64.379,3.21,-0.70,2.37,43.198,81.241,3.00,3,5
2016-07-03T20:09:07.20Z,39.7066682,-75.0269462,67.205,3.04,-0.39,2.27,39.583,75.064,2.59,3,5
2016-07-03T20:09:07.40Z,39.7066823,-75.0269633,64.423,2.70,-0.66,2.24,36.591,69.847,2.44,3,5
2016-07-03T20:09:07.60Z,39.7066871,-75.0269675,65.341,2.68,-0.52,1.90,34.119,64.430,2.15,3,5
2016-07-03T20:09:07.80Z,39.7066847,-75.0269704,67.338,2.56,-0.19,1.27,23.901,44.852,1.48,3,6
2016-07-03T20:09:08.00Z,39.7066895,-75.0270108,63.711,2.25,-0.30,0.84,17.006,30.964,0.91,3,7
2016-07-03T20:09:08.20Z,39.7066863,-75.0270414,61.865,2.22,-0.70,0.30,14.053,25.051,0.63,3,7
2016-07-03T20:09:08.40Z,39.7066716,-75.0270094,67.009,2.29,-0.73,0.07,10.788,19.590,0.44,3,7
2016-07-03T20:09:08.60Z,39.7066741,-75.0270264,64.655,2.20,-1.07,0.11,9.094,16.547,0.29,3,8
2016-07-03T20:09:08.80Z,39.7066801,-75.0270349,63.763,2.06,-1.03,-0.09,8.536,15.308,0.30,3,8
2016-07-03T20:09:09.00Z,39.7066838,-75.0270436,62.021,1.95,-1.24,-0.18,8.095,14.358,0.47,3,8
2016-07-03T20:09:09.20Z,39.7066887,-75.0270496,60.901,1.94,-1.46,-0.19,7.810,13.766,0.60,3,8
2016-07-03T20:09:09.40Z,39.7066924,-75.0270540,60.423,1.91,-1.35,-0.16,7.738,13.535,0.75,3,7
2016-07-03T20:09:09.60Z,39.7066966,-75.0270598,59.705,1.98,-1.46,-0.13,7.675,13.324,0.87,3,7
2016-07-03T20:09:09.80Z,39.7067016,-75.0270651,59.226,2.21,-1.48,-0.16,7.620,13.139,0.92,3,7
2016-07-03T20:09:10.00Z,39.7067068,-75.0270721,58.736,2.12,-1.95,-0.13,7.572,12.952,1.03,3,7
2016-07-03T20:09:10.20Z,39.7067121,-75.0270799,58.244,2.17,-2.38,-0.09,7.524,12.769,1.07,3,7
2016-07-03T20:09:10.40Z,39.7067161,-75.0270878,57.696,2.08,-2.55,0.03,7.435,12.551,1.02,3,8
2016-07-03T20:09:10.60Z,39.7067207,-75.0270944,56.990,1.93,-2.50,0.17,7.327,12.272,0.96,3,8
2016-07-03T20:09:10.80Z,39.7067278,-75.0271021,55.659,1.93,-2.64,0.18,7.208,11.859,0.87,3,9
2016-07-03T20:09:11.00Z,39.7067336,-75.0271095,54.912,1.74,-2.55,0.23,7.036,11.410,0.78,3,9
2016-07-03T20:09:11.20Z,39.7067361,-75.0271170,53.817,1.30,-2.79,0.26,6.722,10.536,0.57,3,9
2016-07-03T20:09:11.40Z,39.7067401,-75.0271222,51.921,1.32,-3.02,0.25,6.399,9.564,0.56,3,9
