time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-10-24T18:23:47.79Z,39.7059992,-75.0326848,59.566,0.07,-0.25,-0.80,39.704,57.443,3.14,3,9
2015-10-24T18:23:48.19Z,39.7058528,-75.0325295,45.859,-0.01,0.08,-0.05,20.584,27.122,0.92,3,9
2015-10-24T18:23:48.40Z,39.7058612,-75.0325272,46.208,0.08,0.06,0.08,13.540,13.585,0.65,3,9
2015-10-24T18:23:48.60Z,39.7059304,-75.0325756,46.789,0.00,0.13,-0.03,11.939,12.847,0.16,3,9
2015-10-24T18:23:48.80Z,39.7059810,-75.0326181,46.452,-0.11,0.26,-0.04,9.007,10.313,0.15,3,9
2015-10-24T18:23:49.00Z,39.7060057,-75.0326387,46.624,0.10,0.07,0.06,7.257,8.566,0.17,3,9
2015-10-24T18:23:49.20Z,39.7060212,-75.0326473,47.313,0.03,0.05,0.12,6.144,7.401,0.21,3,9
2015-10-24T18:23:49.40Z,39.7060329,-75.0326554,48.495,-0.09,0.04,0.23,5.372,6.536,0.22,3,9
2015-10-24T18:23:49.60Z,39.7060404,-75.0326595,49.637,0.08,-0.01,0.16,4.886,6.030,0.24,3,9
2015-10-24T18:23:49.80Z,39.7060435,-75.0326631,50.615,0.09,-0.01,0.16,4.541,5.534,0.23,3,9
2015-10-24T18:23:50.00Z,39.7060456,-75.0326674,50.890,-0.15,-0.12,0.11,4.181,5.093,0.16,3,9
2015-10-24T18:23:50.20Z,39.7060442,-75.0326643,51.142,-0.09,-0.15,0.12,3.872,4.742,0.16,3,9
2015-10-24T18:23:50.40Z,39.7060448,-75.0326653,51.035,-0.11,-0.27,0.12,3.626,4.442,0.14,3,9
2015-10-24T18:23:50.60Z,39.7060468,-75.0326662,50.493,0.07,-0.10,0.08,3.420,4.189,0.18,3,9
2015-10-24T18:23:50.80Z,39.7060490,-75.0326658,50.232,0.12,-0.01,0.09,3.287,3.996,0.23,3,9
2015-10-24T18:23:51.00Z,39.7060498,-75.0326662,49.869,0.14,0.18,0.10,3.187,3.831,0.18,3,9
2015-10-24T18:23:51.20Z,39.7060513,-75.0326656,49.622,0.14,0.08,0.07,3.068,3.673,0.19,3,9
2015-10-24T18:23:51.40Z,39.7060510,-75.0326644,49.575,0.06,0.10,0.07,2.934,3.526,0.17,3,9
2015-10-24T18:23:51.60Z,39.7060509,-75.0326632,49.648,-0.04,0.05,0.06,2.814,3.391,0.19,3,9
2015-10-24T18:23:51.80Z,39.7060524,-75.0326630,49.706,-0.04,0.09,0.05,2.733,3.286,0.16,3,9
2015-10-24T18:23:52.00Z,39.7060533,-75.0326625,49.804,0.01,0.02,0.06,2.643,3.195,0.24,3,9
2015-10-24T18:23:52.20Z,39.7060532,-75.0326621,49.920,0.02,-0.04,0.05,2.569,3.115,0.23,3,9
2015-10-24T18:23:52.40Z,39.7060535,-75.0326624,50.013,0.11,-0.23,0.02,2.503,3.039,0.16,3,9
2015-10-24T18:23:52.60Z,39.7060528,-75.0326620,50.132,-0.03,-0.23,0.02,2.435,2.964,0.14,3,9
2015-10-24T18:23:52.80Z,39.7060525,-75.0326618,50.219,0.01,-0.16,0.02,2.376,2.897,0.15,3,9
2015-10-24T18:23:53.00Z,39.7060522,-75.0326617,50.273,0.03,-0.15,0.03,2.318,2.837,0.15,3,9
2015-10-24T18:23:53.20Z,39.7060526,-75.0326617,50.306,0.13,-0.03,0.03,2.264,2.776,0.19,3,9
2015-10-24T18:23:53.40Z,39.7060526,-75.0326619,50.343,0.02,-0.04,0.03,2.212,2.714,0.19,3,9
2015-10-24T18:23:53.60Z,39.7060517,-75.0326618,50.371,-0.05,-0.10,0.09,2.164,2.657,0.16,3,9
2015-10-24T18:23:53.80Z,39.7060517,-75.0326621,50.377,0.02,-0.02,0.04,2.119,2.604,0.21,3,9
2015-10-24T18:23:54.00Z,39.7060510,-75.0326619,50.382,0.03,0.04,0.03,2.078,2.554,0.18,3,9
2015-10-24T18:23:54.20Z,39.7060507,-75.0326619,50.372,0.07,0.07,0.06,2.037,2.501,0.18,3,9
2015-10-24T18:23:54.40Z,39.7060505,-75.0326622,50.349,-0.02,0.00,0.04,2.001,2.455,0.20,3,9
2015-10-24T18:23:54.60Z,39.7060500,-75.0326621,50.364,0.01,0.06,-0.03,1.965,2.411,0.16,3,9
2015-10-24T18:23:54.80Z,39.7060501,-75.0326624,50.315,-0.09,-0.03,0.05,1.930,2.369,0.17,3,9
2015-10-24T18:23:55.00Z,39.7060496,-75.0326621,50.340,-0.02,0.10,-0.01,1.895,2.328,0.15,3,9
2015-10-24T18:23:55.20Z,39.7060491,-75.0326621,50.325,-0.17,0.07,0.03,1.863,2.290,0.19,3,9
2015-10-24T18:23:55.40Z,39.7060487,-75.0326621,50.313,-0.04,0.01,0.04,1.834,2.254,0.20,3,9
2015-10-24T18:23:55.60Z,39.7060484,-75.0326623,50.278,-0.05,0.02,0.05,1.806,2.222,0.20,3,9
2015-10-24T18:23:55.80Z,39.7060483,-75.0326625,50.261,0.08,-0.08,0.02,1.780,2.198,0.18,3,9
2015-10-24T18:23:56.00Z,39.7060483,-75.0326632,50.199,0.10,-0.25,0.12,1.756,2.175,0.17,3,9
2015-10-24T18:23:56.20Z,39.7060484,-75.0326647,50.132,0.16,-0.61,0.23,1.739,2.148,0.16,3,9
2015-10-24T18:23:56.40Z,39.7060479,-75.0326652,50.053,-0.15,-0.16,0.18,1.717,2.123,0.17,3,9
2015-10-24T18:23:56.60Z,39.7060477,-75.0326656,49.988,-0.05,-0.02,0.06,1.697,2.104,0.19,3,9
2015-10-24T18:23:56.80Z,39.7060473,-75.0326658,49.937,-0.33,0.03,0.03,1.684,2.089,0.19,3,9
2015-10-24T18:23:57.00Z,39.7060471,-75.0326660,49.915,0.03,-0.02,0.08,1.664,2.070,0.23,3,9
2015-10-24T18:23:57.20Z,39.7060466,-75.0326658,49.911,0.02,0.01,0.10,1.645,2.052,0.23,3,9
2015-10-24T18:23:57.40Z,39.7060464,-75.0326658,49.898,0.16,0.00,0.05,1.629,2.037,0.20,3,9
2015-10-24T18:23:57.60Z,39.7060460,-75.0326658,49.854,-0.07,-0.01,0.08,1.613,2.023,0.20,3,9
2015-10-24T18:23:57.80Z,39.7060454,-75.0326657,49.819,-0.12,0.02,0.10,1.598,2.009,0.19,3,9
2015-10-24T18:23:58.00Z,39.7060451,-75.0326657,49.834,0.01,0.03,0.05,1.584,1.996,0.23,3,9
2015-10-24T18:23:58.20Z,39.7060448,-75.0326658,49.850,0.08,0.01,0.06,1.570,1.984,0.21,3,9
2015-10-24T18:23:58.40Z,39.7060449,-75.0326659,49.839,0.20,-0.09,0.07,1.556,1.971,0.20,3,9
2015-10-24T18:23:58.60Z,39.7060448,-75.0326656,49.854,0.04,0.06,0.03,1.543,1.960,0.18,3,9
2015-10-24T18:23:58.80Z,39.7060446,-75.0326655,49.842,-0.06,0.00,0.04,1.532,1.949,0.18,3,9
2015-10-24T18:23:59.00Z,39.7060442,-75.0326653,49.828,-0.10,0.04,0.04,1.520,1.936,0.18,3,9
2015-10-24T18:23:59.20Z,39.7060438,-75.0326654,49.786,-0.05,0.06,0.02,1.508,1.923,0.16,3,9
2015-10-24T18:23:59.40Z,39.7060434,-75.0326653,49.758,-0.05,0.06,-0.02,1.495,1.908,0.16,3,9
2015-10-24T18:23:59.60Z,39.7060432,-75.0326651,49.724,-0.01,0.12,-0.02,1.481,1.891,0.15,3,9
2015-10-24T18:23:59.80Z,39.7060431,-75.0326645,49.762,0.07,0.30,-0.18,1.468,1.874,0.16,3,9
2015-10-24T18:24:00.00Z,39.7060431,-75.0326644,49.698,0.10,0.17,0.04,1.455,1.858,0.15,3,9
2015-10-24T18:24:00.20Z,39.7060428,-75.0326644,49.667,0.02,0.06,0.01,1.442,1.842,0.12,3,9
2015-10-24T18:24:00.40Z,39.7060425,-75.0326643,49.634,0.02,0.00,0.06,1.429,1.827,0.22,3,9
2015-10-24T18:24:00.60Z,39.7060422,-75.0326645,49.625,0.05,-0.07,0.02,1.417,1.812,0.15,3,9
2015-10-24T18:24:00.80Z,39.7060421,-75.0326644,49.610,0.05,0.06,-0.04,1.405,1.798,0.15,3,9
2015-10-24T18:24:01.00Z,39.7060420,-75.0326639,49.642,0.06,0.16,-0.10,1.392,1.784,0.14,3,9
2015-10-24T18:24:01.20Z,39.7060420,-75.0326629,49.586,0.13,0.43,0.08,1.384,1.774,0.13,3,9
2015-10-24T18:24:01.40Z,39.7060420,-75.0326625,49.601,0.16,0.11,0.00,1.372,1.761,0.15,3,9
2015-10-24T18:24:01.60Z,39.7060418,-75.0326622,49.610,-0.03,0.09,0.04,1.362,1.749,0.15,3,9
2015-10-24T18:24:01.80Z,39.7060417,-75.0326620,49.597,0.02,0.04,0.06,1.352,1.737,0.20,3,9
2015-10-24T18:24:02.00Z,39.7060417,-75.0326620,49.588,0.03,0.03,0.03,1.343,1.725,0.18,3,9
2015-10-24T18:24:02.20Z,39.7060418,-75.0326619,49.611,0.05,0.01,0.01,1.336,1.714,0.20,3,9
