time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-05-28T12:33:01.40Z,39.7060729,-75.0327131,46.322,-0.03,-0.02,-0.02,11.165,9.211,0.12,3,7
2016-05-28T12:33:01.60Z,39.7060738,-75.0327093,46.176,-0.03,0.02,0.04,6.913,5.362,0.20,3,7
2016-05-28T12:33:02.40Z,39.7060779,-75.0327076,47.214,-0.04,-0.02,0.06,5.325,4.246,0.22,3,7
2016-05-28T12:33:02.60Z,39.7060785,-75.0327078,47.496,-0.18,-0.01,0.12,4.973,3.983,0.22,3,7
2016-05-28T12:33:02.80Z,39.7060789,-75.0327088,47.787,-0.07,0.00,0.10,4.680,3.782,0.24,3,7
2016-05-28T12:33:03.00Z,39.7060789,-75.0327104,47.994,-0.06,-0.04,0.12,4.450,3.629,0.24,3,7
2016-05-28T12:33:03.20Z,39.7060794,-75.0327118,48.239,-0.04,-0.19,0.01,4.244,3.492,0.15,3,7
2016-05-28T12:33:03.40Z,39.7060799,-75.0327131,48.370,-0.03,-0.55,0.04,4.029,3.335,0.13,3,7
2016-05-28T12:33:03.60Z,39.7060822,-75.0327123,48.584,-0.26,-0.49,0.08,3.864,3.257,0.25,3,7
2016-05-28T12:33:03.80Z,39.7060829,-75.0327122,48.518,-0.12,-0.18,0.20,3.702,3.154,0.26,3,7
2016-05-28T12:33:04.00Z,39.7060838,-75.0327112,48.426,-0.05,-0.01,0.08,3.549,3.043,0.28,3,7
2016-05-28T12:33:04.20Z,39.7060850,-75.0327098,48.351,0.00,-0.04,0.09,3.410,2.942,0.20,3,7
2016-05-28T12:33:04.40Z,39.7060859,-75.0327087,48.239,-0.03,-0.06,0.08,3.288,2.859,0.26,3,7
2016-05-28T12:33:04.60Z,39.7060877,-75.0327065,48.229,-0.01,-0.01,0.06,3.178,2.783,0.24,3,7
2016-05-28T12:33:04.80Z,39.7060893,-75.0327044,48.243,-0.02,0.05,0.03,3.081,2.719,0.18,3,7
2016-05-28T12:33:05.00Z,39.7060895,-75.0327038,48.142,-0.04,-0.03,0.07,2.993,2.660,0.29,3,7
2016-05-28T12:33:05.20Z,39.7060895,-75.0327035,48.035,0.08,0.01,-0.04,2.913,2.605,0.33,3,7
2016-05-28T12:33:05.40Z,39.7060901,-75.0327026,48.033,0.22,0.09,0.03,2.842,2.564,0.31,3,7
2016-05-28T12:33:05.60Z,39.7060901,-75.0327017,47.978,-0.03,0.20,0.04,2.782,2.531,0.13,3,7
2016-05-28T12:33:05.80Z,39.7060905,-75.0327007,47.922,0.07,0.24,0.03,2.726,2.498,0.17,3,7
2016-05-28T12:33:06.00Z,39.7060902,-75.0327001,47.800,-0.02,0.13,0.10,2.677,2.468,0.17,3,7
2016-05-28T12:33:06.20Z,39.7060889,-75.0327002,47.623,-0.22,0.17,-0.01,2.617,2.410,0.16,3,7
2016-05-28T12:33:06.40Z,39.7060880,-75.0327005,47.466,-0.15,0.05,0.02,2.561,2.355,0.19,3,7
2016-05-28T12:33:06.60Z,39.7060868,-75.0327012,47.267,-0.04,0.05,0.04,2.506,2.304,0.19,3,7
2016-05-28T12:33:06.80Z,39.7060867,-75.0327009,47.203,-0.04,0.02,0.04,2.455,2.259,0.21,3,7
2016-05-28T12:33:07.00Z,39.7060862,-75.0327010,47.118,-0.04,-0.03,0.00,2.406,2.214,0.17,3,7
2016-05-28T12:33:07.20Z,39.7060864,-75.0327008,47.068,-0.01,-0.09,0.04,2.361,2.172,0.15,3,7
2016-05-28T12:33:07.40Z,39.7060868,-75.0327001,47.079,-0.20,-0.08,0.05,2.320,2.136,0.23,3,7
2016-05-28T12:33:07.60Z,39.7060871,-75.0326999,47.057,0.00,-0.01,0.07,2.284,2.107,0.18,3,7
2016-05-28T12:33:07.80Z,39.7060879,-75.0326992,47.098,-0.05,0.00,0.08,2.251,2.079,0.23,3,7
2016-05-28T12:33:08.00Z,39.7060881,-75.0326993,47.142,-0.12,-0.18,0.05,2.225,2.060,0.21,3,7
2016-05-28T12:33:08.20Z,39.7060885,-75.0326992,47.153,-0.05,-0.01,0.08,2.202,2.044,0.25,3,7
2016-05-28T12:33:08.40Z,39.7060887,-75.0326988,47.135,0.00,0.10,0.12,2.179,2.029,0.17,3,7
2016-05-28T12:33:08.60Z,39.7060887,-75.0326984,47.121,0.00,0.08,0.06,2.149,1.997,0.14,3,7
2016-05-28T12:33:08.80Z,39.7060886,-75.0326984,47.077,0.02,-0.03,0.08,2.118,1.967,0.18,3,7
2016-05-28T12:33:09.00Z,39.7060884,-75.0326983,47.035,-0.01,-0.01,0.05,2.088,1.938,0.21,3,7
2016-05-28T12:33:09.20Z,39.7060881,-75.0326985,46.978,-0.06,-0.06,0.08,2.060,1.910,0.20,3,7
2016-05-28T12:33:09.40Z,39.7060878,-75.0326989,46.972,-0.15,-0.15,0.02,2.039,1.894,0.22,3,7
2016-05-28T12:33:09.60Z,39.7060874,-75.0326992,46.951,-0.20,-0.11,0.04,2.021,1.882,0.25,3,7
2016-05-28T12:33:09.80Z,39.7060874,-75.0326992,46.939,-0.06,0.00,0.06,2.002,1.868,0.24,3,7
2016-05-28T12:33:10.00Z,39.7060873,-75.0326996,46.914,-0.05,-0.06,0.05,1.982,1.853,0.23,3,7
2016-05-28T12:33:10.20Z,39.7060867,-75.0327003,46.847,-0.13,-0.13,0.03,1.960,1.838,0.22,3,7
2016-05-28T12:33:10.40Z,39.7060863,-75.0327008,46.764,0.00,-0.08,0.04,1.940,1.824,0.13,3,7
2016-05-28T12:33:10.60Z,39.7060859,-75.0327012,46.681,-0.08,-0.08,0.07,1.921,1.812,0.22,3,7
2016-05-28T12:33:10.80Z,39.7060858,-75.0327013,46.606,-0.04,-0.05,0.06,1.904,1.802,0.21,3,7
2016-05-28T12:33:11.00Z,39.7060858,-75.0327010,46.525,-0.01,0.07,0.02,1.887,1.791,0.10,3,7
2016-05-28T12:33:11.20Z,39.7060858,-75.0327004,46.419,0.09,0.27,0.04,1.873,1.782,0.15,3,7
2016-05-28T12:33:11.40Z,39.7060859,-75.0326995,46.376,0.01,0.36,0.02,1.852,1.759,0.10,3,7
2016-05-28T12:33:11.60Z,39.7060863,-75.0326990,46.337,0.15,0.18,0.06,1.831,1.738,0.13,3,7
2016-05-28T12:33:11.80Z,39.7060867,-75.0326995,46.314,0.21,-0.16,0.00,1.813,1.719,0.15,3,7
2016-05-28T12:33:12.00Z,39.7060867,-75.0326998,46.285,-0.09,-0.09,0.10,1.794,1.702,0.19,3,7
2016-05-28T12:33:12.20Z,39.7060867,-75.0326999,46.266,-0.09,0.00,0.07,1.777,1.688,0.22,3,7
2016-05-28T12:33:12.40Z,39.7060866,-75.0327001,46.238,-0.05,0.00,0.05,1.761,1.674,0.23,3,7
2016-05-28T12:33:12.60Z,39.7060866,-75.0327002,46.208,-0.04,0.00,0.06,1.746,1.661,0.22,3,7
2016-05-28T12:33:12.80Z,39.7060865,-75.0327003,46.174,-0.01,0.01,0.07,1.731,1.648,0.21,3,7
2016-05-28T12:33:13.00Z,39.7060864,-75.0327005,46.148,-0.05,0.01,0.05,1.716,1.636,0.22,3,7
2016-05-28T12:33:13.20Z,39.7060864,-75.0327007,46.128,0.03,-0.01,0.04,1.701,1.624,0.18,3,7
2016-05-28T12:33:13.40Z,39.7060863,-75.0327008,46.111,-0.06,0.00,0.05,1.687,1.612,0.23,3,7
2016-05-28T12:33:13.60Z,39.7060859,-75.0327011,46.094,-0.21,-0.05,0.06,1.673,1.598,0.20,3,7
2016-05-28T12:33:13.80Z,39.7060851,-75.0327024,46.037,-0.29,-0.49,0.13,1.663,1.593,0.19,3,7
2016-05-28T12:33:14.00Z,39.7060853,-75.0327029,46.065,-0.08,-0.22,0.13,1.653,1.586,0.19,3,7
2016-05-28T12:33:14.20Z,39.7060852,-75.0327031,46.044,-0.12,-0.07,0.10,1.644,1.580,0.27,3,7
2016-05-28T12:33:14.40Z,39.7060852,-75.0327029,46.033,-0.06,0.06,0.03,1.635,1.574,0.19,3,7
2016-05-28T12:33:14.60Z,39.7060852,-75.0327029,45.995,0.01,-0.06,0.07,1.626,1.568,0.16,3,7
2016-05-28T12:33:14.80Z,39.7060851,-75.0327028,45.962,-0.05,-0.02,0.04,1.617,1.561,0.28,3,7
2016-05-28T12:33:15.00Z,39.7060851,-75.0327027,45.930,0.01,-0.01,0.05,1.609,1.555,0.18,3,7
2016-05-28T12:33:15.20Z,39.7060850,-75.0327025,45.920,-0.05,0.03,0.01,1.600,1.546,0.23,3,7
2016-05-28T12:33:15.40Z,39.7060846,-75.0327024,45.876,-0.07,-0.01,-0.01,1.590,1.538,0.28,3,7
2016-05-28T12:33:15.60Z,39.7060845,-75.0327024,45.819,-0.04,-0.01,0.04,1.581,1.529,0.26,3,7
2016-05-28T12:33:15.80Z,39.7060844,-75.0327020,45.789,-0.03,0.13,0.00,1.573,1.522,0.10,3,7
2016-05-28T12:33:16.00Z,39.7060844,-75.0327013,45.748,0.05,0.24,0.05,1.565,1.517,0.13,3,7
2016-05-28T12:33:16.20Z,39.7060844,-75.0327006,45.718,0.01,0.31,0.06,1.558,1.510,0.12,3,7
2016-05-28T12:33:16.40Z,39.7060838,-75.0326999,45.626,-0.08,0.25,0.09,1.547,1.499,0.13,3,7
2016-05-28T12:33:16.60Z,39.7060834,-75.0326999,45.587,-0.22,-0.01,0.12,1.538,1.488,0.21,3,7
2016-05-28T12:33:16.80Z,39.7060833,-75.0326998,45.575,-0.14,-0.01,0.13,1.529,1.478,0.24,3,7
2016-05-28T12:33:17.00Z,39.7060836,-75.0326998,45.635,-0.06,0.00,0.06,1.521,1.469,0.24,3,7
2016-05-28T12:33:17.20Z,39.7060839,-75.0326997,45.658,-0.03,0.00,0.09,1.512,1.460,0.23,3,7
2016-05-28T12:33:17.40Z,39.7060840,-75.0326997,45.669,-0.03,-0.04,0.05,1.505,1.452,0.23,3,7
2016-05-28T12:33:17.60Z,39.7060843,-75.0326995,45.690,-0.04,-0.03,0.09,1.497,1.445,0.24,3,7
2016-05-28T12:33:17.80Z,39.7060844,-75.0326994,45.692,-0.04,-0.02,0.09,1.491,1.438,0.24,3,7
2016-05-28T12:33:18.00Z,39.7060846,-75.0326992,45.716,-0.05,0.01,0.07,1.484,1.432,0.25,3,7
2016-05-28T12:33:18.20Z,39.7060850,-75.0326992,45.758,-0.01,-0.03,0.05,1.477,1.425,0.22,3,7
2016-05-28T12:33:18.40Z,39.7060852,-75.0326991,45.778,-0.09,-0.05,0.11,1.471,1.419,0.25,3,7
2016-05-28T12:33:18.60Z,39.7060855,-75.0326989,45.809,0.01,0.00,0.06,1.465,1.413,0.21,3,7
2016-05-28T12:33:18.80Z,39.7060856,-75.0326989,45.818,-0.04,-0.04,0.04,1.458,1.407,0.23,3,7
2016-05-28T12:33:19.00Z,39.7060857,-75.0326988,45.835,-0.06,-0.01,0.06,1.451,1.398,0.24,3,7
2016-05-28T12:33:19.20Z,39.7060858,-75.0326986,45.848,-0.03,-0.01,0.05,1.443,1.390,0.23,3,7
2016-05-28T12:33:19.40Z,39.7060860,-75.0326985,45.875,-0.03,-0.01,0.05,1.437,1.383,0.24,3,7
2016-05-28T12:33:19.60Z,39.7060863,-75.0326986,45.918,-0.01,-0.05,0.07,1.431,1.378,0.20,3,7
2016-05-28T12:33:19.80Z,39.7060864,-75.0326985,45.954,-0.07,0.01,0.04,1.425,1.373,0.24,3,7
2016-05-28T12:33:20.00Z,39.7060865,-75.0326985,45.983,-0.03,-0.04,0.05,1.419,1.368,0.23,3,7
2016-05-28T12:33:20.20Z,39.7060866,-75.0326985,46.005,-0.07,-0.02,0.05,1.414,1.364,0.24,3,7
2016-05-28T12:33:20.40Z,39.7060866,-75.0326985,46.009,-0.04,-0.03,0.08,1.408,1.359,0.24,3,7
2016-05-28T12:33:20.60Z,39.7060868,-75.0326984,46.017,0.01,0.01,0.03,1.403,1.355,0.19,3,7
2016-05-28T12:33:20.80Z,39.7060868,-75.0326983,46.011,-0.04,-0.03,0.05,1.398,1.351,0.24,3,7
2016-05-28T12:33:21.00Z,39.7060869,-75.0326983,46.011,-0.05,-0.03,0.06,1.393,1.347,0.24,3,7
2016-05-28T12:33:21.20Z,39.7060869,-75.0326983,46.011,-0.01,-0.04,0.05,1.388,1.344,0.21,3,7
2016-05-28T12:33:21.40Z,39.7060870,-75.0326983,46.017,-0.03,0.00,0.07,1.383,1.341,0.24,3,7
2016-05-28T12:33:21.60Z,39.7060869,-75.0326983,46.022,-0.04,-0.02,0.05,1.378,1.335,0.24,3,7
2016-05-28T12:33:21.80Z,39.7060869,-75.0326984,46.022,-0.03,-0.03,0.08,1.372,1.330,0.23,3,7
2016-05-28T12:33:22.00Z,39.7060869,-75.0326985,46.035,-0.06,-0.04,0.06,1.368,1.326,0.23,3,7
2016-05-28T12:33:22.20Z,39.7060869,-75.0326985,46.049,0.01,-0.01,0.06,1.363,1.322,0.20,3,7
2016-05-28T12:33:22.40Z,39.7060869,-75.0326986,46.056,-0.03,-0.05,0.06,1.358,1.318,0.22,3,7
2016-05-28T12:33:22.60Z,39.7060868,-75.0326986,46.067,-0.06,-0.03,0.07,1.354,1.314,0.24,3,7
2016-05-28T12:33:22.80Z,39.7060867,-75.0326987,46.068,-0.03,-0.01,0.06,1.349,1.310,0.23,3,7
2016-05-28T12:33:23.00Z,39.7060866,-75.0326987,46.065,-0.02,-0.04,0.07,1.345,1.306,0.22,3,7
2016-05-28T12:33:23.20Z,39.7060864,-75.0326988,46.052,-0.05,-0.03,0.08,1.340,1.303,0.24,3,7
2016-05-28T12:33:23.40Z,39.7060863,-75.0326988,46.052,-0.01,-0.02,0.04,1.336,1.299,0.22,3,7
2016-05-28T12:33:23.60Z,39.7060862,-75.0326988,46.052,-0.03,0.00,0.04,1.332,1.296,0.24,3,7
2016-05-28T12:33:23.80Z,39.7060860,-75.0326989,46.043,-0.07,-0.02,0.08,1.328,1.292,0.24,3,7
2016-05-28T12:33:24.00Z,39.7060860,-75.0326989,46.050,-0.02,0.00,0.06,1.324,1.289,0.22,3,7
2016-05-28T12:33:24.20Z,39.7060858,-75.0326990,46.033,-0.05,-0.08,0.10,1.320,1.285,0.22,3,7
2016-05-28T12:33:24.40Z,39.7060858,-75.0326990,46.041,-0.07,-0.02,0.09,1.316,1.281,0.24,3,7
2016-05-28T12:33:24.60Z,39.7060857,-75.0326990,46.040,-0.05,-0.03,0.08,1.312,1.277,0.23,3,7
2016-05-28T12:33:24.80Z,39.7060857,-75.0326991,46.039,-0.06,-0.06,0.09,1.308,1.274,0.22,3,7
2016-05-28T12:33:25.00Z,39.7060856,-75.0326991,46.029,-0.03,-0.01,0.09,1.304,1.271,0.22,3,7
2016-05-28T12:33:25.20Z,39.7060855,-75.0326991,46.027,-0.03,-0.03,0.07,1.300,1.268,0.23,3,7
2016-05-28T12:33:25.40Z,39.7060855,-75.0326992,46.030,-0.04,-0.03,0.05,1.297,1.265,0.23,3,7
2016-05-28T12:33:25.60Z,39.7060855,-75.0326992,46.040,-0.01,0.00,0.03,1.293,1.262,0.23,3,7
2016-05-28T12:33:25.80Z,39.7060854,-75.0326992,46.040,-0.04,-0.03,0.07,1.290,1.260,0.23,3,7
2016-05-28T12:33:26.00Z,39.7060852,-75.0326993,46.035,-0.05,-0.03,0.05,1.287,1.257,0.24,3,7
2016-05-28T12:33:26.20Z,39.7060851,-75.0326993,46.030,-0.03,-0.02,0.08,1.284,1.254,0.23,3,7
2016-05-28T12:33:26.40Z,39.7060850,-75.0326993,46.035,-0.05,-0.03,0.07,1.281,1.252,0.23,3,7
2016-05-28T12:33:26.60Z,39.7060849,-75.0326994,46.025,-0.06,-0.05,0.09,1.278,1.249,0.23,3,7
