time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-05-28T14:10:53.60Z,39.6854117,-75.0364050,647.263,16.24,58.10,-9.09,211.042,393.180,1.78,3,4
2016-05-28T14:10:53.80Z,39.6855048,-75.0362449,645.566,16.31,58.17,-9.14,123.796,209.298,0.91,3,4
2016-05-28T14:10:54.20Z,39.6855048,-75.0362449,645.566,16.31,58.17,-9.14,123.796,209.298,0.91,3,4
2016-05-28T14:10:54.40Z,39.6856524,-75.0358936,673.582,16.45,58.05,-9.03,87.732,156.214,0.75,3,4
2016-05-28T14:10:54.60Z,39.6857305,-75.0357904,688.980,16.42,57.88,-9.02,79.679,141.813,0.76,3,4
2016-05-28T14:10:54.80Z,39.6860717,-75.0358199,761.180,16.34,58.00,-8.65,45.450,75.410,0.66,3,5
2016-05-28T14:10:55.00Z,39.6861617,-75.0357071,775.291,16.52,58.02,-8.55,37.509,59.654,0.65,3,5
2016-05-28T14:10:55.20Z,39.6861913,-75.0355619,776.001,16.46,57.99,-8.50,36.730,58.514,0.65,3,4
2016-05-28T14:10:55.40Z,39.6862187,-75.0354224,777.217,16.43,57.93,-8.42,36.053,57.536,0.66,3,4
2016-05-28T14:10:55.60Z,39.6862711,-75.0352993,784.012,16.42,57.91,-8.20,32.310,50.028,0.64,3,5
2016-05-28T14:10:55.80Z,39.6863148,-75.0351617,787.594,16.52,57.90,-8.11,30.075,45.728,0.62,3,5
2016-05-28T14:10:56.00Z,39.6863661,-75.0350783,800.013,16.53,57.91,-8.02,27.065,38.536,0.60,3,6
2016-05-28T14:10:56.20Z,39.6864068,-75.0349659,806.165,16.58,57.88,-7.99,24.812,33.516,0.57,3,6
2016-05-28T14:10:56.40Z,39.6864409,-75.0348348,809.167,16.47,57.75,-7.92,23.288,30.479,0.55,3,6
2016-05-28T14:10:56.60Z,39.6864741,-75.0346930,810.471,16.49,57.72,-7.94,22.099,28.252,0.44,3,6
2016-05-28T14:10:56.80Z,39.6865059,-75.0345522,811.159,16.53,57.65,-7.94,21.667,27.223,0.44,3,5
2016-05-28T14:10:57.00Z,39.6865377,-75.0344096,811.643,16.63,57.64,-7.95,21.327,26.433,0.43,3,5
2016-05-28T14:10:57.20Z,39.6865679,-75.0342721,813.036,16.68,57.61,-8.00,21.037,25.788,0.43,3,5
2016-05-28T14:10:57.40Z,39.6865978,-75.0341332,813.748,16.76,57.59,-7.99,20.757,25.198,0.42,3,5
2016-05-28T14:10:57.60Z,39.6866274,-75.0339953,814.447,16.85,57.58,-8.02,20.496,24.678,0.42,3,5
2016-05-28T14:10:57.80Z,39.6866576,-75.0338606,816.017,16.86,57.59,-8.03,20.247,24.203,0.42,3,5
2016-05-28T14:10:58.00Z,39.6866885,-75.0337260,817.975,16.71,57.60,-8.06,20.120,23.938,0.54,3,4
2016-05-28T14:10:58.20Z,39.6867183,-75.0335911,819.596,16.80,57.83,-8.08,20.090,23.851,0.57,3,4
2016-05-28T14:10:58.40Z,39.6867475,-75.0334567,821.103,16.65,57.62,-8.12,20.065,23.770,0.70,3,4
2016-05-28T14:10:58.60Z,39.6867767,-75.0333225,822.666,16.62,57.67,-8.17,20.047,23.696,0.75,3,4
2016-05-28T14:10:58.80Z,39.6868059,-75.0331894,824.361,16.58,57.60,-8.23,20.031,23.616,0.80,3,4
2016-05-28T14:10:59.00Z,39.6868346,-75.0330557,825.823,16.59,57.56,-8.29,20.025,23.544,0.84,3,4
2016-05-28T14:10:59.20Z,39.6868643,-75.0329233,827.395,16.70,57.43,-8.35,20.025,23.481,0.87,3,4
2016-05-28T14:10:59.40Z,39.6868931,-75.0327897,829.052,16.51,57.42,-8.40,20.031,23.425,0.88,3,4
2016-05-28T14:10:59.60Z,39.6869207,-75.0326544,830.643,16.19,57.60,-8.44,20.032,23.373,0.84,3,4
2016-05-28T14:10:59.80Z,39.6869509,-75.0325220,832.348,16.33,57.38,-8.49,20.038,23.332,0.82,3,4
2016-05-28T14:11:00.00Z,39.6869808,-75.0323885,834.160,16.37,57.50,-8.54,20.048,23.289,0.83,3,4
2016-05-28T14:11:00.20Z,39.6870110,-75.0322558,835.908,16.43,57.32,-8.56,20.065,23.259,0.82,3,4
2016-05-28T14:11:00.40Z,39.6870411,-75.0321227,837.420,16.46,57.22,-8.47,20.078,23.226,0.79,3,4
2016-05-28T14:11:00.60Z,39.6870707,-75.0319886,838.977,16.34,57.33,-8.38,20.089,23.199,0.73,3,4
2016-05-28T14:11:00.80Z,39.6871007,-75.0318545,840.519,16.30,57.51,-8.28,20.102,23.172,0.70,3,4
2016-05-28T14:11:01.20Z,39.6871627,-75.0315876,843.862,16.56,57.47,-8.17,19.932,22.978,0.61,3,4
2016-05-28T14:11:01.40Z,39.6872082,-75.0314536,846.338,17.13,57.38,-8.01,18.446,21.615,0.59,3,5
2016-05-28T14:11:01.60Z,39.6872499,-75.0313199,848.719,17.38,57.40,-7.97,17.086,20.375,0.53,3,5
2016-05-28T14:11:01.80Z,39.6872873,-75.0311854,850.713,17.54,57.37,-7.98,15.923,19.331,0.52,3,5
2016-05-28T14:11:02.00Z,39.6873230,-75.0310510,852.537,17.70,57.40,-7.98,14.979,18.503,0.50,3,5
2016-05-28T14:11:02.20Z,39.6873558,-75.0309176,854.217,17.40,57.44,-7.89,14.021,17.672,0.49,3,6
2016-05-28T14:11:02.40Z,39.6873893,-75.0307848,855.684,17.62,57.38,-7.80,13.208,16.983,0.49,3,6
2016-05-28T14:11:02.60Z,39.6874213,-75.0306513,856.901,17.50,57.39,-7.70,12.526,16.423,0.48,3,6
2016-05-28T14:11:02.80Z,39.6874544,-75.0305180,858.259,17.62,57.34,-7.64,11.998,16.006,0.59,3,6
2016-05-28T14:11:03.00Z,39.6874876,-75.0303850,859.393,17.50,57.19,-7.49,11.575,15.683,0.60,3,6
2016-05-28T14:11:03.20Z,39.6875214,-75.0302510,860.498,17.59,57.35,-7.32,11.128,15.357,0.65,3,7
2016-05-28T14:11:03.40Z,39.6875533,-75.0301168,861.849,17.52,57.33,-7.30,10.771,15.122,0.69,3,6
2016-05-28T14:11:03.60Z,39.6875836,-75.0299823,862.855,17.34,57.49,-7.21,10.497,14.942,0.71,3,7
2016-05-28T14:11:03.80Z,39.6876135,-75.0298485,863.702,17.24,57.44,-7.08,10.250,14.791,0.73,3,7
2016-05-28T14:11:04.00Z,39.6876466,-75.0297161,864.492,17.63,57.27,-6.88,10.022,14.659,0.71,3,7
2016-05-28T14:11:04.20Z,39.6876782,-75.0295826,865.436,17.52,57.35,-6.76,9.787,14.534,0.69,3,7
2016-05-28T14:11:04.40Z,39.6877111,-75.0294494,866.639,17.59,57.37,-6.70,9.574,14.427,0.68,3,7
2016-05-28T14:11:04.60Z,39.6877450,-75.0293163,868.114,17.78,57.37,-6.75,9.353,14.321,0.63,3,7
2016-05-28T14:11:04.80Z,39.6877782,-75.0291838,869.723,17.60,57.56,-6.89,9.142,14.282,0.90,3,6
2016-05-28T14:11:05.00Z,39.6878109,-75.0290502,870.931,17.68,57.66,-6.84,9.021,14.280,0.75,3,7
2016-05-28T14:11:05.20Z,39.6878427,-75.0289162,872.688,17.44,57.44,-6.93,8.916,14.279,0.64,3,7
2016-05-28T14:11:05.40Z,39.6878752,-75.0287819,874.170,17.37,57.48,-6.95,8.824,14.283,0.44,3,7
2016-05-28T14:11:05.60Z,39.6879076,-75.0286481,875.076,17.36,57.48,-6.85,8.732,13.961,0.44,3,8
2016-05-28T14:11:05.80Z,39.6879402,-75.0285150,876.295,17.47,57.51,-6.84,8.631,13.634,0.43,3,9
2016-05-28T14:11:06.00Z,39.6879729,-75.0283812,877.864,17.48,57.53,-6.81,8.538,13.436,0.43,3,9
2016-05-28T14:11:06.20Z,39.6880039,-75.0282458,879.325,17.43,57.53,-6.69,8.461,13.272,0.43,3,8
2016-05-28T14:11:06.40Z,39.6880358,-75.0281114,880.500,17.42,57.48,-6.65,8.387,13.120,0.43,3,8
2016-05-28T14:11:06.60Z,39.6880669,-75.0279769,882.154,17.47,57.60,-6.65,8.314,12.968,0.42,3,8
2016-05-28T14:11:06.80Z,39.6880968,-75.0278420,883.553,17.37,57.58,-6.58,8.241,12.818,0.42,3,8
2016-05-28T14:11:07.00Z,39.6881272,-75.0277074,885.047,17.32,57.62,-6.51,8.187,12.687,0.43,3,7
2016-05-28T14:11:07.20Z,39.6881580,-75.0275738,886.353,17.37,57.62,-6.48,8.130,12.543,0.42,3,7
2016-05-28T14:11:07.40Z,39.6881888,-75.0274384,887.888,17.36,57.67,-6.46,8.075,12.405,0.42,3,7
2016-05-28T14:11:07.60Z,39.6882208,-75.0273034,889.519,17.39,57.74,-6.44,8.013,12.270,0.42,3,7
2016-05-28T14:11:07.80Z,39.6882534,-75.0271687,891.272,17.56,57.76,-6.46,7.956,12.146,0.42,3,7
2016-05-28T14:11:08.00Z,39.6882862,-75.0270328,893.291,17.64,57.75,-6.56,7.907,12.041,0.42,3,7
2016-05-28T14:11:08.20Z,39.6883191,-75.0268973,895.093,17.73,57.82,-6.65,7.860,11.942,0.42,3,7
2016-05-28T14:11:08.40Z,39.6883518,-75.0267612,896.815,17.82,57.87,-6.70,7.808,11.843,0.39,3,7
2016-05-28T14:11:08.60Z,39.6883851,-75.0266260,898.462,17.89,57.90,-6.79,7.755,11.743,0.39,3,7
2016-05-28T14:11:08.80Z,39.6884176,-75.0264905,899.942,17.97,57.94,-6.81,7.706,11.647,0.40,3,7
2016-05-28T14:11:09.00Z,39.6884505,-75.0263550,901.468,17.90,58.02,-6.85,7.661,11.559,0.40,3,7
2016-05-28T14:11:09.20Z,39.6884846,-75.0262192,903.118,17.92,58.06,-6.85,7.618,11.474,0.40,3,7
2016-05-28T14:11:09.40Z,39.6885177,-75.0260835,904.720,17.79,58.06,-6.89,7.576,11.400,0.40,3,7
2016-05-28T14:11:09.60Z,39.6885493,-75.0259489,906.095,17.74,58.06,-6.85,7.527,11.320,0.40,3,8
2016-05-28T14:11:09.80Z,39.6885800,-75.0258141,907.269,17.64,58.12,-6.76,7.476,11.236,0.41,3,8
2016-05-28T14:11:10.00Z,39.6886108,-75.0256790,908.589,17.59,58.16,-6.73,7.424,11.157,0.40,3,8
2016-05-28T14:11:10.20Z,39.6886415,-75.0255438,909.906,17.43,58.17,-6.64,7.373,11.080,0.40,3,8
2016-05-28T14:11:10.40Z,39.6886726,-75.0254084,911.317,17.35,58.18,-6.60,7.322,11.000,0.41,3,8
2016-05-28T14:11:10.60Z,39.6887037,-75.0252727,912.784,17.37,58.31,-6.59,7.270,10.918,0.41,3,8
2016-05-28T14:11:10.80Z,39.6887346,-75.0251372,914.202,17.19,58.17,-6.53,7.220,10.838,0.42,3,8
2016-05-28T14:11:11.00Z,39.6887655,-75.0250014,915.641,17.24,58.28,-6.52,7.174,10.760,0.42,3,8
2016-05-28T14:11:11.20Z,39.6887972,-75.0248653,917.263,17.25,58.31,-6.62,7.128,10.685,0.42,3,8
2016-05-28T14:11:11.40Z,39.6888285,-75.0247294,918.675,17.20,58.30,-6.64,7.089,10.639,0.43,3,8
2016-05-28T14:11:11.60Z,39.6888602,-75.0245933,920.138,17.19,58.40,-6.68,7.051,10.597,0.43,3,8
2016-05-28T14:11:11.80Z,39.6888920,-75.0244570,921.670,17.24,58.41,-6.73,7.014,10.560,0.43,3,8
2016-05-28T14:11:12.00Z,39.6889237,-75.0243207,923.173,17.25,58.46,-6.76,6.980,10.526,0.44,3,8
2016-05-28T14:11:12.20Z,39.6889533,-75.0241846,924.521,17.09,58.39,-6.80,6.952,10.507,0.45,3,8
2016-05-28T14:11:12.40Z,39.6889831,-75.0240484,925.840,17.08,58.45,-6.82,6.923,10.480,0.45,3,8
2016-05-28T14:11:12.60Z,39.6890129,-75.0239122,927.186,17.06,58.48,-6.85,6.896,10.463,0.46,3,8
2016-05-28T14:11:12.80Z,39.6890424,-75.0237760,928.519,16.97,58.45,-6.85,6.871,10.447,0.46,3,8
2016-05-28T14:11:13.00Z,39.6890732,-75.0236396,929.881,17.06,58.50,-6.80,6.849,10.433,0.46,3,8
2016-05-28T14:11:13.20Z,39.6891042,-75.0235034,931.191,17.09,58.48,-6.73,6.826,10.419,0.46,3,8
2016-05-28T14:11:13.40Z,39.6891349,-75.0233672,932.549,17.19,58.43,-6.71,6.800,10.402,0.46,3,8
2016-05-28T14:11:13.60Z,39.6891663,-75.0232308,933.984,17.32,58.48,-6.72,6.776,10.385,0.46,3,8
2016-05-28T14:11:13.80Z,39.6891972,-75.0230944,935.539,17.22,58.42,-6.81,6.756,10.366,0.45,3,8
2016-05-28T14:11:14.00Z,39.6892279,-75.0229579,937.102,17.30,58.46,-6.95,6.734,10.343,0.45,3,8
2016-05-28T14:11:14.20Z,39.6892590,-75.0228214,938.650,17.30,58.49,-7.05,6.713,10.317,0.46,3,8
2016-05-28T14:11:14.40Z,39.6892903,-75.0226849,940.265,17.28,58.54,-7.14,6.693,10.288,0.46,3,8
2016-05-28T14:11:14.60Z,39.6893212,-75.0225485,941.902,17.32,58.48,-7.25,6.687,10.268,0.45,3,7
2016-05-28T14:11:14.80Z,39.6893523,-75.0224120,943.519,17.32,58.48,-7.36,6.679,10.248,0.45,3,7
2016-05-28T14:11:15.00Z,39.6893833,-75.0222755,945.073,17.36,58.50,-7.44,6.679,10.238,0.45,3,7
2016-05-28T14:11:15.20Z,39.6894135,-75.0221394,946.631,17.27,58.41,-7.50,6.678,10.223,0.44,3,7
2016-05-28T14:11:15.40Z,39.6894443,-75.0220034,948.050,17.38,58.36,-7.48,6.685,10.196,0.44,3,6
2016-05-28T14:11:15.60Z,39.6894756,-75.0218674,949.488,17.48,58.38,-7.40,6.692,10.170,0.70,3,6
2016-05-28T14:11:15.80Z,39.6895063,-75.0217315,950.885,17.47,58.29,-7.37,6.699,10.158,0.85,3,6
2016-05-28T14:11:16.00Z,39.6895371,-75.0215957,952.306,17.46,58.25,-7.40,6.714,10.158,0.88,3,6
2016-05-28T14:11:16.20Z,39.6895678,-75.0214600,953.871,17.44,58.21,-7.49,6.731,10.162,0.89,3,6
2016-05-28T14:11:16.40Z,39.6895991,-75.0213237,955.384,17.59,58.33,-7.51,6.740,10.169,0.52,3,6
2016-05-28T14:11:16.60Z,39.6896292,-75.0211882,956.699,17.56,58.25,-7.50,6.751,10.179,0.51,3,6
2016-05-28T14:11:16.80Z,39.6896584,-75.0210526,957.946,17.55,58.24,-7.51,6.762,10.191,0.51,3,6
2016-05-28T14:11:17.00Z,39.6896880,-75.0209169,959.393,17.38,58.26,-7.56,6.766,10.213,0.40,3,6
2016-05-28T14:11:17.20Z,39.6897211,-75.0207808,960.908,17.71,58.28,-7.48,6.770,10.235,0.41,3,6
2016-05-28T14:11:17.40Z,39.6897544,-75.0206448,962.483,17.88,58.26,-7.43,6.771,10.251,0.40,3,6
2016-05-28T14:11:17.60Z,39.6897869,-75.0205091,964.018,17.93,58.21,-7.42,6.772,10.262,0.41,3,6
2016-05-28T14:11:17.80Z,39.6898214,-75.0203729,965.646,18.21,58.22,-7.37,6.768,10.256,0.41,3,6
2016-05-28T14:11:18.00Z,39.6898547,-75.0202373,967.302,18.19,58.15,-7.41,6.761,10.214,0.41,3,6
2016-05-28T14:11:18.20Z,39.6898891,-75.0201012,968.974,18.40,58.14,-7.43,6.740,10.154,0.38,3,6
2016-05-28T14:11:18.40Z,39.6899247,-75.0199647,970.899,18.47,58.15,-7.48,6.699,10.054,0.37,3,7
2016-05-28T14:11:18.60Z,39.6899590,-75.0198284,972.507,18.64,58.13,-7.45,6.660,9.967,0.37,3,7
2016-05-28T14:11:18.80Z,39.6899926,-75.0196925,974.120,18.62,58.18,-7.51,6.624,9.887,0.39,3,7
2016-05-28T14:11:19.00Z,39.6900251,-75.0195569,975.433,18.71,58.20,-7.51,6.589,9.837,0.55,3,7
2016-05-28T14:11:19.20Z,39.6900590,-75.0194213,976.936,18.77,58.12,-7.48,6.549,9.794,0.74,3,7
2016-05-28T14:11:19.40Z,39.6900940,-75.0192864,978.577,18.88,57.89,-7.48,6.505,9.747,0.83,3,8
2016-05-28T14:11:19.60Z,39.6901291,-75.0191520,980.070,19.16,57.74,-7.44,6.459,9.709,0.77,3,8
2016-05-28T14:11:19.80Z,39.6901640,-75.0190172,981.480,19.41,57.77,-7.45,6.420,9.677,0.78,3,8
2016-05-28T14:11:20.00Z,39.6901992,-75.0188820,982.840,19.78,57.88,-7.49,6.379,9.649,0.49,3,8
2016-05-28T14:11:20.20Z,39.6902341,-75.0187477,984.160,19.76,57.66,-7.46,6.344,9.629,0.80,3,8
2016-05-28T14:11:20.40Z,39.6902693,-75.0186139,985.425,19.90,57.51,-7.42,6.312,9.616,0.79,3,8
2016-05-28T14:11:20.60Z,39.6903049,-75.0184805,986.623,20.09,57.34,-7.33,6.286,9.609,0.83,3,8
2016-05-28T14:11:20.80Z,39.6903413,-75.0183467,987.868,20.37,57.39,-7.27,6.267,9.610,0.86,3,8
2016-05-28T14:11:21.00Z,39.6903770,-75.0182141,989.242,20.28,57.08,-7.30,6.251,9.615,0.89,3,8
2016-05-28T14:11:21.20Z,39.6904136,-75.0180802,990.669,20.61,57.21,-7.38,6.245,9.626,1.04,3,8
2016-05-28T14:11:21.40Z,39.6904529,-75.0179447,992.175,21.19,57.57,-7.44,6.255,9.645,1.12,3,7
2016-05-28T14:11:21.60Z,39.6904916,-75.0178097,993.506,21.42,57.65,-7.40,6.270,9.666,1.20,3,7
2016-05-28T14:11:21.80Z,39.6905294,-75.0176763,994.884,21.36,57.35,-7.40,6.287,9.690,1.23,3,7
