time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-06-19T00:14:25.00Z,39.7057964,-75.0305094,55.371,1.91,6.05,-1.33,119.119,83.046,4.04,3,4
2016-06-19T00:14:25.20Z,39.7058143,-75.0305753,49.501,2.28,6.24,-1.29,90.426,56.237,3.92,3,4
2016-06-19T00:14:25.80Z,39.7058413,-75.0302920,41.460,3.20,7.87,-0.39,26.525,21.058,0.96,3,4
2016-06-19T00:14:26.00Z,39.7058484,-75.0303193,42.108,2.63,8.39,-0.17,21.252,17.180,0.58,3,6
2016-06-19T00:14:26.20Z,39.7058507,-75.0303124,40.548,2.33,8.46,-0.26,18.317,14.925,0.30,3,6
2016-06-19T00:14:26.40Z,39.7058404,-75.0303084,40.874,2.20,8.72,-0.05,16.074,13.376,0.27,3,6
2016-06-19T00:14:26.60Z,39.7058434,-75.0302972,41.917,2.27,8.64,0.08,14.326,12.042,0.26,3,6
2016-06-19T00:14:26.80Z,39.7058532,-75.0302791,45.572,2.12,8.62,0.11,12.992,10.472,0.23,3,7
2016-06-19T00:14:27.00Z,39.7058543,-75.0302638,44.211,2.29,8.72,-0.01,12.045,9.331,0.24,3,7
2016-06-19T00:14:27.20Z,39.7058545,-75.0302417,42.321,2.11,8.68,0.11,11.351,8.591,0.25,3,7
2016-06-19T00:14:27.40Z,39.7058589,-75.0302226,42.935,2.09,8.76,0.04,10.831,8.237,0.26,3,7
2016-06-19T00:14:27.60Z,39.7058666,-75.0302005,43.532,2.21,8.72,0.01,10.410,7.961,0.30,3,7
2016-06-19T00:14:27.80Z,39.7058709,-75.0301794,43.699,2.16,8.77,0.11,10.013,7.720,0.38,3,7
2016-06-19T00:14:28.00Z,39.7058769,-75.0301581,44.023,1.92,8.70,0.12,9.472,7.429,0.31,3,7
2016-06-19T00:14:28.20Z,39.7058815,-75.0301372,44.220,2.15,8.81,0.14,8.974,7.156,0.30,3,7
