time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-09-16T12:43:36.80Z,35.0336635,-79.1914217,448.810,24.17,-45.58,-8.29,117.220,135.421,2.19,3,4
2015-09-16T12:43:37.40Z,35.0336587,-79.1917363,435.674,23.04,-46.05,-8.62,37.379,27.059,0.67,3,5
2015-09-16T12:43:37.60Z,35.0336892,-79.1918408,437.122,22.58,-46.49,-8.59,36.037,23.756,1.10,3,4
2015-09-16T12:43:37.80Z,35.0337747,-79.1920219,435.259,22.15,-46.78,-8.60,27.118,20.644,0.67,3,6
2015-09-16T12:43:38.00Z,35.0338381,-79.1921562,436.907,21.64,-47.00,-8.59,21.684,19.867,0.55,3,7
2015-09-16T12:43:38.20Z,35.0338870,-79.1922703,436.738,21.28,-47.41,-8.38,17.964,17.744,0.51,3,9
2015-09-16T12:43:38.40Z,35.0339351,-79.1923923,437.216,21.12,-47.79,-8.41,15.305,15.675,0.43,3,10
2015-09-16T12:43:38.60Z,35.0339753,-79.1925115,436.883,20.29,-47.88,-8.32,13.558,13.997,0.42,3,10
2015-09-16T12:43:38.80Z,35.0340105,-79.1926249,437.367,19.97,-48.27,-8.29,12.066,12.553,0.40,3,10
2015-09-16T12:43:39.00Z,35.0340467,-79.1927338,438.935,19.61,-48.39,-8.16,10.979,11.502,0.31,3,10
2015-09-16T12:43:39.20Z,35.0340813,-79.1928449,440.308,19.15,-48.80,-8.03,10.185,10.745,0.37,3,11
2015-09-16T12:43:39.40Z,35.0341146,-79.1929517,442.348,18.89,-48.81,-7.95,9.689,10.281,0.48,3,11
2015-09-16T12:43:39.60Z,35.0341490,-79.1930606,444.231,18.49,-49.07,-7.90,9.301,9.924,0.50,3,11
2015-09-16T12:43:39.80Z,35.0341842,-79.1931746,446.075,18.14,-49.38,-7.79,8.886,9.583,0.34,3,11
2015-09-16T12:43:40.00Z,35.0342195,-79.1932833,447.965,17.48,-49.56,-7.77,8.518,9.276,0.34,3,11
2015-09-16T12:43:40.20Z,35.0342583,-79.1933909,450.010,17.28,-49.93,-7.61,8.201,9.005,0.34,3,11
