time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-09-16T11:48:49.40Z,35.0174695,-79.1943350,74.408,-0.06,0.03,-0.10,15.106,21.597,1.36,3,5
2015-09-16T11:48:49.60Z,35.0174727,-79.1943365,74.308,-0.04,-0.01,-0.03,10.053,11.155,0.71,3,5
2015-09-16T11:48:50.20Z,35.0174690,-79.1943355,75.380,0.01,0.01,0.01,7.600,9.966,0.44,3,5
2015-09-16T11:48:50.40Z,35.0174684,-79.1943349,75.585,0.02,-0.02,0.02,6.958,9.284,0.51,3,5
2015-09-16T11:48:50.60Z,35.0174678,-79.1943344,75.753,0.00,-0.03,0.02,6.461,8.725,0.41,3,5
2015-09-16T11:48:50.80Z,35.0174675,-79.1943338,75.877,0.02,0.02,0.02,6.060,8.258,0.44,3,5
2015-09-16T11:48:51.00Z,35.0174671,-79.1943333,76.022,0.00,0.01,0.01,5.730,7.861,0.44,3,5
2015-09-16T11:48:51.20Z,35.0174669,-79.1943324,76.078,0.03,-0.01,0.04,5.448,7.517,0.51,3,5
2015-09-16T11:48:51.40Z,35.0174667,-79.1943318,76.072,0.03,0.00,0.06,5.206,7.217,0.51,3,5
2015-09-16T11:48:51.60Z,35.0174664,-79.1943309,76.052,0.01,-0.02,0.04,4.994,6.953,0.47,3,5
2015-09-16T11:48:51.80Z,35.0174654,-79.1943300,76.190,0.02,0.00,0.07,4.808,6.719,0.49,3,5
2015-09-16T11:48:52.00Z,35.0174652,-79.1943291,76.252,0.03,0.01,0.05,4.640,6.503,0.49,3,5
2015-09-16T11:48:52.20Z,35.0174647,-79.1943281,76.318,0.06,-0.03,0.07,4.490,6.307,0.47,3,5
2015-09-16T11:48:52.40Z,35.0174641,-79.1943270,76.385,0.02,-0.02,0.07,4.354,6.129,0.46,3,5
2015-09-16T11:48:52.60Z,35.0174635,-79.1943260,76.444,0.02,0.01,0.06,4.230,5.966,0.46,3,5
2015-09-16T11:48:52.80Z,35.0174634,-79.1943251,76.409,0.03,0.00,0.05,4.116,5.815,0.46,3,5
2015-09-16T11:48:53.00Z,35.0174629,-79.1943241,76.431,0.00,0.02,0.04,4.012,5.676,0.39,3,5
2015-09-16T11:48:53.20Z,35.0174628,-79.1943232,76.423,0.06,-0.04,0.09,3.915,5.547,0.42,3,5
2015-09-16T11:48:53.40Z,35.0174625,-79.1943223,76.430,0.02,0.02,0.05,3.826,5.427,0.43,3,5
2015-09-16T11:48:53.60Z,35.0174620,-79.1943216,76.500,0.02,-0.01,0.05,3.742,5.316,0.43,3,5
2015-09-16T11:48:53.80Z,35.0174614,-79.1943210,76.590,0.03,0.00,0.04,3.665,5.211,0.43,3,5
2015-09-16T11:48:54.00Z,35.0174611,-79.1943209,76.642,0.08,-0.02,0.10,3.597,5.116,0.41,3,5
2015-09-16T11:48:54.20Z,35.0174607,-79.1943208,76.718,0.00,0.01,0.05,3.534,5.027,0.41,3,5
2015-09-16T11:48:54.40Z,35.0174604,-79.1943205,76.748,0.05,-0.01,0.09,3.474,4.943,0.42,3,5
