time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-09-20T12:58:18.80Z,35.0162809,-79.1942118,124.475,0.30,0.64,1.01,120.887,141.510,9.24,3,4
2015-09-20T12:58:19.00Z,35.0162724,-79.1942159,117.536,0.15,0.85,0.39,42.757,57.656,2.35,3,5
2015-09-20T12:58:19.20Z,35.0162851,-79.1941950,119.791,-0.17,0.70,-0.04,35.179,49.166,0.26,3,5
2015-09-20T12:58:19.40Z,35.0162524,-79.1941406,110.525,-0.29,0.37,-0.11,19.761,26.989,0.27,3,11
2015-09-20T12:58:19.60Z,35.0162516,-79.1940847,94.818,-0.68,0.00,0.11,13.814,18.978,0.27,3,11
2015-09-20T12:58:19.80Z,35.0162477,-79.1940754,91.169,-0.94,-0.07,-0.04,10.197,14.125,0.16,3,11
2015-09-20T12:58:20.00Z,35.0162509,-79.1940760,88.920,-0.76,0.19,-0.08,7.801,10.908,0.15,3,11
2015-09-20T12:58:20.20Z,35.0162423,-79.1940813,90.207,-0.75,0.49,0.24,6.141,8.629,0.17,3,11
2015-09-20T12:58:20.40Z,35.0162400,-79.1940870,91.170,-0.59,0.97,0.12,4.998,7.095,0.15,3,11
2015-09-20T12:58:20.60Z,35.0162335,-79.1940944,92.447,-0.75,0.80,0.06,4.222,5.917,0.14,3,11
2015-09-20T12:58:20.80Z,35.0162345,-79.1940972,93.496,-1.03,0.40,0.39,3.691,5.186,0.17,3,11
2015-09-20T12:58:21.00Z,35.0162356,-79.1940988,93.389,-1.20,0.32,0.12,3.321,4.625,0.18,3,11
2015-09-20T12:58:21.20Z,35.0162328,-79.1940982,93.475,-1.28,0.72,0.11,3.055,4.219,0.20,3,10
2015-09-20T12:58:21.40Z,35.0162314,-79.1940965,93.570,-1.06,1.03,0.52,2.835,3.928,0.21,3,10
2015-09-20T12:58:21.60Z,35.0162299,-79.1940914,93.715,-1.00,1.24,-0.07,2.671,3.692,0.16,3,10
2015-09-20T12:58:21.80Z,35.0162267,-79.1940881,93.903,-1.17,0.69,0.23,2.518,3.477,0.19,3,10
2015-09-20T12:58:22.00Z,35.0162265,-79.1940889,94.020,-1.27,0.56,-0.03,2.387,3.301,0.17,3,10
2015-09-20T12:58:22.20Z,35.0162242,-79.1940872,93.714,-1.33,1.07,-0.07,2.265,3.148,0.16,3,10
2015-09-20T12:58:22.40Z,35.0162213,-79.1940826,93.343,-0.81,0.99,0.15,2.152,3.006,0.17,3,10
2015-09-20T12:58:22.60Z,35.0162188,-79.1940797,93.044,-0.86,1.07,-0.10,2.069,2.892,0.15,3,10
2015-09-20T12:58:22.80Z,35.0162159,-79.1940773,92.654,-1.14,0.71,0.04,1.981,2.782,0.18,3,10
2015-09-20T12:58:23.00Z,35.0162135,-79.1940773,92.574,-1.20,0.44,0.02,1.894,2.679,0.18,3,10
2015-09-20T12:58:23.20Z,35.0162119,-79.1940758,92.529,-0.94,0.76,-0.09,1.812,2.587,0.15,3,10
2015-09-20T12:58:23.40Z,35.0162102,-79.1940749,92.624,-0.92,0.77,0.20,1.735,2.502,0.16,3,10
2015-09-20T12:58:23.60Z,35.0162077,-79.1940740,92.807,-0.84,1.16,-0.07,1.670,2.433,0.15,3,10
2015-09-20T12:58:23.80Z,35.0162052,-79.1940747,92.926,-1.13,0.74,0.17,1.603,2.366,0.18,3,10
2015-09-20T12:58:24.00Z,35.0162036,-79.1940746,93.168,-1.17,0.54,0.07,1.553,2.310,0.21,3,10
2015-09-20T12:58:24.20Z,35.0162014,-79.1940739,93.443,-0.78,0.87,-0.03,1.498,2.250,0.18,3,10
2015-09-20T12:58:24.40Z,35.0162000,-79.1940715,93.330,-0.75,0.94,0.26,1.453,2.198,0.21,3,10
2015-09-20T12:58:24.60Z,35.0161983,-79.1940690,93.400,-0.81,1.02,-0.10,1.418,2.155,0.17,3,10
2015-09-20T12:58:24.80Z,35.0161973,-79.1940666,93.238,-1.05,0.73,0.19,1.383,2.111,0.21,3,10
2015-09-20T12:58:25.00Z,35.0161953,-79.1940655,93.128,-1.12,0.47,0.06,1.352,2.068,0.20,3,10
2015-09-20T12:58:25.20Z,35.0161939,-79.1940639,93.034,-0.92,0.71,0.02,1.313,2.015,0.16,3,10
2015-09-20T12:58:25.40Z,35.0161921,-79.1940609,92.933,-0.79,0.96,0.13,1.280,1.968,0.16,3,10
2015-09-20T12:58:25.60Z,35.0161904,-79.1940586,92.970,-0.84,1.13,0.00,1.248,1.924,0.14,3,10
2015-09-20T12:58:25.80Z,35.0161895,-79.1940560,92.784,-0.71,0.83,0.08,1.219,1.881,0.16,3,10
2015-09-20T12:58:26.00Z,35.0161877,-79.1940550,92.746,-0.98,0.46,0.00,1.192,1.841,0.15,3,10
2015-09-20T12:58:26.20Z,35.0161865,-79.1940526,92.587,-0.76,0.71,-0.03,1.167,1.804,0.14,3,10
2015-09-20T12:58:26.40Z,35.0161860,-79.1940496,92.396,-0.43,0.95,0.23,1.144,1.771,0.16,3,10
2015-09-20T12:58:26.60Z,35.0161853,-79.1940472,92.398,-0.43,0.99,-0.06,1.123,1.741,0.14,3,10
2015-09-20T12:58:26.80Z,35.0161849,-79.1940458,92.356,-0.48,0.48,0.19,1.108,1.715,0.20,3,10
2015-09-20T12:58:27.00Z,35.0161838,-79.1940450,92.305,-0.70,0.24,0.24,1.096,1.695,0.22,3,10
2015-09-20T12:58:27.20Z,35.0161830,-79.1940445,92.332,-0.66,0.13,0.14,1.087,1.677,0.23,3,10
2015-09-20T12:58:27.40Z,35.0161820,-79.1940440,92.375,-0.66,0.08,-0.02,1.083,1.663,0.27,3,10
2015-09-20T12:58:27.60Z,35.0161824,-79.1940436,92.325,0.07,-0.04,0.10,1.075,1.652,0.26,3,9
2015-09-20T12:58:27.80Z,35.0161820,-79.1940434,92.299,-0.28,0.02,0.12,1.068,1.635,0.21,3,10
2015-09-20T12:58:28.00Z,35.0161815,-79.1940429,92.318,-0.12,0.21,0.15,1.061,1.620,0.23,3,10
2015-09-20T12:58:28.20Z,35.0161813,-79.1940424,92.327,-0.22,0.17,0.15,1.060,1.613,0.30,3,10
2015-09-20T12:58:28.40Z,35.0161819,-79.1940419,92.333,0.15,0.16,0.07,1.054,1.602,0.30,3,10
2015-09-20T12:58:28.60Z,35.0161817,-79.1940414,92.334,-0.02,0.17,0.01,1.051,1.594,0.21,3,10
2015-09-20T12:58:28.80Z,35.0161815,-79.1940405,92.270,-0.26,0.27,0.00,1.051,1.584,0.27,3,10
2015-09-20T12:58:29.00Z,35.0161811,-79.1940410,92.349,-0.12,-0.17,-0.20,1.045,1.571,0.31,3,10
2015-09-20T12:58:29.20Z,35.0161809,-79.1940408,92.350,-0.10,0.07,-0.17,1.041,1.563,0.26,3,10
2015-09-20T12:58:29.40Z,35.0161810,-79.1940411,92.326,-0.05,-0.18,-0.12,1.043,1.564,0.35,3,10
2015-09-20T12:58:29.60Z,35.0161808,-79.1940413,92.527,-0.25,0.18,-0.22,1.044,1.565,0.24,3,10
2015-09-20T12:58:29.80Z,35.0161801,-79.1940402,92.613,-0.33,0.52,-0.26,1.050,1.577,0.25,3,10
2015-09-20T12:58:30.00Z,35.0161794,-79.1940406,92.537,-0.39,-0.15,0.00,1.056,1.588,0.36,3,10
2015-09-20T12:58:30.20Z,35.0161783,-79.1940399,92.602,-0.69,0.19,-0.07,1.066,1.605,0.50,3,10
2015-09-20T12:58:30.40Z,35.0161779,-79.1940392,92.716,-0.29,0.33,-0.31,1.082,1.614,0.38,3,10
2015-09-20T12:58:30.60Z,35.0161772,-79.1940390,92.755,-0.36,0.05,-0.23,1.092,1.628,0.44,3,10
2015-09-20T12:58:30.80Z,35.0161776,-79.1940374,92.619,0.08,0.46,-0.10,1.097,1.633,0.27,3,10
2015-09-20T12:58:31.00Z,35.0161779,-79.1940366,92.665,0.17,0.38,-0.17,1.103,1.635,0.32,3,10
2015-09-20T12:58:31.20Z,35.0161775,-79.1940365,92.723,-0.15,0.09,-0.25,1.115,1.644,0.31,3,10
2015-09-20T12:58:31.40Z,35.0161766,-79.1940379,92.697,-0.37,-0.39,-0.05,1.130,1.653,0.55,3,10
2015-09-20T12:58:31.60Z,35.0161771,-79.1940396,92.860,0.04,-0.62,-0.20,1.145,1.674,0.43,3,10
