time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2016-08-05T20:08:07.60Z,39.7059335,-75.0297251,55.992,1.22,4.96,0.67,15.011,23.954,0.95,77.06079,12.11185,3,7
2016-08-05T20:08:07.80Z,39.7059229,-75.0297013,58.121,1.32,5.60,0.73,14.018,22.528,1.08,76.92201,13.01099,3,8
2016-08-05T20:08:08.00Z,39.7059180,-75.0296806,59.680,1.47,5.65,0.68,13.100,21.096,1.10,76.18225,13.14603,3,8
2016-08-05T20:08:08.20Z,39.7059176,-75.0296643,60.408,1.55,5.40,0.56,12.360,19.917,1.01,75.08885,13.11404,3,8
2016-08-05T20:08:08.40Z,39.7059185,-75.0296476,60.360,1.73,5.48,0.17,11.737,18.877,0.88,73.59409,11.44941,3,8
2016-08-05T20:08:08.60Z,39.7059222,-75.0296346,60.437,1.71,5.38,0.09,11.328,18.019,0.78,72.93581,11.02034,3,8
2016-08-05T20:08:08.80Z,39.7059243,-75.0296219,60.154,0.32,4.65,-0.08,10.970,17.274,0.78,77.07346,16.28615,3,8
2016-08-05T20:08:09.00Z,39.7059336,-75.0296104,59.230,1.61,4.86,0.07,10.518,16.293,0.94,74.31633,15.92727,3,9
2016-08-05T20:08:09.20Z,39.7059366,-75.0296005,59.457,1.66,4.16,0.02,10.320,15.768,1.09,72.02919,20.43234,3,8
2016-08-05T20:08:09.40Z,39.7059409,-75.0295898,59.616,2.02,4.50,0.04,10.128,15.313,1.02,68.48394,17.60410,3,8
2016-08-05T20:08:09.60Z,39.7059463,-75.0295783,59.607,2.00,5.07,0.04,9.960,14.924,0.94,68.46202,14.91288,3,8
2016-08-05T20:08:09.80Z,39.7059533,-75.0295661,59.001,1.96,5.02,0.28,9.703,14.393,0.88,68.55421,13.83741,3,9
2016-08-05T20:08:10.00Z,39.7059571,-75.0295535,58.603,1.54,5.38,0.25,9.475,13.929,0.93,71.46926,13.10507,3,9
2016-08-05T20:08:10.20Z,39.7059595,-75.0295396,58.383,1.15,5.78,0.05,9.265,13.510,0.93,75.48089,11.76899,3,9
2016-08-05T20:08:10.40Z,39.7059626,-75.0295276,58.280,1.72,4.77,-0.38,9.069,13.125,0.89,73.35208,14.44467,3,9
2016-08-05T20:08:10.60Z,39.7059657,-75.0295154,58.111,1.69,5.00,-0.52,8.879,12.757,0.84,72.20102,13.03223,3,9
2016-08-05T20:08:10.80Z,39.7059679,-75.0295031,58.156,1.85,4.80,-0.41,8.699,12.417,0.80,70.55323,13.05681,3,9
2016-08-05T20:08:11.00Z,39.7059710,-75.0294919,58.123,2.01,4.62,-0.67,8.526,12.087,0.78,68.57963,13.39767,3,9
2016-08-05T20:08:11.20Z,39.7059739,-75.0294810,57.954,1.97,4.58,-0.87,8.357,11.764,0.77,67.69862,13.95142,3,9
2016-08-05T20:08:11.40Z,39.7059769,-75.0294693,57.848,1.74,4.82,-0.87,8.201,11.472,0.77,69.03688,12.69305,3,9
2016-08-05T20:08:11.60Z,39.7059801,-75.0294574,57.705,1.62,4.86,-0.82,8.044,11.188,0.77,70.33508,12.45050,3,9
2016-08-05T20:08:11.80Z,39.7059822,-75.0294435,57.683,1.09,5.65,-0.56,7.895,10.923,0.78,75.42126,10.54913,3,9
2016-08-05T20:08:12.00Z,39.7059849,-75.0294305,57.744,1.38,5.23,-0.91,7.760,10.678,0.83,75.35073,12.09610,3,9
2016-08-05T20:08:12.20Z,39.7059871,-75.0294175,57.919,1.41,5.26,-1.10,7.641,10.458,0.85,75.17316,12.27783,3,9
2016-08-05T20:08:12.40Z,39.7059897,-75.0294048,58.007,1.31,5.36,-1.11,7.530,10.250,0.86,75.75275,12.17961,3,9
2016-08-05T20:08:12.60Z,39.7059930,-75.0293924,58.216,1.94,5.19,-1.05,7.416,10.041,0.81,72.62429,12.29247,3,9
2016-08-05T20:08:12.80Z,39.7059973,-75.0293806,58.251,1.71,4.92,-1.14,7.303,9.834,0.81,71.78483,12.74857,3,9
2016-08-05T20:08:13.00Z,39.7060015,-75.0293691,58.344,1.93,4.98,-1.38,7.198,9.641,0.81,70.33771,12.92205,3,9
2016-08-05T20:08:13.20Z,39.7060050,-75.0293571,58.469,1.61,5.15,-1.36,7.100,9.467,0.84,71.53480,12.35710,3,9
2016-08-05T20:08:13.40Z,39.7060076,-75.0293447,58.517,1.51,5.29,-1.12,7.005,9.304,0.81,72.85139,11.69952,3,9
2016-08-05T20:08:13.60Z,39.7060104,-75.0293329,58.740,1.86,4.94,-1.32,6.904,9.137,0.74,71.08790,11.68493,3,9
2016-08-05T20:08:13.80Z,39.7060113,-75.0293211,59.225,1.80,4.92,-1.34,6.752,8.883,0.72,70.44712,11.00665,3,9
2016-08-05T20:08:14.00Z,39.7060128,-75.0293091,59.627,1.63,5.06,-1.37,6.629,8.685,0.70,71.27766,11.22530,3,9
2016-08-05T20:08:14.20Z,39.7060158,-75.0292968,59.829,1.56,5.09,-1.31,6.522,8.516,0.72,72.09245,11.31305,3,9
2016-08-05T20:08:14.40Z,39.7060191,-75.0292852,60.037,1.75,4.87,-1.65,6.425,8.372,0.72,71.20220,11.72059,3,9
2016-08-05T20:08:14.60Z,39.7060212,-75.0292727,60.352,1.58,5.10,-1.57,6.337,8.241,0.73,71.99526,11.55745,3,9
2016-08-05T20:08:14.80Z,39.7060228,-75.0292596,60.706,1.41,5.17,-1.47,6.258,8.128,0.75,73.41172,11.38884,3,9
2016-08-05T20:08:15.00Z,39.7060264,-75.0292464,60.735,1.57,5.27,-1.17,6.196,8.043,0.76,73.42669,11.58332,3,9
2016-08-05T20:08:15.20Z,39.7060299,-75.0292342,60.774,1.61,4.86,-1.05,6.156,7.992,0.79,72.72069,13.95349,3,9
2016-08-05T20:08:15.40Z,39.7060331,-75.0292222,60.803,1.69,4.94,-0.86,6.126,7.954,0.89,72.01415,15.87397,3,9
2016-08-05T20:08:15.60Z,39.7060362,-75.0292096,60.837,1.66,4.96,-0.59,6.103,7.919,0.92,71.77483,16.83746,3,9
2016-08-05T20:08:15.80Z,39.7060393,-75.0291978,61.066,1.96,4.85,-0.91,6.090,7.909,0.98,70.02709,18.24107,3,8
2016-08-05T20:08:16.00Z,39.7060414,-75.0291852,61.387,1.77,4.92,-1.05,6.078,7.905,1.01,70.11421,17.52595,3,8
2016-08-05T20:08:16.20Z,39.7060434,-75.0291726,61.746,1.74,4.88,-1.11,6.069,7.907,1.01,70.22693,17.59055,3,8
2016-08-05T20:08:16.40Z,39.7060454,-75.0291598,62.240,1.86,5.07,-1.36,6.061,7.912,1.18,70.01200,16.47362,3,8
2016-08-05T20:08:16.60Z,39.7060475,-75.0291467,62.696,2.01,5.38,-1.57,6.056,7.919,1.20,69.75559,15.53052,3,8
2016-08-05T20:08:16.80Z,39.7060505,-75.0291340,63.011,2.15,5.31,-1.52,6.051,7.927,1.18,68.84164,15.51571,3,8
2016-08-05T20:08:17.00Z,39.7060535,-75.0291214,63.292,2.13,5.05,-1.35,6.047,7.941,1.19,68.01568,16.18703,3,8
2016-08-05T20:08:17.20Z,39.7060554,-75.0291081,63.543,1.59,5.32,-1.09,6.044,7.954,1.26,70.70711,16.08680,3,8
2016-08-05T20:08:17.40Z,39.7060579,-75.0290951,63.813,1.80,5.43,-1.16,6.043,7.970,1.25,71.22090,15.66434,3,8
2016-08-05T20:08:17.60Z,39.7060589,-75.0290817,64.083,0.92,5.37,-1.25,6.040,7.989,1.29,75.66428,16.06060,3,8
2016-08-05T20:08:17.80Z,39.7060602,-75.0290686,64.142,1.05,5.47,-0.74,6.033,8.007,1.09,77.52310,15.10048,3,8
2016-08-05T20:08:18.00Z,39.7060619,-75.0290547,64.223,1.23,5.52,-0.40,6.019,8.022,0.97,77.45566,14.19904,3,8
2016-08-05T20:08:18.20Z,39.7060642,-75.0290418,64.003,1.51,5.42,-0.08,6.002,8.033,0.93,75.94481,14.18861,3,8
2016-08-05T20:08:18.40Z,39.7060662,-75.0290285,63.837,1.45,5.42,0.18,5.980,8.031,0.91,75.44292,13.53430,3,8
2016-08-05T20:08:18.60Z,39.7060681,-75.0290149,63.794,1.68,5.40,0.32,5.946,8.013,0.84,73.98335,12.89311,3,8
2016-08-05T20:08:18.80Z,39.7060706,-75.0290015,63.613,1.69,5.36,0.57,5.911,7.994,0.85,73.24189,13.00367,3,8
2016-08-05T20:08:19.00Z,39.7060729,-75.0289878,63.399,1.55,5.66,0.60,5.880,7.980,0.87,74.02167,12.08702,3,8
2016-08-05T20:08:19.20Z,39.7060756,-75.0289736,63.310,1.65,5.55,0.54,5.851,7.966,0.86,73.74540,12.34847,3,8
2016-08-05T20:08:19.40Z,39.7060787,-75.0289606,63.194,1.88,5.23,0.49,5.829,7.953,0.93,72.23171,14.22850,3,8
2016-08-05T20:08:19.60Z,39.7060825,-75.0289483,63.215,2.33,4.82,0.36,5.808,7.952,0.86,68.42727,15.02609,3,8
2016-08-05T20:08:19.80Z,39.7060857,-75.0289351,63.182,1.90,5.41,0.28,5.786,7.948,0.90,69.69856,13.22542,3,8
2016-08-05T20:08:20.00Z,39.7060895,-75.0289213,63.267,2.42,5.42,0.38,5.763,7.955,0.84,67.75322,12.91087,3,7
2016-08-05T20:08:20.20Z,39.7060933,-75.0289075,63.117,2.23,5.60,0.51,5.741,7.968,0.86,68.00901,12.97889,3,7
2016-08-05T20:08:20.40Z,39.7060969,-75.0288940,63.077,1.94,5.57,0.23,5.722,7.934,0.91,69.27258,14.40292,3,8
2016-08-05T20:08:20.60Z,39.7061010,-75.0288810,62.798,2.21,5.80,0.21,5.708,7.905,0.94,69.21319,14.65941,3,8
2016-08-05T20:08:20.80Z,39.7061042,-75.0288673,62.674,1.78,5.83,0.13,5.699,7.878,0.93,71.01019,15.37702,3,8
2016-08-05T20:08:21.00Z,39.7061077,-75.0288532,62.538,1.95,5.93,0.35,5.689,7.850,0.91,71.42682,14.46007,3,8
2016-08-05T20:08:21.20Z,39.7061108,-75.0288391,62.382,1.85,6.03,0.48,5.677,7.821,0.92,72.19677,14.18609,3,8
2016-08-05T20:08:21.40Z,39.7061127,-75.0288243,62.161,1.25,6.31,0.58,5.666,7.776,0.92,75.53184,14.01421,3,9
2016-08-05T20:08:21.60Z,39.7061139,-75.0288096,61.925,0.78,6.14,0.58,5.652,7.725,0.89,79.24441,13.73150,3,9
2016-08-05T20:08:21.80Z,39.7061143,-75.0287956,61.948,0.30,5.77,0.09,5.635,7.679,0.87,82.88649,14.69683,3,9
2016-08-05T20:08:22.00Z,39.7061163,-75.0287820,62.098,1.18,5.94,-0.50,5.621,7.635,0.86,80.79220,14.40358,3,9
2016-08-05T20:08:22.20Z,39.7061190,-75.0287677,62.414,1.56,5.77,-0.76,5.605,7.588,0.87,77.71964,13.95950,3,9
2016-08-05T20:08:22.40Z,39.7061216,-75.0287532,62.754,1.61,5.75,-0.73,5.590,7.550,0.85,75.99825,13.65562,3,9
2016-08-05T20:08:22.60Z,39.7061245,-75.0287388,63.075,1.84,5.65,-0.68,5.575,7.511,0.90,73.93620,13.44500,3,9
2016-08-05T20:08:22.80Z,39.7061281,-75.0287258,63.446,2.15,5.19,-0.91,5.564,7.479,0.90,70.92993,14.41657,3,9
2016-08-05T20:08:23.00Z,39.7061324,-75.0287129,63.774,2.61,5.53,-1.19,5.559,7.453,0.91,67.78172,14.33657,3,9
2016-08-05T20:08:23.20Z,39.7061366,-75.0286994,64.219,2.55,5.76,-1.54,5.550,7.431,0.92,66.89346,13.33505,3,9
2016-08-05T20:08:23.40Z,39.7061402,-75.0286847,64.807,2.34,5.75,-1.67,5.531,7.406,0.90,67.39615,12.90824,3,9
2016-08-05T20:08:23.60Z,39.7061436,-75.0286701,65.068,2.25,6.00,-1.47,5.514,7.387,0.89,68.46645,12.58315,3,9
2016-08-05T20:08:23.80Z,39.7061472,-75.0286557,65.388,2.18,6.02,-1.54,5.504,7.367,0.86,69.29315,12.30878,3,9
2016-08-05T20:08:24.00Z,39.7061500,-75.0286408,65.844,1.86,6.28,-1.77,5.493,7.350,0.86,71.47910,11.84027,3,9
2016-08-05T20:08:24.20Z,39.7061533,-75.0286268,66.234,2.00,5.99,-1.92,5.481,7.334,0.82,71.49552,12.10242,3,9
2016-08-05T20:08:24.40Z,39.7061567,-75.0286116,66.533,2.15,6.37,-1.68,5.458,7.308,0.77,71.41996,10.75818,3,9
2016-08-05T20:08:24.60Z,39.7061602,-75.0285960,66.610,1.96,6.17,-1.44,5.435,7.288,0.75,71.88077,10.94455,3,9
2016-08-05T20:08:24.80Z,39.7061632,-75.0285802,66.702,1.96,6.38,-1.14,5.409,7.262,0.70,72.43569,10.41075,3,9
2016-08-05T20:08:25.00Z,39.7061667,-75.0285648,66.625,1.94,6.26,-0.96,5.379,7.232,0.64,72.63796,10.12936,3,9
2016-08-05T20:08:25.20Z,39.7061700,-75.0285497,66.489,1.86,6.45,-0.65,5.349,7.203,0.64,73.28149,9.91313,3,9
2016-08-05T20:08:25.40Z,39.7061730,-75.0285346,66.334,1.61,6.48,-0.45,5.321,7.174,0.67,74.61711,10.39541,3,9
2016-08-05T20:08:25.60Z,39.7061760,-75.0285198,66.043,1.66,6.74,-0.20,5.281,7.147,0.69,75.41434,9.93855,3,9
2016-08-05T20:08:25.80Z,39.7061791,-75.0285044,65.995,1.96,6.62,-0.41,5.214,7.119,0.67,74.40255,9.32316,3,9
2016-08-05T20:08:26.00Z,39.7061820,-75.0284886,65.825,2.04,6.44,-0.21,5.144,7.084,0.65,73.35468,8.86716,3,9
2016-08-05T20:08:26.20Z,39.7061858,-75.0284736,65.807,2.26,6.43,-0.33,5.129,7.054,0.71,72.23197,10.54416,3,8
2016-08-05T20:08:26.40Z,39.7061876,-75.0284569,65.543,1.63,6.36,-0.13,5.064,7.029,0.73,74.26140,8.64037,3,9
2016-08-05T20:08:26.60Z,39.7061912,-75.0284429,65.000,1.84,6.50,0.42,5.053,7.009,0.80,74.23854,11.90431,3,8
2016-08-05T20:08:26.80Z,39.7061936,-75.0284279,64.742,1.50,6.21,0.38,5.028,6.996,0.83,75.39099,11.26398,3,9
2016-08-05T20:08:27.00Z,39.7061953,-75.0284125,64.605,1.07,6.56,0.28,5.006,6.991,0.86,78.10481,11.21642,3,9
2016-08-05T20:08:27.20Z,39.7061972,-75.0283970,64.639,1.24,6.49,-0.19,4.990,6.985,0.91,78.63522,11.72416,3,9
2016-08-05T20:08:27.40Z,39.7061983,-75.0283815,64.833,0.74,6.41,-0.54,4.979,6.989,0.90,80.93299,12.26738,3,9
2016-08-05T20:08:27.60Z,39.7062000,-75.0283668,64.815,0.93,6.25,-0.38,4.969,6.992,0.89,81.23948,12.44452,3,9
2016-08-05T20:08:27.80Z,39.7062020,-75.0283521,64.720,1.21,6.31,-0.28,4.960,6.986,0.88,80.20096,12.44350,3,9
2016-08-05T20:08:28.00Z,39.7062053,-75.0283383,64.564,1.65,5.97,-0.02,4.959,6.976,0.96,77.60779,13.65668,3,9
2016-08-05T20:08:28.20Z,39.7062089,-75.0283245,64.498,1.93,5.90,-0.10,4.962,6.964,0.99,74.87469,14.34844,3,9
2016-08-05T20:08:28.40Z,39.7062127,-75.0283100,64.486,1.80,5.89,0.21,4.959,6.951,0.80,73.84887,12.70558,3,9
2016-08-05T20:08:28.60Z,39.7062165,-75.0282958,64.308,1.95,5.98,0.56,4.955,6.940,0.88,72.82299,11.76912,3,9
2016-08-05T20:08:28.80Z,39.7062200,-75.0282810,64.225,1.84,6.23,0.68,4.955,6.935,0.95,73.15248,12.37816,3,9
2016-08-05T20:08:29.00Z,39.7062240,-75.0282668,64.193,2.23,5.87,0.31,4.964,6.938,1.03,71.33264,13.50782,3,9
2016-08-05T20:08:29.20Z,39.7062278,-75.0282519,64.235,1.92,6.06,0.41,4.979,6.945,1.02,71.82517,14.52273,3,9
2016-08-05T20:08:29.40Z,39.7062320,-75.0282372,64.269,2.02,5.83,0.38,4.994,6.947,0.99,71.36754,14.96111,3,9
2016-08-05T20:08:29.60Z,39.7062358,-75.0282245,64.089,1.85,5.50,0.11,4.994,6.925,0.91,71.39334,14.26736,3,9
2016-08-05T20:08:29.80Z,39.7062376,-75.0282120,63.684,1.10,5.31,0.50,4.985,6.899,0.84,74.63329,15.23190,3,9
2016-08-05T20:08:30.00Z,39.7062390,-75.0282006,63.035,0.78,5.07,1.01,4.972,6.871,0.82,77.84276,15.69083,3,9
2016-08-05T20:08:30.20Z,39.7062405,-75.0281893,62.590,0.78,4.96,0.95,4.957,6.849,0.81,79.50454,15.41384,3,9
2016-08-05T20:08:30.40Z,39.7062449,-75.0281773,62.626,1.92,4.82,0.35,4.939,6.823,0.91,73.10586,13.44085,3,9
2016-08-05T20:08:30.60Z,39.7062494,-75.0281650,62.871,1.73,4.87,0.16,4.922,6.803,0.87,71.74413,13.08276,3,9
2016-08-05T20:08:30.80Z,39.7062535,-75.0281528,63.406,1.31,4.62,-0.15,4.911,6.797,0.84,72.80560,14.92922,3,9
2016-08-05T20:08:31.00Z,39.7062565,-75.0281419,63.648,1.24,4.34,-0.41,4.910,6.794,0.86,73.33285,16.79586,3,9
2016-08-05T20:08:31.20Z,39.7062590,-75.0281317,63.703,0.92,4.23,0.03,4.905,6.790,0.77,75.64073,15.85864,3,9
2016-08-05T20:08:31.40Z,39.7062621,-75.0281218,63.717,1.32,4.13,0.22,4.897,6.782,0.77,73.85425,14.85721,3,9
2016-08-05T20:08:31.60Z,39.7062656,-75.0281128,63.765,1.53,3.68,0.12,4.892,6.775,0.83,71.21219,17.69247,3,9
2016-08-05T20:08:31.80Z,39.7062687,-75.0281042,63.748,1.39,3.74,0.00,4.889,6.772,0.90,70.50560,19.85624,3,9
2016-08-05T20:08:32.00Z,39.7062717,-75.0280948,63.735,1.30,3.63,0.32,4.884,6.765,0.91,70.44564,20.79323,3,9
2016-08-05T20:08:32.20Z,39.7062738,-75.0280855,63.585,1.29,3.36,0.65,4.873,6.759,0.93,69.75204,21.88633,3,9
2016-08-05T20:08:32.40Z,39.7062754,-75.0280767,63.480,1.00,3.41,0.68,4.858,6.749,0.87,71.77474,21.39415,3,9
2016-08-05T20:08:32.60Z,39.7062772,-75.0280681,63.409,0.78,3.32,0.76,4.839,6.732,0.82,74.15450,22.15808,3,9
2016-08-05T20:08:32.80Z,39.7062799,-75.0280605,63.145,0.88,3.10,0.55,4.803,6.680,0.77,74.19647,19.03329,3,9
2016-08-05T20:08:33.00Z,39.7062819,-75.0280540,62.931,0.75,2.97,0.39,4.775,6.639,0.72,75.01142,18.80209,3,9
2016-08-05T20:08:33.20Z,39.7062843,-75.0280468,62.910,1.02,2.94,0.29,4.748,6.601,0.69,72.79387,17.31596,3,9
2016-08-05T20:08:33.40Z,39.7062862,-75.0280402,62.676,0.89,2.79,0.42,4.722,6.560,0.69,72.56808,18.33923,3,9
2016-08-05T20:08:33.60Z,39.7062870,-75.0280341,62.378,0.67,2.58,0.57,4.701,6.532,0.69,73.80256,21.48669,3,9
2016-08-05T20:08:33.80Z,39.7062880,-75.0280280,62.256,0.53,2.52,0.35,4.684,6.506,0.70,75.83670,22.51464,3,9
2016-08-05T20:08:34.00Z,39.7062892,-75.0280222,62.186,0.58,2.39,0.39,4.667,6.482,0.69,76.07335,23.41968,3,9
2016-08-05T20:08:34.20Z,39.7062905,-75.0280168,62.081,0.73,2.35,0.26,4.649,6.458,0.68,74.34604,22.87696,3,9
2016-08-05T20:08:34.40Z,39.7062919,-75.0280110,62.058,0.80,2.18,0.14,4.632,6.439,0.69,72.18416,23.85882,3,9
2016-08-05T20:08:34.60Z,39.7062933,-75.0280061,62.008,0.40,2.10,0.13,4.615,6.420,0.64,75.39849,26.27120,3,9
2016-08-05T20:08:34.80Z,39.7062946,-75.0280020,61.864,0.45,1.95,0.19,4.597,6.399,0.62,76.17776,27.50927,3,9
2016-08-05T20:08:35.00Z,39.7062950,-75.0279982,61.567,0.35,1.79,0.12,4.566,6.377,0.60,77.50281,27.70069,3,9
2016-08-05T20:08:35.20Z,39.7062953,-75.0279942,61.266,0.28,1.81,0.34,4.541,6.354,0.62,79.34976,28.15737,3,9
2016-08-05T20:08:35.40Z,39.7062956,-75.0279898,61.054,0.43,1.65,0.75,4.525,6.351,0.73,77.75789,35.14539,3,9
2016-08-05T20:08:35.60Z,39.7062957,-75.0279861,60.791,0.33,1.57,0.67,4.513,6.351,0.74,77.86931,39.49142,3,9
2016-08-05T20:08:35.80Z,39.7062958,-75.0279822,60.493,0.36,1.77,0.51,4.508,6.351,0.75,78.23498,36.06715,3,9
2016-08-05T20:08:36.00Z,39.7062970,-75.0279768,60.462,0.56,1.74,0.55,4.503,6.352,0.86,75.13861,35.70217,3,9
2016-08-05T20:08:36.20Z,39.7062980,-75.0279729,60.308,0.50,1.46,0.68,4.503,6.355,0.88,73.55014,43.62591,3,9
2016-08-05T20:08:36.40Z,39.7062987,-75.0279687,60.347,-0.05,1.35,0.53,4.504,6.357,0.87,73.55014,43.62891,3,9
2016-08-05T20:08:36.60Z,39.7062987,-75.0279638,60.310,0.01,1.42,0.67,4.494,6.354,0.74,81.52132,44.13071,3,9
2016-08-05T20:08:36.80Z,39.7062989,-75.0279595,60.278,0.02,1.41,0.60,4.483,6.350,0.71,85.44923,43.90050,3,9
2016-08-05T20:08:37.00Z,39.7062994,-75.0279554,60.399,-0.05,1.33,0.39,4.473,6.347,0.66,88.68979,44.61873,3,9
2016-08-05T20:08:37.20Z,39.7062988,-75.0279524,60.079,-0.16,1.17,0.56,4.460,6.344,0.64,88.68979,44.62137,3,9
2016-08-05T20:08:37.40Z,39.7062992,-75.0279493,60.124,-0.02,0.98,0.53,4.452,6.345,0.67,88.68979,44.62362,3,9
2016-08-05T20:08:37.60Z,39.7062996,-75.0279470,59.881,-0.13,0.94,0.60,4.440,6.334,0.72,88.68979,44.62589,3,9
2016-08-05T20:08:37.80Z,39.7062995,-75.0279448,59.548,-0.07,1.00,0.79,4.429,6.325,0.74,88.68979,44.62847,3,9
2016-08-05T20:08:38.00Z,39.7062993,-75.0279426,59.240,-0.24,1.08,0.82,4.423,6.320,0.79,88.68979,44.63124,3,9
2016-08-05T20:08:38.20Z,39.7062984,-75.0279413,58.825,-0.48,0.67,1.02,4.424,6.319,1.00,88.68979,44.63389,3,9
2016-08-05T20:08:38.40Z,39.7062974,-75.0279402,58.458,-0.43,0.64,1.05,4.428,6.319,0.99,88.68979,44.63651,3,9
2016-08-05T20:08:38.60Z,39.7062964,-75.0279391,58.160,-0.46,0.62,1.00,4.431,6.318,0.98,88.68979,44.63905,3,9
2016-08-05T20:08:38.80Z,39.7062952,-75.0279380,57.970,-0.57,0.49,0.94,4.434,6.317,1.00,88.68979,44.64146,3,9
2016-08-05T20:08:39.00Z,39.7062952,-75.0279362,57.982,-0.34,0.59,0.88,4.439,6.319,1.05,88.68979,44.64370,3,9
2016-08-05T20:08:39.20Z,39.7062957,-75.0279347,57.962,-0.19,0.42,0.98,4.442,6.316,1.05,88.68979,44.64587,3,9
2016-08-05T20:08:39.40Z,39.7062968,-75.0279334,57.894,0.06,0.45,0.98,4.441,6.307,1.01,88.68979,44.64804,3,9
2016-08-05T20:08:39.60Z,39.7062970,-75.0279318,57.831,-0.20,0.59,0.87,4.442,6.298,1.08,88.68979,44.65022,3,9
2016-08-05T20:08:39.80Z,39.7062963,-75.0279307,57.679,-0.38,0.43,0.76,4.445,6.290,1.15,88.68979,44.65254,3,9
2016-08-05T20:08:40.00Z,39.7062964,-75.0279291,57.663,-0.34,0.36,0.85,4.449,6.281,1.19,88.68979,44.65494,3,9
2016-08-05T20:08:40.20Z,39.7062965,-75.0279270,57.579,-0.42,0.66,1.07,4.448,6.263,1.23,88.68979,44.65762,3,9
2016-08-05T20:08:40.40Z,39.7062970,-75.0279266,57.442,0.12,0.12,0.78,4.447,6.248,1.12,88.68979,44.65987,3,9
2016-08-05T20:08:40.60Z,39.7062972,-75.0279258,57.189,0.02,0.31,1.00,4.445,6.240,1.13,88.68979,44.66216,3,9
2016-08-05T20:08:40.80Z,39.7062973,-75.0279251,56.986,0.04,0.16,0.94,4.442,6.234,1.08,88.68979,44.66433,3,9
2016-08-05T20:08:41.00Z,39.7062967,-75.0279256,56.818,-0.52,-0.19,0.70,4.435,6.229,1.06,88.68979,44.66646,3,9
2016-08-05T20:08:41.20Z,39.7062955,-75.0279266,56.493,-0.66,-0.11,0.72,4.428,6.228,1.07,88.68979,44.66863,3,9
2016-08-05T20:08:41.40Z,39.7062939,-75.0279267,56.187,-0.77,-0.04,0.86,4.423,6.227,1.02,88.68979,44.67096,3,9
2016-08-05T20:08:41.60Z,39.7062926,-75.0279263,55.813,-0.46,0.08,0.83,4.417,6.224,0.91,88.68979,44.67288,3,9
2016-08-05T20:08:41.80Z,39.7062903,-75.0279253,55.767,-1.18,0.52,0.07,4.410,6.221,1.14,126.15482,39.93404,3,9
2016-08-05T20:08:42.00Z,39.7062892,-75.0279242,55.727,-0.93,0.21,0.37,4.408,6.216,1.07,126.15482,39.93646,3,9
2016-08-05T20:08:42.20Z,39.7062898,-75.0279237,55.804,0.06,-0.04,0.36,4.412,6.207,1.11,126.15482,39.93897,3,9
2016-08-05T20:08:42.40Z,39.7062894,-75.0279230,55.761,-0.61,0.44,0.50,4.407,6.200,0.82,126.15482,39.94099,3,9
2016-08-05T20:08:42.60Z,39.7062892,-75.0279227,55.665,-0.33,-0.03,0.52,4.406,6.190,0.98,126.15482,39.94320,3,9
2016-08-05T20:08:42.80Z,39.7062886,-75.0279227,55.601,-0.43,0.00,0.47,4.411,6.184,1.03,126.15482,39.94553,3,9
