time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-01-31T16:38:47.40Z,28.2447629,-82.1511142,262.258,44.21,4.46,-4.79,33.557,67.141,1.97,3,6
2016-01-31T16:38:47.60Z,28.2448434,-82.1510995,262.811,44.23,4.41,-4.95,22.906,28.561,1.08,3,7
2016-01-31T16:38:48.00Z,28.2450154,-82.1510848,265.454,44.11,4.17,-5.08,14.178,21.547,0.28,3,7
2016-01-31T16:38:48.20Z,28.2450865,-82.1510659,265.655,44.12,4.05,-4.97,10.964,17.363,0.27,3,8
2016-01-31T16:38:48.40Z,28.2451626,-82.1510671,266.129,44.11,3.92,-4.86,8.629,14.386,0.27,3,8
2016-01-31T16:38:48.60Z,28.2452378,-82.1510567,266.234,44.18,3.74,-4.75,7.100,12.228,0.26,3,8
2016-01-31T16:38:48.80Z,28.2453115,-82.1510485,267.820,44.20,3.64,-4.70,6.035,10.624,0.26,3,8
2016-01-31T16:38:49.00Z,28.2453883,-82.1510422,268.619,44.22,3.54,-4.62,5.246,9.423,0.26,3,8
2016-01-31T16:38:49.20Z,28.2454657,-82.1510327,269.182,44.24,3.49,-4.47,4.611,8.331,0.26,3,8
2016-01-31T16:38:49.40Z,28.2455434,-82.1510241,269.476,44.27,3.45,-4.38,4.142,7.515,0.26,3,8
2016-01-31T16:38:49.60Z,28.2456200,-82.1510126,269.950,44.30,3.40,-4.24,3.771,6.886,0.25,3,8
2016-01-31T16:38:49.80Z,28.2456975,-82.1510045,271.185,44.33,3.34,-4.02,3.478,6.379,0.25,3,8
2016-01-31T16:38:50.00Z,28.2457757,-82.1509958,272.143,44.33,3.35,-3.87,3.244,5.995,0.26,3,8
2016-01-31T16:38:50.20Z,28.2458540,-82.1509880,272.827,44.39,3.42,-3.73,3.067,5.722,0.27,3,8
2016-01-31T16:38:50.40Z,28.2459337,-82.1509801,273.661,44.40,3.50,-3.87,2.916,5.480,0.27,3,8
2016-01-31T16:38:50.60Z,28.2460139,-82.1509715,274.755,44.37,3.52,-4.10,2.786,5.264,0.27,3,8
2016-01-31T16:38:50.80Z,28.2460946,-82.1509640,275.762,44.34,3.56,-4.22,2.671,5.066,0.27,3,8
2016-01-31T16:38:51.00Z,28.2461744,-82.1509564,276.394,44.30,3.59,-4.33,2.571,4.892,0.28,3,7
