time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2016-04-24T20:08:26.81Z,39.7059656,-75.0327631,62.731,-0.05,-0.26,-0.94,40.162,73.492,4.28,3,8
2016-04-24T20:08:27.00Z,39.7060250,-75.0327468,47.854,0.35,-0.52,0.47,26.261,47.313,1.96,3,7
2016-04-24T20:08:27.40Z,39.7060250,-75.0327468,47.854,0.27,-0.39,0.02,26.261,47.313,0.21,3,7
2016-04-24T20:08:27.60Z,39.7059743,-75.0328615,50.040,0.06,-0.25,0.10,10.554,17.209,0.20,3,8
2016-04-24T20:08:27.80Z,39.7059776,-75.0328563,49.557,-0.32,-0.10,0.09,8.137,13.618,0.19,3,8
2016-04-24T20:08:28.00Z,39.7059885,-75.0328448,47.400,-0.43,-0.01,0.02,6.632,11.134,0.19,3,9
2016-04-24T20:08:28.20Z,39.7059918,-75.0328516,47.238,-0.29,-0.18,0.09,5.642,9.345,0.17,3,9
2016-04-24T20:08:28.40Z,39.7060008,-75.0328570,47.450,-0.11,-0.28,0.12,4.905,8.068,0.16,3,9
2016-04-24T20:08:28.60Z,39.7060046,-75.0328573,46.797,0.14,-0.31,0.14,4.372,7.109,0.23,3,9
2016-04-24T20:08:28.80Z,39.7060019,-75.0328574,47.217,0.15,-0.35,0.15,3.977,6.423,0.23,3,9
2016-04-24T20:08:29.00Z,39.7060021,-75.0328518,47.622,0.09,-0.32,0.29,3.628,5.847,0.23,3,9
2016-04-24T20:08:29.20Z,39.7060021,-75.0328488,47.351,0.00,-0.12,0.26,3.360,5.359,0.24,3,9
2016-04-24T20:08:29.40Z,39.7060037,-75.0328475,46.576,-0.21,0.05,0.27,3.138,4.978,0.23,3,8
2016-04-24T20:08:29.60Z,39.7060042,-75.0328491,46.242,-0.24,0.12,0.25,2.979,4.692,0.23,3,8
2016-04-24T20:08:29.80Z,39.7060035,-75.0328515,45.773,-0.40,0.13,0.22,2.836,4.446,0.23,3,8
2016-04-24T20:08:30.00Z,39.7060029,-75.0328520,45.690,-0.46,0.13,0.18,2.730,4.235,0.26,3,9
2016-04-24T20:08:30.20Z,39.7060026,-75.0328510,45.995,-0.24,0.11,0.16,2.635,4.051,0.26,3,9
2016-04-24T20:08:30.40Z,39.7060020,-75.0328522,46.419,-0.16,-0.07,0.15,2.550,3.894,0.23,3,9
2016-04-24T20:08:30.60Z,39.7060020,-75.0328528,46.807,0.00,-0.18,0.12,2.473,3.754,0.24,3,9
2016-04-24T20:08:30.80Z,39.7060024,-75.0328530,46.912,0.09,-0.46,0.21,2.407,3.631,0.22,3,9
2016-04-24T20:08:31.00Z,39.7060032,-75.0328534,47.031,0.32,-0.41,-0.07,2.341,3.515,0.22,3,9
2016-04-24T20:08:31.20Z,39.7060038,-75.0328551,46.952,0.17,-0.58,0.11,2.276,3.413,0.21,3,9
2016-04-24T20:08:31.40Z,39.7060045,-75.0328552,46.962,0.18,-0.16,0.00,2.217,3.321,0.22,3,9
2016-04-24T20:08:31.60Z,39.7060049,-75.0328552,46.907,-0.01,-0.09,-0.04,2.163,3.230,0.19,3,9
2016-04-24T20:08:31.80Z,39.7060046,-75.0328552,46.846,-0.20,-0.14,0.10,2.117,3.153,0.20,3,9
2016-04-24T20:08:32.00Z,39.7060037,-75.0328555,46.827,-0.48,-0.29,0.12,2.076,3.079,0.20,3,8
2016-04-24T20:08:32.20Z,39.7060023,-75.0328557,46.749,-0.96,-0.04,0.10,2.045,3.019,0.31,3,9
2016-04-24T20:08:32.40Z,39.7060017,-75.0328562,46.796,-0.58,-0.19,-0.31,2.016,2.972,0.30,3,9
2016-04-24T20:08:32.60Z,39.7060013,-75.0328565,47.042,-0.25,-0.34,-0.29,1.971,2.892,0.22,3,9
2016-04-24T20:08:32.80Z,39.7060020,-75.0328577,47.193,0.00,-0.45,-0.16,1.936,2.825,0.18,3,9
2016-04-24T20:08:33.00Z,39.7060027,-75.0328596,47.203,0.17,-0.69,0.00,1.918,2.772,0.22,3,9
2016-04-24T20:08:33.20Z,39.7060035,-75.0328615,47.375,0.00,-0.67,-0.26,1.896,2.727,0.20,3,9
2016-04-24T20:08:33.40Z,39.7060046,-75.0328627,47.512,0.14,-0.47,-0.25,1.881,2.692,0.28,3,9
2016-04-24T20:08:33.60Z,39.7060044,-75.0328628,47.562,-0.12,-0.05,-0.17,1.875,2.677,0.32,3,9
2016-04-24T20:08:33.80Z,39.7060039,-75.0328627,47.652,-0.25,0.08,-0.25,1.871,2.664,0.40,3,9
