time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2015-04-24T20:43:45.00Z,35.0187031,-79.1890528,234.570,-3.41,-11.04,13.22,827.472,1120.499,67.28,3,4
2015-04-24T20:43:45.20Z,35.0187225,-79.1889852,241.322,-3.27,-12.84,16.39,522.779,693.532,38.02,3,4
2015-04-24T20:43:45.40Z,35.0187435,-79.1891922,207.853,-3.21,-12.33,15.83,487.588,648.668,24.98,3,4
2015-04-24T20:43:45.60Z,35.0187227,-79.1896067,149.869,-2.75,-11.96,15.46,409.225,544.184,20.18,3,4
2015-04-24T20:43:45.80Z,35.0186365,-79.1900308,104.373,-0.18,-1.55,2.12,45.030,63.205,2.37,3,6
2015-04-24T20:43:46.00Z,35.0186332,-79.1900304,107.880,1.15,-1.10,2.04,30.763,46.071,1.33,3,6
2015-04-24T20:43:46.20Z,35.0186308,-79.1900433,109.347,-0.01,-0.90,1.46,23.999,38.146,1.24,3,6
2015-04-24T20:43:46.40Z,35.0186274,-79.1900733,107.942,-0.01,-0.26,0.88,20.028,33.325,0.94,3,6
2015-04-24T20:43:46.60Z,35.0186236,-79.1900924,106.700,0.06,-0.37,0.83,17.094,29.249,0.84,3,7
2015-04-24T20:43:46.80Z,35.0186188,-79.1901085,104.919,0.23,-0.50,0.64,14.647,25.232,0.70,3,8
2015-04-24T20:43:47.00Z,35.0186142,-79.1901131,104.208,0.00,-0.78,0.71,13.125,22.423,0.61,3,8
2015-04-24T20:43:47.20Z,35.0186086,-79.1901212,102.395,0.26,-0.38,0.57,11.719,19.805,0.51,3,8
2015-04-24T20:43:47.40Z,35.0186041,-79.1901226,100.320,0.16,-0.40,0.46,10.369,17.612,0.45,3,8
2015-04-24T20:43:47.60Z,35.0186048,-79.1901278,98.422,0.14,-0.22,0.35,9.387,15.995,0.43,3,8
2015-04-24T20:43:47.80Z,35.0186045,-79.1901434,95.143,0.23,-0.32,0.38,8.731,14.769,0.46,3,9
2015-04-24T20:43:48.00Z,35.0186037,-79.1901514,93.804,0.11,-0.33,0.34,8.201,13.883,0.49,3,8
2015-04-24T20:43:48.20Z,35.0186034,-79.1901610,91.976,0.14,-0.31,0.29,7.723,13.023,0.50,3,9
2015-04-24T20:43:48.40Z,35.0186048,-79.1901700,90.315,0.15,-0.31,0.31,7.310,12.298,0.49,3,9
2015-04-24T20:43:48.60Z,35.0186052,-79.1901759,89.333,0.07,-0.07,0.28,6.979,11.744,0.41,3,10
2015-04-24T20:43:48.80Z,35.0186053,-79.1901780,89.439,-0.05,-0.02,0.26,6.706,11.319,0.42,3,9
2015-04-24T20:43:49.00Z,35.0186054,-79.1901809,89.677,0.01,-0.06,0.21,6.439,10.916,0.41,3,9
2015-04-24T20:43:49.20Z,35.0186073,-79.1901810,89.963,0.00,-0.07,0.18,6.195,10.571,0.40,3,9
2015-04-24T20:43:49.40Z,35.0186089,-79.1901806,90.116,0.00,-0.06,0.07,5.957,10.232,0.36,3,9
2015-04-24T20:43:49.60Z,35.0186101,-79.1901801,90.194,-0.05,0.02,0.10,5.803,10.009,0.39,3,9
2015-04-24T20:43:49.80Z,35.0186110,-79.1901819,89.996,-0.03,0.02,0.04,5.631,9.748,0.36,3,9
2015-04-24T20:43:50.00Z,35.0186120,-79.1901838,89.712,0.05,-0.08,0.01,5.467,9.487,0.27,3,10
2015-04-24T20:43:50.20Z,35.0186116,-79.1901851,89.730,-0.02,-0.03,0.04,5.325,9.256,0.36,3,10
2015-04-24T20:43:50.40Z,35.0186114,-79.1901848,89.922,0.01,0.01,0.00,5.194,9.038,0.25,3,10
2015-04-24T20:43:50.60Z,35.0186114,-79.1901859,89.977,-0.01,0.00,-0.02,5.101,8.879,0.37,3,10
2015-04-24T20:43:50.80Z,35.0186112,-79.1901873,89.821,0.00,0.03,0.01,5.013,8.727,0.26,3,10
2015-04-24T20:43:51.00Z,35.0186114,-79.1901872,89.759,-0.01,0.03,0.02,4.908,8.552,0.27,3,10
2015-04-24T20:43:51.20Z,35.0186116,-79.1901876,89.746,0.03,-0.03,0.01,4.809,8.387,0.28,3,10
